label,timestamp,x,y,z
falling_left_pocket,0.000,2.145,-9.880,1.478
falling_left_pocket,0.020,2.319,-9.849,1.133
falling_left_pocket,0.041,2.227,-9.636,0.586
falling_left_pocket,0.061,2.331,-9.479,0.494
falling_left_pocket,0.081,2.550,-9.586,0.722
falling_left_pocket,0.101,2.687,-9.623,1.003
falling_left_pocket,0.121,2.717,-9.575,1.186
falling_left_pocket,0.141,2.485,-9.346,1.144
falling_left_pocket,0.169,2.224,-9.088,0.918
falling_left_pocket,0.194,2.090,-8.743,0.908
falling_left_pocket,0.214,2.037,-8.168,1.013
falling_left_pocket,0.233,2.243,-7.431,1.430
falling_left_pocket,0.253,2.732,-6.660,1.574
falling_left_pocket,0.273,3.115,-5.904,0.951
falling_left_pocket,0.293,4.614,-5.913,-1.065
falling_left_pocket,0.313,5.169,-6.981,-5.149
falling_left_pocket,0.333,3.287,-7.862,-5.547
falling_left_pocket,0.353,3.220,-7.857,-1.256
falling_left_pocket,0.373,4.776,-7.718,1.267
falling_left_pocket,0.394,6.993,-8.101,1.076
falling_left_pocket,0.414,8.698,-8.532,0.309
falling_left_pocket,0.435,8.698,-8.757,-1.003
falling_left_pocket,0.455,7.137,-8.398,-1.611
falling_left_pocket,0.475,5.528,-7.603,-2.061
falling_left_pocket,0.496,6.553,-6.957,-2.813
falling_left_pocket,0.516,7.333,-6.684,-1.706
falling_left_pocket,0.537,4.958,-7.249,-1.180
falling_left_pocket,0.557,3.388,-7.694,-3.143
falling_left_pocket,0.577,5.672,-7.148,-4.943
falling_left_pocket,0.597,7.855,-6.492,-5.226
falling_left_pocket,0.617,8.483,-6.483,-5.006
falling_left_pocket,0.638,7.908,-7.527,-4.120
falling_left_pocket,0.658,6.385,-8.077,-3.718
falling_left_pocket,0.678,5.883,-6.545,-4.335
falling_left_pocket,0.698,6.548,-4.793,-4.848
falling_left_pocket,0.718,7.089,-4.228,-5.762
falling_left_pocket,0.738,7.075,-4.386,-6.164
falling_left_pocket,0.758,7.798,-5.477,-5.796
falling_left_pocket,0.779,7.171,-6.186,-5.259
falling_left_pocket,0.799,3.991,-4.429,-4.939
falling_left_pocket,0.819,3.388,-1.910,-5.887
falling_left_pocket,0.839,6.443,-1.192,-5.772
falling_left_pocket,0.859,7.693,-1.216,-6.749
falling_left_pocket,0.879,4.101,3.420,-10.790
falling_left_pocket,0.900,-4.518,9.735,-18.145
falling_left_pocket,0.920,-6.529,8.897,-18.404
falling_left_pocket,0.940,2.468,2.893,-10.536
falling_left_pocket,0.960,11.633,-4.697,-8.602
falling_left_pocket,0.980,13.836,-14.312,-10.306
falling_left_pocket,1.000,7.621,-15.011,-9.339
falling_left_pocket,1.020,4.930,-6.100,-5.446
falling_left_pocket,1.041,7.448,1.327,-8.817
falling_left_pocket,1.061,5.083,6.168,-17.805
falling_left_pocket,1.081,-0.936,3.783,-19.510
falling_left_pocket,1.101,-4.700,-3.567,-18.274
falling_left_pocket,1.121,-1.822,-4.558,-16.771
falling_left_pocket,1.141,4.954,-0.325,-13.189
falling_left_pocket,1.161,8.856,1.973,-9.995
falling_left_pocket,1.182,8.894,2.749,-7.261
falling_left_pocket,1.202,7.190,3.391,-5.078
falling_left_pocket,1.222,5.016,3.381,-3.555
falling_left_pocket,1.242,2.990,3.032,-2.559
falling_left_pocket,1.262,1.405,2.601,-1.601
falling_left_pocket,1.282,0.285,2.021,-0.620
falling_left_pocket,1.303,-0.419,1.260,0.065
falling_left_pocket,1.323,-1.046,0.542,0.391
falling_left_pocket,1.343,-2.042,0.317,0.247
falling_left_pocket,1.363,-3.206,0.757,-0.629
falling_left_pocket,1.383,-5.116,1.097,-2.837
falling_left_pocket,1.403,-8.473,0.863,-5.097
falling_left_pocket,1.423,-11.155,0.590,-4.120
falling_left_pocket,1.444,-12.945,0.949,-1.050
falling_left_pocket,1.464,-15.440,3.534,-1.180
falling_left_pocket,1.484,-15.172,9.850,-3.057
falling_left_pocket,1.504,-15.866,12.350,-1.237
falling_left_pocket,1.524,-17.413,7.121,-1.754
falling_left_pocket,1.544,-14.789,1.973,-4.987
falling_left_pocket,1.564,-12.495,-0.426,-4.805
falling_left_pocket,1.585,-11.959,-1.536,-3.320
falling_left_pocket,1.605,-11.993,-1.809,-2.674
falling_left_pocket,1.625,-12.524,-1.718,-3.751
falling_left_pocket,1.645,-13.554,-1.575,-5.269
falling_left_pocket,1.665,-13.807,-1.264,-6.097
falling_left_pocket,1.685,-12.730,-1.302,-6.758
falling_left_pocket,1.706,-10.499,-2.054,-7.376
falling_left_pocket,1.726,-7.769,-3.054,-7.036
falling_left_pocket,1.746,-5.677,-3.696,-5.068
falling_left_pocket,1.766,-4.503,-3.600,-3.239
falling_left_pocket,1.786,-4.254,-3.040,-3.435
falling_left_pocket,1.806,-4.690,-1.580,-4.465
falling_left_pocket,1.826,-5.409,0.570,-4.340
falling_left_pocket,1.847,-6.486,1.930,-3.770
falling_left_pocket,1.867,-7.128,1.490,-4.934
falling_left_pocket,1.887,-7.286,-0.392,-7.266
falling_left_pocket,1.907,-8.234,-2.293,-8.745
falling_left_pocket,1.927,-9.574,-3.524,-8.611
falling_left_pocket,1.947,-10.144,-3.471,-7.347
falling_left_pocket,1.968,-9.747,-2.063,-6.514
falling_left_pocket,1.988,-8.942,-0.526,-6.303
falling_left_pocket,2.007,-8.320,0.360,-5.978
falling_left_pocket,2.028,-7.937,0.633,-5.844
falling_left_pocket,2.048,-7.520,0.527,-5.925
falling_left_pocket,2.068,-7.180,0.326,-5.935
falling_left_pocket,2.088,-6.869,0.221,-5.963
falling_left_pocket,2.109,-6.452,0.183,-6.097
falling_left_pocket,2.129,-6.184,0.120,-6.251
falling_left_pocket,2.149,-6.175,0.001,-6.404
falling_left_pocket,2.169,-6.218,-0.143,-6.495
falling_left_pocket,2.189,-6.414,-0.186,-6.346
falling_left_pocket,2.209,-6.907,-0.071,-6.040
falling_left_pocket,2.229,-7.549,0.111,-5.805
falling_left_pocket,2.250,-8.104,0.240,-5.652
falling_left_pocket,2.270,-8.430,0.274,-5.528
falling_left_pocket,2.290,-8.574,0.192,-5.437
falling_left_pocket,2.310,-8.631,0.048,-5.394
falling_left_pocket,2.330,-8.660,-0.076,-5.413
falling_left_pocket,2.350,-8.660,-0.172,-5.432
falling_left_pocket,2.371,-8.626,-0.263,-5.384
falling_left_pocket,2.391,-8.607,-0.354,-5.269
falling_left_pocket,2.411,-8.578,-0.426,-5.207
falling_left_pocket,2.431,-8.502,-0.502,-5.226
falling_left_pocket,2.451,-8.401,-0.584,-5.197
falling_left_pocket,2.471,-8.329,-0.627,-5.111
