label,timestamp,x,y,z
falling_left_pocket,0.000,0.996,-9.758,0.019
falling_left_pocket,0.020,1.049,-10.196,0.064
falling_left_pocket,0.040,0.995,-10.546,0.263
falling_left_pocket,0.060,0.858,-10.824,0.354
falling_left_pocket,0.080,0.894,-11.265,0.635
falling_left_pocket,0.101,1.174,-11.085,0.715
falling_left_pocket,0.121,1.772,-10.441,0.257
falling_left_pocket,0.141,2.644,-9.859,-1.084
falling_left_pocket,0.161,4.888,-9.312,-5.687
falling_left_pocket,0.181,4.191,-9.339,-3.582
falling_left_pocket,0.201,2.619,-8.702,-0.444
falling_left_pocket,0.234,1.968,-6.928,0.965
falling_left_pocket,0.254,0.393,-6.883,2.208
falling_left_pocket,0.274,-1.068,-6.622,4.145
falling_left_pocket,0.294,-1.707,-6.071,5.644
falling_left_pocket,0.314,-2.121,-7.055,5.550
falling_left_pocket,0.335,-1.219,-12.047,4.993
falling_left_pocket,0.355,1.267,-17.863,6.012
falling_left_pocket,0.375,4.338,-17.525,8.641
falling_left_pocket,0.395,4.944,-12.021,0.973
falling_left_pocket,0.415,2.914,-8.427,-2.631
falling_left_pocket,0.436,1.633,-6.322,-3.718
falling_left_pocket,0.456,1.542,-6.524,-3.509
falling_left_pocket,0.476,1.980,-9.203,0.807
falling_left_pocket,0.496,3.421,-11.549,1.583
falling_left_pocket,0.516,4.630,-11.137,-2.303
falling_left_pocket,0.536,5.033,-9.818,-0.323
falling_left_pocket,0.557,5.246,-8.585,1.645
falling_left_pocket,0.577,5.071,-7.972,0.005
falling_left_pocket,0.597,4.106,-8.537,-0.550
falling_left_pocket,0.617,3.488,-9.315,0.135
falling_left_pocket,0.637,3.110,-9.804,1.286
falling_left_pocket,0.657,2.346,-10.182,2.031
falling_left_pocket,0.677,1.530,-10.357,2.728
falling_left_pocket,0.698,1.073,-10.208,3.582
falling_left_pocket,0.718,0.994,-9.899,3.982
falling_left_pocket,0.738,0.836,-9.476,2.979
falling_left_pocket,0.758,1.132,-9.239,2.057
falling_left_pocket,0.778,1.578,-9.533,1.468
falling_left_pocket,0.798,1.772,-10.007,0.841
falling_left_pocket,0.818,2.246,-9.895,0.424
falling_left_pocket,0.839,2.634,-9.516,0.470
falling_left_pocket,0.859,2.655,-9.301,1.772
falling_left_pocket,0.879,2.777,-9.430,2.431
falling_left_pocket,0.899,2.392,-9.576,0.511
falling_left_pocket,0.919,2.018,-9.521,-0.172
falling_left_pocket,0.939,1.858,-9.497,0.276
falling_left_pocket,0.959,1.508,-9.662,0.374
falling_left_pocket,0.980,1.520,-9.729,0.250
falling_left_pocket,1.000,1.748,-9.861,0.302
falling_left_pocket,1.020,1.923,-9.828,0.360
falling_left_pocket,1.040,2.160,-9.708,0.597
falling_left_pocket,1.060,2.207,-9.595,0.487
falling_left_pocket,1.080,2.136,-9.330,0.293
falling_left_pocket,1.101,1.846,-9.093,0.484
falling_left_pocket,1.121,1.702,-9.497,1.301
falling_left_pocket,1.141,2.076,-9.516,1.674
falling_left_pocket,1.161,2.157,-8.719,1.416
falling_left_pocket,1.181,1.808,-8.130,2.421
falling_left_pocket,1.201,2.389,-7.388,3.515
falling_left_pocket,1.221,5.590,-6.239,-0.825
falling_left_pocket,1.242,12.064,-5.504,-12.071
falling_left_pocket,1.262,5.231,-8.353,-8.556
falling_left_pocket,1.282,1.638,-10.223,0.214
falling_left_pocket,1.302,1.492,-9.859,4.684
falling_left_pocket,1.322,2.698,-8.578,5.368
falling_left_pocket,1.342,5.906,-7.536,2.055
falling_left_pocket,1.363,9.120,-7.740,-5.894
falling_left_pocket,1.383,7.824,-9.358,-6.148
falling_left_pocket,1.403,7.264,-9.574,-0.933
falling_left_pocket,1.423,6.668,-9.064,2.043
falling_left_pocket,1.443,6.060,-7.850,0.132
falling_left_pocket,1.463,6.366,-6.078,-1.242
falling_left_pocket,1.483,6.122,-5.508,-1.671
falling_left_pocket,1.504,6.096,-6.799,-2.362
falling_left_pocket,1.524,7.357,-7.491,-2.374
falling_left_pocket,1.544,7.877,-6.715,-3.387
falling_left_pocket,1.564,7.293,-5.480,-5.022
falling_left_pocket,1.584,6.026,-5.250,-5.748
falling_left_pocket,1.604,5.128,-5.717,-4.821
falling_left_pocket,1.624,7.614,-5.463,-5.267
falling_left_pocket,1.645,9.120,-6.045,-6.315
