timestamp,x,y,z
0.000,-3.773,-8.702,-0.475
0.020,-3.885,-8.719,-0.308
0.039,-3.595,-9.344,-0.863
0.058,-3.971,-8.865,-0.291
0.078,-3.907,-8.626,-0.392
0.097,-3.655,-8.784,-0.806
0.117,-3.706,-8.743,-0.490
0.136,-3.864,-8.707,-0.475
0.155,-3.811,-8.774,-0.562
0.175,-3.763,-8.825,-0.583
0.194,-3.737,-8.846,-0.583
0.213,-3.655,-8.820,-0.590
0.233,-3.730,-8.796,-0.578
0.252,-3.782,-8.870,-0.626
0.272,-3.799,-8.901,-0.638
0.291,-3.722,-8.825,-0.641
0.310,-3.576,-8.722,-0.672
0.330,-3.703,-8.695,-0.571
0.349,-3.921,-8.635,-0.638
0.368,-3.785,-8.796,-0.645
0.388,-3.888,-8.987,-0.815
0.407,-3.902,-9.030,-0.909
0.427,-3.883,-8.554,-0.712
0.446,-3.816,-8.370,-0.916
0.465,-4.005,-8.513,-1.062
0.485,-4.259,-8.707,-1.110
0.504,-4.175,-8.935,-1.107
0.523,-4.108,-8.813,-1.079
0.543,-4.089,-8.523,-1.328
0.562,-4.196,-8.425,-1.340
0.581,-4.390,-8.441,-1.261
0.601,-4.395,-8.477,-1.414
0.620,-4.251,-8.425,-1.318
0.640,-4.137,-8.269,-1.139
0.659,-3.935,-8.303,-1.203
0.678,-3.914,-8.420,-1.196
0.698,-3.938,-8.633,-1.373
0.717,-4.053,-8.691,-1.570
0.736,-3.943,-8.513,-1.495
0.756,-3.713,-8.401,-1.218
0.775,-3.588,-8.463,-1.404
0.795,-3.603,-8.437,-1.610
0.814,-3.663,-8.154,-1.452
0.833,-3.713,-7.891,-0.856
0.853,-3.708,-8.008,-0.940
0.872,-3.995,-8.192,-1.510
0.891,-4.022,-8.090,-1.957
0.911,-3.545,-7.551,-1.486
0.930,-3.186,-6.928,-1.565
0.949,-2.324,-6.974,-2.034
0.969,-1.541,-7.022,-0.878
0.988,-1.934,-6.165,-0.097
1.008,-2.810,-5.250,-0.681
1.027,-3.449,-5.312,-0.976
1.046,-3.617,-6.416,-0.753
1.066,-3.469,-7.558,-1.064
1.085,-2.951,-7.955,-1.699
1.104,-2.137,-7.951,-0.813
1.124,-1.680,-8.279,-0.935
1.143,-1.687,-8.664,-2.209
1.163,-1.639,-8.374,-2.379
1.182,-1.500,-7.457,-1.608
1.201,-1.737,-6.804,-1.651
1.221,-1.728,-7.608,-2.216
1.240,-2.202,-8.942,-3.416
1.259,-2.892,-9.045,-3.940
1.279,-2.353,-8.178,-2.621
1.298,-1.817,-7.410,-1.998
1.317,-1.307,-8.051,-3.523
1.337,-1.247,-9.236,-5.451
1.356,-1.651,-9.308,-4.555
1.376,-2.619,-8.339,-3.217
1.395,-3.062,-7.965,-2.357
1.414,-3.284,-8.085,-2.676
1.434,-3.279,-7.651,-5.973
1.453,-3.493,-6.167,-5.958
1.472,0.792,-4.747,-1.270
1.492,4.975,-1.783,-1.095
1.511,8.983,-1.627,-0.262
1.531,13.453,-3.569,-1.905
1.550,13.501,-6.188,-2.297
1.569,8.626,-7.647,-2.575
1.589,2.665,-5.259,-6.894
1.608,1.501,-1.022,-5.944
1.627,4.535,1.178,-4.881
1.647,9.141,-3.150,0.151
1.666,14.811,-9.581,-1.071
1.686,20.385,-15.265,-1.859
1.705,19.142,-13.381,-2.017
1.724,19.178,-10.824,2.483
1.744,39.491,-24.114,8.201
1.763,9.187,-4.639,11.181
1.782,0.766,-1.776,9.551
1.802,6.711,-2.975,12.103
1.821,11.277,1.946,6.730
1.840,10.202,3.222,6.012
1.860,9.522,-2.429,8.045
1.879,6.828,-6.564,5.229
1.899,4.266,-5.540,1.104
1.918,3.953,-2.932,1.190
1.937,4.913,-0.899,3.462
1.957,5.780,-0.430,4.470
1.976,5.691,-1.206,4.762
1.995,5.703,-1.740,5.244
2.015,6.486,-2.202,4.884
2.034,7.590,-2.722,4.911
2.054,8.784,-3.011,5.955
2.073,9.563,-3.490,6.683
