timestamp,x,y,z
0.000,-5.073,-8.145,-0.152
0.019,-4.829,-8.571,-1.512
0.038,-3.938,-8.825,-1.936
0.058,-4.041,-8.406,-0.985
0.077,-4.249,-8.439,-1.246
0.096,-4.273,-8.621,-1.649
0.116,-4.168,-8.671,-1.402
0.135,-4.098,-8.695,-1.342
0.155,-4.153,-8.585,-1.390
0.174,-4.290,-8.521,-1.342
0.193,-4.297,-8.528,-1.395
0.213,-4.244,-8.532,-1.321
0.232,-4.247,-8.561,-1.321
0.252,-4.280,-8.465,-1.342
0.271,-4.285,-8.463,-1.411
0.290,-4.486,-8.506,-1.380
0.310,-4.647,-8.521,-1.541
0.329,-4.539,-8.480,-1.505
0.348,-4.374,-8.372,-1.519
0.368,-4.311,-8.367,-1.534
0.387,-4.333,-8.518,-1.471
0.407,-4.407,-8.592,-1.419
0.426,-4.477,-8.406,-1.598
0.445,-4.481,-8.226,-1.696
0.465,-4.398,-8.303,-1.740
0.484,-4.601,-8.384,-1.761
0.503,-4.773,-8.492,-1.531
0.523,-4.635,-8.542,-1.718
0.542,-4.532,-8.420,-1.804
0.562,-4.536,-8.264,-1.787
0.581,-4.639,-8.116,-1.713
0.600,-4.659,-7.987,-1.510
0.620,-4.625,-7.929,-1.541
0.639,-4.577,-7.982,-1.950
0.658,-4.527,-8.121,-1.706
0.678,-4.668,-8.051,-1.443
0.697,-4.747,-7.920,-1.809
0.717,-4.754,-7.852,-1.534
0.736,-4.845,-7.898,-1.663
0.755,-4.778,-7.881,-1.811
0.775,-4.771,-7.766,-1.797
0.794,-4.510,-7.735,-1.766
0.814,-4.352,-7.527,-2.015
0.833,-4.177,-6.947,-2.154
0.852,-4.204,-6.275,-1.730
0.872,-4.086,-5.817,-1.969
0.891,-3.842,-5.588,-1.898
0.910,-3.634,-5.501,-1.110
0.930,-3.605,-5.525,-1.203
0.949,-3.512,-5.523,-2.118
0.969,-2.760,-5.319,-2.664
0.988,-1.431,-5.051,-2.278
1.007,-0.176,-4.879,-1.048
1.027,-0.078,-4.872,-1.165
1.046,-1.247,-4.852,-3.030
1.065,-1.924,-5.018,-3.710
1.085,-1.771,-5.425,-1.763
1.104,-2.089,-6.047,-1.124
1.124,-3.876,-6.995,-2.908
1.143,-4.395,-8.441,-1.926
1.162,-2.913,-9.423,-0.681
1.182,-2.501,-8.384,-0.241
1.201,-3.540,-6.734,-0.894
1.220,-3.653,-7.302,-1.792
1.240,-2.441,-9.162,-0.238
1.259,-2.762,-10.249,-0.214
1.279,-4.376,-10.642,-1.479
1.298,-5.439,-11.037,-1.502
1.317,-5.233,-11.537,-1.024
1.337,-4.208,-11.408,0.034
1.356,-4.393,-10.287,-0.200
1.375,-4.180,-9.897,-0.775
1.395,-3.236,-10.156,-3.468
1.414,-2.848,-8.597,-2.779
1.434,-2.513,-9.138,-0.672
1.453,-0.071,-9.636,-0.775
1.472,0.404,-9.215,-0.782
1.492,4.230,-8.427,4.082
1.511,8.734,-6.933,-2.216
1.530,9.809,-6.509,-4.031
1.550,8.425,-8.655,0.656
1.569,7.262,-10.410,-0.042
1.589,8.634,-9.251,1.784
1.608,14.535,-12.550,7.173
1.627,25.772,-22.297,12.810
1.647,28.219,-21.375,12.019
1.666,7.357,-7.553,9.376
1.685,-5.367,0.048,6.989
1.705,1.149,0.644,4.760
1.724,9.847,-2.458,6.400
1.744,11.770,-4.350,5.792
1.763,9.682,-5.063,5.524
1.782,7.096,-4.486,5.904
1.802,5.878,-3.035,4.817
1.821,5.325,-1.910,3.888
1.840,5.672,-2.221,4.051
1.860,6.948,-2.868,3.781
1.879,6.989,-2.602,3.843
1.899,6.433,-2.372,3.618
1.918,7.712,-2.944,4.252
1.937,8.971,-3.155,4.315
1.957,8.454,-2.348,4.391
1.976,7.180,-1.603,4.260
1.996,6.570,-2.410,5.426
2.015,7.611,-4.036,4.964
2.034,9.050,-4.855,4.164
2.054,9.541,-4.915,4.018
2.073,8.825,-4.086,3.489
2.092,8.203,-3.485,2.189
2.112,8.890,-4.220,1.250
2.131,9.385,-5.336,0.522
2.151,9.225,-5.681,-0.562
2.170,8.574,-5.669,-0.952
2.189,7.673,-5.791,-1.198
2.209,6.857,-5.870,-1.409
2.228,6.608,-5.844,-1.603
2.247,7.283,-6.066,-1.689
2.267,7.410,-6.256,-1.979
2.286,6.907,-6.253,-2.168
2.306,7.061,-6.459,-2.470
2.325,7.523,-6.775,-2.202
2.344,7.779,-6.785,-2.010
2.364,7.331,-6.612,-1.881
2.383,6.661,-6.445,-1.816
2.402,7.037,-6.220,-1.730
2.421,7.563,-6.016,-1.057
2.441,7.499,-6.004,-0.095
2.461,6.955,-5.904,0.594
2.480,6.689,-5.839,0.685
2.499,7.003,-5.681,0.881
2.519,7.429,-5.803,1.248
2.538,7.654,-5.911,1.511
2.557,7.671,-5.659,1.686
2.577,7.752,-5.439,1.870
2.596,7.719,-5.166,1.793
2.616,7.762,-4.869,1.827
2.635,7.750,-4.881,1.887
2.654,7.657,-4.931,1.736
2.674,7.587,-4.908,1.525
2.693,7.563,-4.979,1.410
2.712,7.556,-5.212,1.358
2.732,7.551,-5.499,1.030
2.751,7.484,-5.540,0.675
2.771,7.585,-5.619,0.517
2.790,7.707,-5.753,0.283
2.809,7.721,-5.755,0.091
2.829,7.554,-5.590,-0.052
2.848,7.338,-5.544,0.024
2.867,7.326,-5.583,-0.020
2.887,7.573,-5.719,0.120
2.906,7.910,-5.781,0.019
2.926,7.736,-5.384,-0.195
2.945,7.609,-5.058,-0.061
2.964,7.427,-5.161,0.249
2.984,7.707,-5.544,0.843
3.003,7.839,-5.712,0.853
3.022,7.865,-5.573,0.560
3.042,7.824,-5.276,0.256
3.061,7.810,-5.183,0.345
3.081,7.676,-5.180,0.326
3.100,7.647,-4.965,0.180
3.119,7.666,-5.097,0.436
3.139,7.678,-5.401,0.685
3.158,7.611,-5.599,0.824
3.177,7.673,-5.573,0.824
3.197,7.779,-5.355,0.606
3.216,7.776,-5.154,0.453
3.236,7.640,-5.221,0.290
3.255,7.575,-5.415,0.194
3.274,7.709,-5.434,0.115
3.294,7.781,-5.312,0.208
3.313,7.724,-5.262,0.491
3.332,7.614,-5.434,0.654
3.352,7.592,-5.439,0.560
3.371,7.671,-5.401,0.568
3.391,7.717,-5.396,0.534
3.410,7.683,-5.238,0.469
3.429,7.717,-5.221,0.515
3.449,7.743,-5.336,0.527
3.468,7.707,-5.293,0.493
3.487,7.733,-5.240,0.513
3.507,7.714,-5.336,0.505
3.526,7.669,-5.566,0.563
3.546,7.659,-5.427,0.692
3.565,7.650,-5.248,0.723
3.584,7.669,-5.518,0.503
3.604,7.638,-5.647,0.316
3.623,7.618,-5.580,0.359
3.642,7.678,-5.532,-0.032
3.662,7.705,-5.331,-0.166
3.681,7.760,-5.015,-0.090
3.701,7.719,-5.310,0.089
3.720,7.650,-5.647,0.204
3.739,7.843,-5.149,0.216
3.759,7.800,-4.884,0.469
3.778,7.659,-5.097,0.644
3.798,7.427,-5.576,1.046
3.817,7.618,-5.616,0.989
3.836,8.025,-5.300,0.460
3.856,8.028,-5.169,-0.166
3.875,7.824,-5.135,-0.303
3.894,7.702,-4.910,0.098
3.914,7.676,-5.180,0.580
3.933,7.549,-5.655,0.879
3.953,7.635,-5.762,0.829
3.972,7.839,-5.319,0.364
3.991,7.882,-5.140,-0.013
4.011,7.779,-5.300,-0.028
4.030,7.712,-5.207,-0.047
4.049,7.740,-5.125,0.247
4.069,7.642,-5.214,0.333
4.088,7.357,-5.599,0.829
4.108,7.472,-5.944,0.812
4.127,7.800,-5.480,0.498
4.146,8.066,-5.221,0.187
4.166,7.685,-5.341,-0.013
4.185,7.468,-5.231,-0.147
4.204,7.659,-5.063,0.338
4.224,7.805,-5.259,0.390
4.243,7.733,-5.300,0.371
4.263,7.537,-5.559,1.281
4.282,7.436,-5.664,0.795
4.301,7.776,-5.518,0.323
4.321,8.049,-5.180,-0.078
4.340,8.004,-4.963,-0.135
4.359,7.798,-4.951,0.000
4.378,7.822,-5.015,0.216
4.398,7.865,-5.159,0.402
4.418,7.559,-5.245,0.642
4.437,7.199,-5.774,1.020
4.456,7.685,-5.724,0.723
4.476,8.332,-5.429,-0.025
4.495,8.083,-5.015,-0.557
4.514,7.635,-4.872,-0.052
4.534,7.496,-5.173,0.266
4.553,7.582,-5.420,0.376
4.573,7.685,-5.485,0.474
4.592,7.685,-5.437,0.666
4.611,7.609,-5.370,0.718
4.631,7.640,-5.501,0.618
4.650,7.673,-5.396,0.378
4.669,7.793,-5.367,0.261
4.689,7.784,-5.209,-0.114
4.708,7.652,-5.003,-0.013
4.728,7.645,-5.190,0.515
4.747,7.669,-5.480,0.769
4.766,7.740,-5.564,0.663
4.786,7.882,-5.370,0.438
4.805,7.846,-5.121,0.228
4.824,7.772,-4.955,0.086
4.844,7.839,-4.967,0.244
4.863,7.939,-5.111,0.259
4.883,7.966,-5.173,0.161
4.902,7.872,-5.161,0.139
4.921,7.853,-5.133,0.196
4.941,7.884,-5.152,0.366
4.960,7.951,-5.200,0.484
4.979,7.973,-5.212,0.350
4.999,7.922,-5.092,0.161
5.018,7.918,-5.022,0.110
5.038,7.592,-5.288,0.086
5.057,7.755,-5.403,0.362
5.076,7.702,-5.238,0.467
5.096,7.700,-5.149,0.469
5.115,7.822,-5.125,0.596
5.135,7.678,-5.307,0.443
5.154,7.827,-5.331,0.429
5.173,7.786,-5.264,0.280
5.193,7.817,-5.216,0.273
5.212,7.817,-5.166,0.292
5.231,7.829,-5.240,0.328
5.251,7.855,-5.207,0.249
5.270,7.841,-5.027,0.218
5.290,7.908,-4.970,0.381
5.309,7.946,-5.054,0.615
5.328,7.867,-5.109,0.606
5.348,7.736,-5.269,0.493
5.367,7.913,-5.248,0.465
5.386,7.891,-5.154,0.491
5.406,7.846,-5.099,0.522
5.425,7.762,-5.049,0.536
5.445,7.808,-5.046,0.541
5.464,7.894,-5.039,0.539
5.483,7.922,-5.116,0.570
5.503,7.894,-5.137,0.520
5.522,7.867,-5.066,0.489
5.541,7.896,-5.037,0.548
5.561,7.910,-5.056,0.618
5.580,7.851,-5.085,0.565
5.600,7.848,-5.094,0.551
5.619,7.877,-5.092,0.546
5.638,7.915,-5.042,0.524
5.658,7.934,-5.073,0.503
5.677,7.922,-5.113,0.493
5.696,7.906,-5.030,0.355
5.716,7.934,-4.929,0.520
5.735,7.894,-4.991,0.539
5.755,7.896,-5.027,0.565
5.774,7.889,-5.020,0.563
5.793,7.887,-4.948,0.627
5.813,7.870,-4.999,0.594
5.832,7.932,-5.034,0.656
5.851,7.910,-5.056,0.582
5.871,7.932,-5.032,0.469
5.890,7.920,-4.989,0.426
5.910,7.896,-4.994,0.527
5.929,7.884,-5.116,0.580
5.948,7.934,-5.123,0.534
5.968,7.913,-5.061,0.501
5.987,7.887,-5.027,0.508
6.006,7.846,-5.049,0.570
6.026,7.855,-5.032,0.582
6.045,7.908,-4.979,0.536
6.065,7.937,-5.046,0.546
6.084,7.956,-5.061,0.560
6.103,7.944,-4.979,0.532
6.123,7.956,-4.941,0.551
6.142,7.978,-4.987,0.548
6.161,7.925,-5.010,0.527
6.181,7.877,-5.027,0.505
6.200,7.887,-5.022,0.505
6.220,7.930,-4.960,0.489
6.239,7.927,-4.960,0.520
6.258,7.913,-5.125,0.544
6.278,7.908,-5.140,0.501
6.297,7.906,-5.008,0.515
6.316,7.891,-5.003,0.520
6.335,7.872,-5.046,0.498
6.355,7.906,-5.073,0.510
6.375,7.930,-5.068,0.524
6.394,7.884,-5.003,0.534
6.413,7.899,-4.989,0.587
6.433,7.906,-5.010,0.608
6.452,7.920,-5.058,0.572
6.471,7.913,-5.018,0.520
6.491,7.891,-4.958,0.541
6.510,7.920,-5.070,0.592
6.530,7.942,-5.061,0.544
6.549,7.925,-5.034,0.505
6.568,7.908,-5.082,0.491
6.588,7.884,-5.061,0.529
6.607,7.901,-5.044,0.532
6.626,7.903,-4.975,0.448
6.646,7.903,-4.987,0.455
6.665,7.930,-5.020,0.515
6.685,7.939,-5.025,0.565
6.704,7.975,-4.996,0.572
6.723,7.958,-4.996,0.541
6.743,7.908,-4.994,0.515
6.762,7.920,-5.001,0.510
6.781,7.954,-4.977,0.496
6.801,7.939,-4.946,0.541
6.820,7.910,-4.987,0.539
6.840,7.891,-5.068,0.520
6.859,7.910,-5.037,0.501
6.878,7.930,-4.975,0.544
6.898,7.903,-4.989,0.560
6.917,7.915,-5.003,0.541
6.936,7.913,-5.013,0.551
6.956,7.927,-5.022,0.539
6.975,7.963,-4.994,0.539
6.995,7.975,-4.936,0.553
7.014,7.958,-4.951,0.532
7.033,7.910,-4.977,0.517
7.053,7.896,-4.987,0.498
7.072,7.920,-4.967,0.524
