timestamp,x,y,z
0.000,-3.660,-8.973,0.060
0.020,-3.698,-9.189,0.026
0.039,-3.423,-9.114,0.165
0.058,-3.900,-8.686,-0.008
0.078,-3.423,-8.786,-0.341
0.097,-3.670,-8.679,0.299
0.116,-3.967,-8.781,0.024
0.136,-4.127,-8.906,-0.078
0.155,-3.945,-8.875,0.098
0.174,-3.744,-8.889,0.101
0.194,-3.763,-8.846,0.053
0.213,-3.813,-8.865,0.067
0.233,-3.782,-8.849,0.050
0.252,-3.655,-8.832,0.015
0.271,-3.674,-8.808,-0.011
0.291,-3.768,-8.865,-0.016
0.310,-3.730,-8.959,-0.080
0.329,-3.600,-8.999,-0.061
0.349,-3.512,-8.949,-0.078
0.368,-3.452,-8.932,-0.123
0.388,-3.531,-8.940,-0.107
0.407,-3.677,-8.995,-0.104
0.426,-3.715,-9.007,-0.123
0.446,-3.682,-8.892,-0.159
0.465,-3.636,-8.789,-0.157
0.484,-3.619,-8.813,-0.281
0.504,-3.715,-8.849,-0.260
0.523,-3.734,-8.906,-0.186
0.543,-3.684,-9.011,-0.040
0.562,-3.756,-8.935,-0.066
0.581,-3.837,-8.770,-0.087
0.601,-3.880,-8.686,-0.152
0.620,-3.933,-8.702,-0.226
0.639,-3.967,-8.688,-0.248
0.659,-3.878,-8.750,-0.198
0.678,-3.787,-8.837,-0.157
0.697,-3.686,-8.882,-0.116
0.717,-3.715,-8.803,-0.169
0.736,-3.753,-8.679,-0.291
0.756,-3.725,-8.631,-0.463
0.775,-3.651,-8.736,-0.471
0.794,-3.593,-8.844,-0.578
0.814,-3.619,-8.753,-0.631
0.833,-3.413,-8.679,-0.657
0.852,-3.270,-8.547,-0.957
0.872,-3.078,-8.403,-1.050
0.891,-3.006,-8.202,-1.141
0.911,-2.899,-8.209,-1.079
0.930,-2.971,-8.068,-0.693
0.949,-3.162,-7.754,-0.348
0.969,-3.313,-7.443,-0.320
0.988,-3.370,-7.223,-1.057
1.007,-3.040,-7.024,-1.002
1.027,-2.449,-6.708,-0.784
1.046,-1.881,-6.251,-0.111
1.065,-1.551,-6.018,-0.102
1.085,-1.503,-6.064,-1.198
1.104,-1.778,-6.018,-1.742
1.124,-1.445,-6.279,-1.402
1.143,-1.242,-6.754,-0.947
1.162,-1.230,-7.474,-0.796
1.182,-1.189,-8.003,-1.184
1.201,-1.793,-8.281,-1.021
1.220,-2.236,-8.504,-1.826
1.240,-1.187,-8.250,-0.983
1.259,-0.744,-7.254,0.685
1.279,-1.793,-6.665,0.194
1.298,-2.535,-7.319,-1.167
1.317,-2.243,-8.619,-1.617
1.337,-2.178,-8.868,-0.255
1.356,-2.453,-8.446,0.805
1.375,-2.429,-9.414,-0.528
1.395,-1.694,-11.097,-1.016
1.414,-0.701,-10.876,-2.398
1.434,-1.692,-9.069,-0.842
1.453,-3.560,-8.537,-0.612
1.472,-0.761,-10.027,-1.215
1.492,1.240,-10.156,-0.933
1.511,-0.538,-8.928,-1.256
1.530,-2.650,-8.652,-0.547
1.550,-1.623,-9.749,-2.475
1.569,0.191,-8.430,-2.910
1.588,1.499,-5.549,-1.495
1.608,2.396,-4.184,0.091
1.627,3.249,-4.457,3.800
1.647,6.036,-5.520,2.268
1.666,7.640,-6.861,-3.114
1.685,8.009,-4.647,-1.929
1.705,8.765,-4.728,0.158
1.724,11.088,-6.136,1.200
1.743,17.016,-8.884,0.706
1.763,24.857,-10.999,4.767
1.782,32.411,-15.766,4.911
1.802,36.153,-20.159,9.640
1.821,7.922,-9.842,5.574
1.840,0.143,-3.703,3.896
1.860,4.999,-0.052,5.133
1.879,5.138,-1.520,6.812
1.898,6.287,-2.499,7.504
1.918,7.527,-2.573,5.936
1.937,4.257,-2.714,5.708
1.956,2.538,-1.694,6.103
1.976,4.025,-0.639,7.820
1.995,6.177,-0.809,7.911
2.015,7.788,-1.601,6.412
2.034,8.320,-2.410,7.296
2.053,7.894,-1.850,7.889
2.073,7.752,-0.732,5.974
2.092,8.672,-1.213,4.918
2.111,8.859,-2.113,5.093
2.131,7.975,-2.243,4.834
2.150,6.692,-2.468,4.650
2.170,6.433,-3.054,4.494
2.189,6.826,-3.119,4.276
2.208,7.329,-2.784,3.884
2.228,7.834,-3.157,4.499
2.247,7.465,-3.686,5.404
2.266,6.907,-4.240,5.122
2.286,6.721,-4.402,4.477
2.305,7.324,-4.481,4.614
2.324,7.755,-4.436,4.973
2.344,7.096,-4.105,5.718
2.363,6.680,-4.297,5.541
2.383,6.924,-4.819,4.647
2.402,7.257,-4.838,4.789
2.421,7.434,-4.522,4.082
2.441,7.341,-3.804,3.671
2.460,7.604,-4.062,4.126
2.479,7.226,-4.512,4.583
2.499,7.195,-4.764,4.418
2.518,7.487,-4.829,4.085
2.538,7.592,-4.469,4.556
2.557,7.099,-4.053,4.288
2.576,7.288,-4.177,3.625
2.596,7.841,-4.500,3.872
2.615,7.891,-4.508,4.408
2.634,7.556,-4.496,4.956
2.654,6.967,-4.448,4.714
2.673,6.907,-4.302,4.401
2.692,6.984,-4.108,4.621
2.712,6.886,-3.765,4.956
2.731,6.800,-3.639,5.107
2.751,6.941,-3.777,4.990
2.770,7.283,-3.794,4.777
2.789,7.415,-3.629,4.731
2.809,7.331,-3.598,4.896
2.828,7.324,-3.749,5.004
2.847,7.412,-3.811,4.758
2.867,7.472,-3.713,4.643
2.886,7.460,-3.445,4.561
2.906,7.523,-3.315,4.647
2.925,7.535,-3.509,4.765
2.944,7.293,-3.734,4.722
2.964,7.183,-3.816,4.758
2.983,7.281,-3.660,4.655
3.002,7.343,-3.540,4.664
3.022,7.336,-3.631,4.683
3.041,7.226,-3.765,4.719
3.061,7.362,-3.818,4.774
3.080,7.508,-3.816,4.858
3.099,7.436,-3.775,4.834
3.118,7.238,-3.765,4.846
3.138,7.190,-3.780,4.774
3.157,7.199,-3.818,4.947
3.177,7.228,-3.746,5.066
3.196,7.180,-3.677,5.081
3.215,7.099,-3.634,4.997
3.235,7.070,-3.655,4.992
3.254,7.077,-3.672,5.143
3.274,7.180,-3.672,5.133
3.293,7.178,-3.655,5.095
3.312,7.159,-3.636,5.023
3.332,7.216,-3.610,4.947
3.351,7.286,-3.555,4.901
3.370,7.310,-3.564,5.009
3.390,7.278,-3.591,4.999
3.409,7.259,-3.583,4.896
3.429,7.278,-3.538,4.758
3.448,7.367,-3.617,4.810
3.467,7.391,-3.667,4.810
3.487,7.432,-3.662,4.880
3.506,7.405,-3.610,4.901
3.525,7.305,-3.598,4.789
3.545,7.240,-3.612,4.612
3.564,7.355,-3.696,4.782
3.583,7.511,-3.686,5.007
3.603,7.456,-3.631,5.064
3.622,7.202,-3.591,4.820
3.642,6.905,-3.533,4.825
3.661,6.941,-3.624,5.074
3.680,7.484,-3.909,4.923
3.700,7.379,-3.751,4.772
3.719,7.350,-3.588,5.150
3.738,7.453,-3.979,5.780
3.758,6.809,-3.631,4.719
3.777,5.432,-1.941,4.592
3.797,7.958,-2.602,4.798
3.816,8.974,-3.370,5.976
3.835,8.401,-4.053,5.423
3.855,7.326,-4.199,3.874
3.874,6.642,-3.413,3.936
3.893,6.852,-2.779,4.595
3.913,7.491,-3.284,4.477
3.932,7.585,-4.151,4.489
3.951,7.554,-4.524,4.635
3.971,7.329,-3.964,4.664
3.990,7.429,-3.375,4.331
4.010,7.707,-3.397,3.869
4.029,7.855,-3.758,3.939
4.048,7.853,-3.947,4.312
4.068,7.740,-3.816,4.377
4.087,7.681,-3.540,4.288
4.106,7.628,-3.385,4.221
4.126,7.614,-3.442,4.300
4.145,7.310,-3.409,4.662
4.165,7.642,-3.512,4.614
4.184,7.853,-3.466,4.133
4.203,7.805,-3.358,4.202
4.223,7.879,-3.366,4.592
4.242,7.843,-3.303,4.583
4.261,7.693,-3.169,4.473
4.281,7.628,-3.215,4.504
4.300,7.618,-3.301,4.566
4.319,7.616,-3.351,4.458
4.339,7.630,-3.375,4.389
4.358,7.697,-3.442,4.545
4.378,7.623,-3.411,4.540
4.397,7.654,-3.370,4.444
4.416,7.709,-3.361,4.365
4.436,7.712,-3.447,4.437
4.455,7.602,-3.514,4.480
4.474,7.657,-3.447,4.389
4.494,7.839,-3.325,4.322
4.513,7.901,-3.255,4.427
4.532,7.671,-3.217,4.391
4.552,7.561,-3.332,4.473
4.571,7.594,-3.433,4.528
4.591,7.650,-3.425,4.583
4.610,7.673,-3.361,4.528
4.629,7.606,-3.313,4.501
4.649,7.609,-3.349,4.497
4.668,7.695,-3.382,4.415
4.687,7.736,-3.346,4.324
4.707,7.705,-3.315,4.355
4.726,7.633,-3.402,4.521
4.746,7.592,-3.485,4.470
4.765,7.590,-3.459,4.446
4.784,7.669,-3.437,4.427
4.804,7.769,-3.416,4.403
4.823,7.831,-3.481,4.401
4.842,7.709,-3.433,4.284
4.861,7.477,-3.243,4.319
4.881,7.501,-3.217,4.348
4.900,7.642,-3.540,4.494
4.920,7.470,-3.720,4.916
4.939,7.506,-3.665,5.035
4.959,7.451,-3.277,4.621
4.978,7.166,-2.729,4.106
4.997,7.202,-2.528,4.145
5.017,7.657,-2.707,4.274
5.036,8.392,-3.172,4.118
5.055,9.393,-3.555,3.757
5.075,9.141,-3.267,3.788
5.094,9.141,-3.387,3.929
5.114,7.405,-2.781,3.513
5.133,6.160,-1.773,3.594
5.152,7.891,-2.123,4.212
5.172,9.460,-2.915,4.401
5.191,9.115,-3.421,4.078
5.210,7.860,-3.418,4.169
5.230,7.511,-3.337,3.790
5.249,7.752,-3.074,3.369
5.268,8.260,-2.798,3.402
5.288,8.420,-2.556,3.975
5.307,8.456,-2.734,4.063
5.327,8.392,-2.985,3.874
5.346,8.227,-2.978,3.876
5.365,8.231,-2.987,3.807
5.385,8.310,-2.892,3.656
5.404,8.021,-2.556,3.987
5.423,8.057,-2.520,4.039
5.443,8.203,-2.748,3.757
5.462,8.186,-2.851,3.522
5.481,8.167,-2.817,3.604
5.501,8.203,-2.688,3.838
5.520,8.404,-2.765,3.984
5.540,8.315,-2.779,3.920
5.559,8.157,-2.611,3.639
5.578,8.088,-2.511,3.469
5.598,8.286,-2.688,3.833
5.617,8.468,-2.961,3.941
5.636,8.061,-2.932,4.195
5.656,7.695,-2.829,4.355
5.675,8.133,-2.937,3.843
5.695,8.361,-2.894,3.450
5.714,8.231,-2.956,3.642
5.733,8.236,-3.198,3.920
5.753,8.083,-3.054,4.322
5.772,7.927,-2.774,4.224
5.791,8.128,-2.824,3.735
5.811,8.363,-2.973,3.651
5.830,8.291,-2.798,3.982
5.850,8.238,-2.607,4.094
5.869,8.346,-2.724,3.927
5.888,8.296,-2.798,3.872
5.908,8.145,-2.690,3.781
5.927,8.140,-2.666,3.651
5.946,8.102,-2.714,3.800
5.966,8.109,-2.820,4.209
5.985,8.150,-2.949,4.197
6.004,8.174,-2.836,3.807
6.024,8.250,-2.702,3.565
6.043,8.179,-2.614,3.683
6.063,8.157,-2.638,3.723
6.082,8.267,-2.930,3.709
6.101,8.267,-2.966,3.841
6.121,8.227,-2.860,3.939
6.140,8.121,-2.755,3.888
6.159,8.054,-2.702,4.046
6.179,8.104,-2.798,4.121
6.198,8.215,-2.966,4.015
6.218,8.179,-2.997,3.888
6.237,8.121,-2.906,3.790
6.256,8.095,-2.973,3.860
6.276,8.054,-3.074,3.865
6.295,8.085,-3.181,3.862
6.314,8.112,-3.121,3.716
6.334,8.294,-2.954,3.685
6.353,8.327,-2.829,3.817
6.372,8.248,-2.875,3.805
6.392,8.205,-3.002,3.721
6.411,8.229,-3.004,3.702
6.431,8.234,-2.930,3.774
6.450,8.191,-2.882,3.797
6.469,8.169,-2.870,3.788
6.489,8.131,-2.935,3.776
6.508,8.090,-3.033,3.809
6.527,8.107,-3.069,3.917
6.547,8.102,-3.004,3.898
6.566,8.109,-2.956,3.833
6.586,8.116,-2.980,3.888
6.604,8.107,-3.009,3.934
