timestamp,x,y,z
0.000,-5.485,-7.951,-0.763
0.019,-5.554,-7.936,-0.806
0.038,-5.552,-7.915,-0.794
0.058,-5.451,-7.939,-0.775
0.077,-5.487,-8.006,-0.822
0.096,-5.386,-8.154,-0.904
0.116,-5.607,-7.785,-0.590
0.135,-5.595,-7.824,-0.705
0.155,-5.516,-7.948,-1.086
0.174,-5.394,-7.831,-0.751
0.193,-5.571,-7.979,-0.729
0.213,-5.674,-8.015,-0.844
0.232,-5.628,-7.879,-0.849
0.251,-5.520,-7.838,-0.873
0.271,-5.441,-7.821,-0.834
0.290,-5.525,-7.852,-0.849
0.309,-5.614,-7.872,-0.799
0.329,-5.667,-7.841,-0.873
0.348,-5.640,-7.857,-0.902
0.367,-5.597,-7.876,-0.897
0.387,-5.549,-7.874,-0.861
0.406,-5.504,-7.841,-0.827
0.426,-5.571,-7.747,-0.794
0.445,-5.554,-7.812,-0.854
0.464,-5.535,-7.955,-0.868
0.484,-5.525,-7.989,-0.870
0.503,-5.513,-7.941,-0.913
0.522,-5.463,-7.965,-0.954
0.542,-5.420,-8.015,-0.878
0.561,-5.372,-8.018,-0.842
0.580,-5.350,-7.953,-0.834
0.600,-5.334,-7.955,-0.825
0.619,-5.334,-7.977,-0.739
0.639,-5.413,-8.011,-0.631
0.658,-5.528,-7.991,-0.509
0.677,-5.492,-7.929,-0.717
0.697,-5.410,-7.874,-0.717
0.716,-5.394,-7.800,-0.660
0.735,-5.350,-7.862,-0.715
0.755,-5.279,-8.001,-0.789
0.774,-5.331,-7.975,-0.760
0.793,-5.310,-7.963,-0.763
0.813,-5.267,-7.891,-0.770
0.832,-5.207,-7.812,-0.607
0.851,-5.307,-7.781,-0.765
0.871,-5.355,-7.730,-0.796
0.890,-5.341,-7.625,-0.619
0.910,-5.240,-7.582,-0.617
0.929,-5.056,-7.527,-0.736
0.948,-4.836,-7.266,-0.856
0.968,-4.477,-7.014,-0.949
0.987,-4.125,-6.821,-0.851
1.006,-4.105,-6.569,-0.444
1.026,-4.225,-6.440,-0.370
1.045,-4.153,-6.289,-0.928
1.064,-3.921,-5.944,-1.332
1.084,-3.459,-5.616,-1.337
1.103,-3.236,-5.082,-0.736
1.123,-3.155,-4.580,-0.607
1.142,-2.616,-4.515,-0.887
1.161,-2.338,-4.498,-1.028
1.181,-2.710,-4.328,-1.395
