label,timestamp,x,y,z
falling_right_pocket,0.000,1.858,-9.374,1.772
falling_right_pocket,0.020,1.719,-9.409,1.832
falling_right_pocket,0.040,1.654,-9.441,1.932
falling_right_pocket,0.061,1.724,-9.439,1.953
falling_right_pocket,0.081,1.806,-9.394,2.064
falling_right_pocket,0.101,1.828,-9.318,2.227
falling_right_pocket,0.121,1.871,-9.312,2.269
falling_right_pocket,0.141,1.894,-9.376,2.216
falling_right_pocket,0.161,1.889,-9.357,2.142
falling_right_pocket,0.179,1.999,-9.279,1.942
falling_right_pocket,0.199,2.057,-9.342,1.928
falling_right_pocket,0.219,2.210,-9.394,1.799
falling_right_pocket,0.239,2.349,-9.366,1.722
falling_right_pocket,0.258,2.464,-9.289,1.626
falling_right_pocket,0.278,2.502,-9.332,1.559
falling_right_pocket,0.298,2.535,-9.418,1.511
falling_right_pocket,0.318,2.559,-9.394,1.440
falling_right_pocket,0.338,2.454,-9.318,1.425
falling_right_pocket,0.358,2.286,-9.361,1.507
falling_right_pocket,0.378,2.124,-9.476,1.602
falling_right_pocket,0.399,2.047,-9.514,1.665
falling_right_pocket,0.419,2.037,-9.476,1.665
falling_right_pocket,0.439,2.009,-9.433,1.660
falling_right_pocket,0.460,1.999,-9.437,1.775
falling_right_pocket,0.480,1.980,-9.418,1.938
falling_right_pocket,0.501,1.879,-9.337,2.024
falling_right_pocket,0.521,1.769,-9.303,2.081
falling_right_pocket,0.541,1.736,-9.370,2.139
falling_right_pocket,0.562,1.750,-9.394,2.143
falling_right_pocket,0.582,1.860,-9.375,2.096
falling_right_pocket,0.602,2.033,-9.375,2.038
falling_right_pocket,0.622,2.148,-9.366,1.942
falling_right_pocket,0.642,2.239,-9.413,1.818
falling_right_pocket,0.663,2.272,-9.423,1.693
falling_right_pocket,0.683,2.229,-9.380,1.574
falling_right_pocket,0.703,2.239,-9.394,1.535
falling_right_pocket,0.723,2.258,-9.394,1.645
falling_right_pocket,0.743,2.205,-9.404,1.794
falling_right_pocket,0.763,2.085,-9.447,1.856
falling_right_pocket,0.784,1.927,-9.428,1.890
falling_right_pocket,0.804,1.769,-9.404,1.971
falling_right_pocket,0.824,1.688,-9.452,2.091
falling_right_pocket,0.844,1.755,-9.480,2.225
falling_right_pocket,0.864,1.932,-9.394,2.201
falling_right_pocket,0.884,2.172,-9.260,1.942
falling_right_pocket,0.904,2.363,-9.184,1.631
falling_right_pocket,0.925,2.430,-9.231,1.473
falling_right_pocket,0.945,2.339,-9.394,1.483
falling_right_pocket,0.965,2.095,-9.514,1.569
falling_right_pocket,0.985,1.851,-9.524,1.693
falling_right_pocket,1.005,1.717,-9.490,1.789
falling_right_pocket,1.024,1.707,-9.399,1.842
falling_right_pocket,1.045,1.765,-9.404,1.933
falling_right_pocket,1.066,1.856,-9.538,2.143
falling_right_pocket,1.086,1.870,-9.409,2.364
falling_right_pocket,1.106,1.865,-9.188,2.373
falling_right_pocket,1.126,2.057,-9.217,2.225
falling_right_pocket,1.146,2.267,-9.303,2.076
falling_right_pocket,1.166,2.301,-9.303,1.957
falling_right_pocket,1.187,2.258,-9.361,1.808
falling_right_pocket,1.207,2.234,-9.538,1.655
falling_right_pocket,1.227,2.301,-9.672,1.578
falling_right_pocket,1.247,2.435,-9.624,1.545
falling_right_pocket,1.267,2.593,-9.509,1.468
falling_right_pocket,1.287,2.746,-9.500,1.344
falling_right_pocket,1.307,2.823,-9.538,1.214
falling_right_pocket,1.328,2.732,-9.495,1.080
falling_right_pocket,1.348,2.401,-9.409,0.975
falling_right_pocket,1.368,2.018,-9.370,1.114
falling_right_pocket,1.388,1.592,-9.313,1.578
falling_right_pocket,1.408,1.104,-9.241,2.234
falling_right_pocket,1.428,0.706,-9.217,2.828
falling_right_pocket,1.449,0.500,-9.179,3.173
falling_right_pocket,1.469,0.491,-9.150,3.211
falling_right_pocket,1.489,0.630,-9.203,2.938
falling_right_pocket,1.509,0.960,-9.265,2.450
falling_right_pocket,1.529,1.549,-9.332,1.947
falling_right_pocket,1.549,2.248,-9.485,1.545
falling_right_pocket,1.569,2.909,-9.591,1.349
falling_right_pocket,1.590,3.479,-9.567,1.626
falling_right_pocket,1.610,3.991,-9.514,2.287
falling_right_pocket,1.630,4.484,-9.442,1.784
falling_right_pocket,1.650,4.614,-9.303,0.238
falling_right_pocket,1.670,4.460,-9.073,-0.294
falling_right_pocket,1.690,4.116,-8.930,0.065
falling_right_pocket,1.710,3.407,-9.126,0.127
falling_right_pocket,1.731,2.971,-9.308,0.008
falling_right_pocket,1.751,2.674,-9.361,0.199
falling_right_pocket,1.771,2.090,-9.495,0.582
falling_right_pocket,1.791,1.607,-9.667,1.090
falling_right_pocket,1.811,1.247,-9.835,1.775
falling_right_pocket,1.831,0.917,-9.897,2.488
falling_right_pocket,1.852,0.687,-9.811,2.900
falling_right_pocket,1.872,0.658,-9.662,2.857
falling_right_pocket,1.892,1.094,-9.571,2.507
falling_right_pocket,1.911,1.659,-9.480,2.158
falling_right_pocket,1.932,1.961,-9.298,2.014
falling_right_pocket,1.952,2.277,-9.222,1.985
falling_right_pocket,1.972,2.655,-9.380,1.961
falling_right_pocket,1.993,2.899,-9.533,1.933
falling_right_pocket,2.013,3.048,-9.519,1.909
falling_right_pocket,2.033,3.254,-9.433,1.784
falling_right_pocket,2.053,3.508,-9.361,1.277
falling_right_pocket,2.073,3.637,-9.270,0.645
falling_right_pocket,2.093,3.699,-9.208,0.487
falling_right_pocket,2.113,3.809,-9.208,0.635
falling_right_pocket,2.134,3.953,-9.313,0.697
falling_right_pocket,2.154,4.044,-9.366,0.587
falling_right_pocket,2.174,4.053,-8.901,0.190
falling_right_pocket,2.194,3.852,-7.690,-0.438
falling_right_pocket,2.214,3.326,-6.339,-0.548
falling_right_pocket,2.234,2.851,-5.717,0.386
falling_right_pocket,2.255,2.804,-6.373,1.732
falling_right_pocket,2.275,2.899,-8.030,2.177
falling_right_pocket,2.295,3.014,-9.820,2.416
falling_right_pocket,2.315,3.182,-11.041,4.681
falling_right_pocket,2.335,1.913,-10.036,5.567
falling_right_pocket,2.355,0.601,-6.832,-9.703
falling_right_pocket,2.375,1.128,-6.416,-13.017
falling_right_pocket,2.396,0.907,-9.303,1.114
falling_right_pocket,2.416,2.368,-9.897,0.391
falling_right_pocket,2.436,5.389,-8.389,-3.478
falling_right_pocket,2.456,6.074,-7.881,-2.286
falling_right_pocket,2.476,6.117,-8.073,-1.347
falling_right_pocket,2.496,5.878,-8.456,-1.386
falling_right_pocket,2.516,5.227,-8.480,-1.261
falling_right_pocket,2.537,5.610,-7.273,-1.606
falling_right_pocket,2.557,6.946,-5.631,-2.032
falling_right_pocket,2.577,8.784,-4.247,-3.100
falling_right_pocket,2.597,9.795,-3.955,-4.326
falling_right_pocket,2.617,7.942,-5.707,-4.086
falling_right_pocket,2.637,5.571,-6.492,-2.501
falling_right_pocket,2.658,4.657,-4.017,-2.602
falling_right_pocket,2.678,3.924,-1.398,-4.014
falling_right_pocket,2.698,3.273,-1.694,-3.923
falling_right_pocket,2.718,3.685,-3.562,-3.986
falling_right_pocket,2.738,3.828,-4.252,-5.628
falling_right_pocket,2.758,1.549,-4.462,-5.101
falling_right_pocket,2.778,-0.093,-4.194,-0.222
falling_right_pocket,2.799,1.434,-1.445,3.250
falling_right_pocket,2.819,5.533,1.681,4.897
falling_right_pocket,2.839,10.432,2.385,5.414
falling_right_pocket,2.859,11.566,1.509,5.050
falling_right_pocket,2.879,8.497,1.475,6.735
falling_right_pocket,2.899,4.427,2.467,7.095
falling_right_pocket,2.920,9.522,1.399,5.510
falling_right_pocket,2.940,36.002,-2.279,13.669
falling_right_pocket,2.960,58.703,-3.912,29.193
falling_right_pocket,2.980,48.930,-0.090,23.074
falling_right_pocket,3.000,22.958,-5.305,-2.463
falling_right_pocket,3.020,-4.307,-13.417,-14.281
falling_right_pocket,3.040,-21.881,-7.249,-13.783
falling_right_pocket,3.061,-21.043,-0.330,-9.631
