timestamp_ms,ax_g,ay_g,az_g,label
2424,0.6914,-0.3712,0.7986,0
2434,0.6865,-0.3597,0.7878,0
2444,0.6953,-0.3268,0.7302,0
2454,0.6692,-0.2914,0.6812,0
2464,0.6028,-0.2753,0.6716,0
2474,0.5228,-0.2792,0.6807,0
2484,0.4857,-0.2816,0.6558,0
2494,0.502,-0.2724,0.6089,0
2504,0.5364,-0.2607,0.5855,0
2514,0.5582,-0.2482,0.6267,0
2524,0.5787,-0.2323,0.6939,0
2534,0.6187,-0.2145,0.7273,0
2544,0.6629,-0.1879,0.7209,0
2554,0.6985,-0.1635,0.6965,0
2564,0.6924,-0.1477,0.7097,0
2574,0.6563,-0.153,0.761,0
2584,0.6355,-0.1633,0.791,0
2594,0.6402,-0.1718,0.7971,0
2604,0.658,-0.1835,0.7881,0
2614,0.6638,-0.2021,0.809,0
2624,0.6624,-0.2189,0.8405,0
2634,0.6836,-0.227,0.8161,0
2644,0.6995,-0.2192,0.7705,0
2654,0.6731,-0.2126,0.7627,0
2664,0.6128,-0.2018,0.7829,0
2674,0.5657,-0.1843,0.7827,0
2684,0.5655,-0.1538,0.7427,0
2694,0.5928,-0.124,0.687,0
2704,0.6114,-0.1076,0.6507,0
2714,0.5884,-0.1101,0.6707,0
2724,0.555,-0.1379,0.6868,0
2734,0.5169,-0.1774,0.7017,0
2744,0.4937,-0.2258,0.7134,0
2754,0.5081,-0.2719,0.6939,0
2764,0.5435,-0.3104,0.676,0
2774,0.5787,-0.3517,0.6819,0
2784,0.5955,-0.3917,0.7244,0
2794,0.6082,-0.4212,0.7795,0
2804,0.6316,-0.4222,0.8095,0
2814,0.6538,-0.4061,0.8274,0
2824,0.6536,-0.3763,0.8432,0
2834,0.6519,-0.3468,0.8439,0
2844,0.6526,-0.3143,0.8405,0
2854,0.6555,-0.2853,0.8464,0
2864,0.6629,-0.2555,0.842,0
2874,0.6721,-0.2253,0.8169,0
2884,0.6653,-0.1979,0.8098,0
2894,0.6306,-0.1794,0.8305,0
2904,0.5748,-0.1613,0.8481,0
2914,0.5247,-0.1462,0.8366,0
2924,0.5128,-0.1315,0.7641,0
2934,0.5106,-0.1259,0.6856,0
2944,0.4874,-0.1579,0.6604,0
2954,0.4642,-0.2218,0.6694,0
2964,0.4579,-0.2895,0.7112,0
2974,0.4727,-0.347,0.7803,0
2984,0.5191,-0.3785,0.8249,0
2994,0.5872,-0.381,0.8349,0
3004,0.6311,-0.3646,0.8562,0
3014,0.6355,-0.3502,0.874,0
3024,0.6177,-0.347,0.8642,0
3034,0.5928,-0.3629,0.8242,0
3044,0.5496,-0.4027,0.8142,0
3054,0.4996,-0.4559,0.8527,0
3064,0.5103,-0.4896,0.8586,0
3074,0.5723,-0.4947,0.8256,0
3084,0.6326,-0.4808,0.7971,0
3094,0.6482,-0.4596,0.8088,0
3104,0.606,-0.4281,0.8303,0
3114,0.5538,-0.3866,0.789,0
3124,0.5098,-0.3434,0.686,0
3134,0.4535,-0.3312,0.5894,0
3144,0.3685,-0.3385,0.5874,0
3154,0.2836,-0.3556,0.6921,0
3164,0.3224,-0.3466,0.7241,0
3174,0.46,-0.2997,0.6802,0
3184,0.5462,-0.2402,0.7444,0
3194,0.6014,-0.195,0.8342,0
3204,0.6614,-0.1262,0.8623,0
3214,0.7105,-0.0854,0.8361,0
3224,0.7014,-0.0622,0.7881,0
3234,0.6148,-0.102,0.8037,0
3244,0.4881,-0.1613,0.8476,0
3254,0.4283,-0.2406,0.813,0
3264,0.4271,-0.2846,0.7361,0
3274,0.4417,-0.327,0.6714,0
3284,0.4386,-0.379,0.6272,0
3294,0.4032,-0.4354,0.6416,0
3304,0.3688,-0.4869,0.6899,0
3314,0.3688,-0.5113,0.7244,0
3324,0.3932,-0.5028,0.7798,0
3334,0.4215,-0.4727,0.8759,0
3344,0.5035,-0.4249,0.9299,0
3354,0.6182,-0.3661,0.923,0
3364,0.7063,-0.3187,0.9084,0
3374,0.7322,-0.3085,0.894,0
3384,0.7053,-0.3287,0.8688,0
3394,0.6199,-0.3673,0.8535,0
3404,0.4823,-0.4312,0.8871,0
3414,0.3722,-0.4732,0.9064,0
3424,0.3834,-0.4591,0.8005,0
3434,0.4469,-0.4081,0.6538,0
3444,0.4095,-0.3866,0.658,0
3454,0.309,-0.4037,0.7249,0
3464,0.2643,-0.4266,0.7207,0
3474,0.2768,-0.4308,0.6392,0
3484,0.286,-0.4625,0.5804,0
3494,0.2524,-0.5259,0.617,0
3504,0.2384,-0.5931,0.6777,0
3514,0.2921,-0.6321,0.6753,0
3524,0.3619,-0.645,0.6609,0
3534,0.3678,-0.6719,0.6985,0
3544,0.3463,-0.7097,0.7629,0
3554,0.3236,-0.7449,0.8098,0
3564,0.3322,-0.7683,0.8144,0
3574,0.3475,-0.7878,0.809,0
3584,0.3561,-0.8073,0.8213,0
3594,0.3468,-0.8308,0.8493,0
3604,0.3329,-0.8623,0.8925,0
3614,0.3292,-0.8771,0.8979,0
3624,0.3373,-0.8813,0.884,0
3634,0.3434,-0.8706,0.8562,0
3644,0.3287,-0.853,0.8347,0
3654,0.2963,-0.8364,0.8291,0
3664,0.2709,-0.813,0.8322,0
3674,0.2428,-0.7903,0.8496,0
3684,0.2387,-0.7763,0.8444,0
3694,0.2748,-0.7475,0.7778,0
3704,0.3082,-0.7378,0.7239,0
3714,0.2807,-0.728,0.7507,0
3724,0.2275,-0.7424,0.8274,0
3734,0.2145,-0.7346,0.8591,0
3744,0.2333,-0.7158,0.8549,0
3754,0.2707,-0.6868,0.8347,0
3764,0.2875,-0.6499,0.8276,0
3774,0.2763,-0.6126,0.8842,0
3784,0.3078,-0.5543,0.9235,0
3794,0.39,-0.4644,0.8935,0
3804,0.4478,-0.3893,0.8735,0
3814,0.4681,-0.3419,0.8832,0
3824,0.4674,-0.2995,0.8893,0
3834,0.4488,-0.266,0.8959,0
3844,0.4215,-0.2477,0.8781,0
3854,0.3976,-0.2377,0.8264,0
3864,0.3834,-0.2275,0.7554,0
3874,0.347,-0.2433,0.7234,0
3884,0.2895,-0.2816,0.7598,0
3894,0.2868,-0.3139,0.7524,0
3904,0.3431,-0.3263,0.6941,0
3914,0.391,-0.3292,0.6702,0
3924,0.39,-0.3258,0.719,0
3934,0.3702,-0.32,0.8015,0
3944,0.3934,-0.2892,0.8408,0
3954,0.4544,-0.2504,0.8393,0
3964,0.5013,-0.2287,0.8405,0
3974,0.522,-0.2282,0.8708,0
3984,0.524,-0.224,0.9157,0
3994,0.5352,-0.2214,0.925,0
4004,0.5652,-0.2121,0.8786,0
4014,0.5752,-0.1987,0.8208,0
4024,0.534,-0.207,0.8159,0
4034,0.4725,-0.2348,0.8208,0
4044,0.421,-0.2611,0.8164,0
4054,0.3995,-0.2948,0.7954,0
4064,0.4071,-0.3148,0.7536,0
4074,0.4317,-0.3219,0.7187,0
4084,0.442,-0.3265,0.7183,0
4094,0.4354,-0.3204,0.7397,0
4104,0.4215,-0.3073,0.7807,0
4114,0.4186,-0.2865,0.809,0
4124,0.4317,-0.2528,0.8044,0
4134,0.4727,-0.225,0.7253,0
4144,0.4984,-0.2243,0.6155,0
4154,0.4498,-0.2716,0.5996,0
4164,0.3392,-0.3546,0.7217,0
4174,0.265,-0.4366,0.8457,0
4184,0.3146,-0.4837,0.8542,0
4194,0.4456,-0.4954,0.7617,0
4204,0.543,-0.5025,0.6953,0
4214,0.5367,-0.5296,0.7412,0
4224,0.4725,-0.5565,0.8471,0
4234,0.4469,-0.5616,0.9064,0
4244,0.4732,-0.5345,0.8957,0
4254,0.5042,-0.4874,0.8906,0
4264,0.5047,-0.4107,0.9533,0
4274,0.5084,-0.3102,0.9855,0
4284,0.5826,-0.2013,0.8261,0
4294,0.6731,-0.1325,0.5647,0
4304,0.5987,-0.1435,0.4715,0
4314,0.3317,-0.2592,0.6302,0
4324,0.0979,-0.4,0.8342,0
4334,0.1171,-0.5137,0.8039,0
4344,0.3405,-0.5503,0.5794,0
4354,0.4554,-0.5918,0.5303,0
4364,0.3859,-0.6546,0.7366,0
4374,0.3319,-0.6675,0.9299,0
4384,0.4032,-0.596,0.976,0
4394,0.5289,-0.4603,0.9689,0
4404,0.5894,-0.3073,1.0446,0
4414,0.6126,-0.1686,1.1554,0
4424,0.6704,-0.0329,1.1607,0
4434,0.7312,0.0798,1.0804,0
4444,0.7056,0.1401,1.0429,0
4454,0.595,0.1572,1.0973,0
4464,0.494,0.1579,1.1222,0
4474,0.4771,0.1669,1.0211,0
4484,0.4957,0.1808,0.8757,0
4494,0.471,0.1728,0.7964,0
4504,0.409,0.1416,0.7827,0
4514,0.3434,0.1037,0.801,0
4524,0.3239,0.0654,0.7932,0
4534,0.3322,0.03,0.7983,0
4544,0.3436,-0.0066,0.8371,0
4554,0.3907,-0.06,0.8461,0
4564,0.4356,-0.1169,0.8454,0
4574,0.4405,-0.1877,0.8803,0
4584,0.431,-0.2746,0.9213,0
4594,0.4244,-0.3434,0.9706,0
4604,0.4266,-0.3912,1.0248,0
4614,0.4923,-0.4051,1.0021,0
4624,0.5784,-0.3939,0.9335,0
4634,0.5984,-0.3946,0.9094,0
4644,0.5442,-0.4281,0.9465,0
4654,0.4666,-0.4903,0.9882,0
4664,0.3961,-0.563,1.0077,0
4674,0.3846,-0.614,0.9806,0
4684,0.4225,-0.6214,0.9042,0
4694,0.452,-0.5914,0.831,0
4704,0.4278,-0.556,0.8122,0
4714,0.3819,-0.5206,0.8198,0
4724,0.3566,-0.4867,0.8066,0
4734,0.3366,-0.4486,0.7981,0
4744,0.369,-0.4025,0.7322,0
4754,0.3924,-0.3414,0.7085,0
4764,0.3466,-0.286,0.8244,0
4774,0.3519,-0.2372,0.9101,0
4784,0.4425,-0.1674,0.8723,0
4794,0.5306,-0.1152,0.7959,0
4804,0.5269,-0.1245,0.7846,0
4814,0.4378,-0.176,0.8386,0
4824,0.3514,-0.2375,0.8762,0
4834,0.3341,-0.2912,0.8215,0
4844,0.3473,-0.3424,0.7444,0
4854,0.338,-0.3963,0.7263,0
4864,0.3175,-0.4454,0.7527,0
4874,0.3102,-0.482,0.7717,0
4884,0.3212,-0.5062,0.7763,0
4894,0.2843,-0.5313,0.8583,0
4904,0.2802,-0.574,0.9199,0
4914,0.3644,-0.5928,0.872,0
4924,0.4727,-0.5767,0.8025,0
4934,0.5347,-0.556,0.7715,0
4944,0.512,-0.5311,0.8083,0
4954,0.4386,-0.5013,0.864,0
4964,0.391,-0.4932,0.8357,0
4974,0.3837,-0.5255,0.7502,0
4984,0.306,-0.5606,0.7744,0
4994,0.2553,-0.5996,0.8376,0
5004,0.2726,-0.5809,0.8078,0
5014,0.3585,-0.5452,0.7166,0
5024,0.4186,-0.493,0.6221,0
5034,0.3685,-0.4696,0.6407,0
5044,0.2858,-0.4557,0.697,0
5054,0.2614,-0.4464,0.697,0
5064,0.2621,-0.4364,0.7158,0
5074,0.2314,-0.4471,0.8332,0
5084,0.288,-0.4405,0.8637,0
5094,0.4173,-0.3927,0.8252,0
5104,0.4989,-0.3402,0.8281,0
5114,0.5294,-0.3283,0.8137,0
5124,0.5018,-0.3202,0.8271,0
5134,0.4356,-0.3417,0.8357,0
5144,0.3763,-0.4007,0.813,0
5154,0.33,-0.4749,0.8015,0
5164,0.3012,-0.5499,0.8144,0
5174,0.3209,-0.6055,0.8029,0
5184,0.36,-0.6228,0.7773,0
5194,0.3732,-0.6221,0.7817,0
5204,0.3373,-0.6189,0.8193,0
5214,0.2985,-0.6153,0.8344,0
5224,0.3004,-0.5928,0.7956,0
5234,0.3082,-0.5745,0.7627,0
5244,0.296,-0.5752,0.7793,0
5254,0.2816,-0.5977,0.8398,0
5264,0.3085,-0.6241,0.8632,0
5274,0.3815,-0.6431,0.8503,0
5284,0.4347,-0.6546,0.8378,0
5294,0.4288,-0.6682,0.8525,0
5304,0.3817,-0.6878,0.8957,0
5314,0.3558,-0.7014,0.9108,0
5324,0.3575,-0.707,0.9177,0
5334,0.3741,-0.7019,0.9428,0
5344,0.4122,-0.6917,0.9518,0
5354,0.4737,-0.6699,0.936,0
5364,0.5125,-0.6411,0.9301,0
5374,0.5189,-0.6236,0.935,0
5384,0.5001,-0.6018,0.9684,0
5394,0.4715,-0.5479,0.994,0
5404,0.4649,-0.4891,0.9535,0
5414,0.4679,-0.4334,0.9015,0
5424,0.4508,-0.3866,0.8769,0
5434,0.4227,-0.369,0.8537,0
5444,0.391,-0.4032,0.8549,0
5454,0.3949,-0.4564,0.8691,0
5464,0.4657,-0.5054,0.8352,0
5474,0.5403,-0.5123,0.8161,0
5484,0.5596,-0.4618,0.8432,0
5494,0.5511,-0.3856,0.8234,0
5504,0.5196,-0.3068,0.7781,0
5514,0.4723,-0.2546,0.7283,0
5524,0.4322,-0.2333,0.6477,0
5534,0.3932,-0.2321,0.5794,0
5544,0.37,-0.2536,0.5291,0
5554,0.3766,-0.3087,0.4823,0
5564,0.39,-0.3895,0.45,0
5574,0.3373,-0.4603,0.5628,0
5584,0.235,-0.4862,0.7558,0
5594,0.317,-0.43,0.7346,0
5604,0.4637,-0.3082,0.6446,0
5614,0.5523,-0.2316,0.6214,0
5624,0.5948,-0.2228,0.6287,0
5634,0.5972,-0.2528,0.6668,0
5644,0.5669,-0.3309,0.7292,0
5654,0.5235,-0.4481,0.7954,0
5664,0.5103,-0.5267,0.8237,0
5674,0.4798,-0.5652,0.8998,0
5684,0.4579,-0.5364,1.0253,0
5694,0.5159,-0.4349,1.0624,0
5704,0.6389,-0.2704,0.9565,0
5714,0.6973,-0.1294,0.8793,0
5724,0.6531,-0.0288,0.8571,0
5734,0.5711,0.0098,0.821,0
5744,0.5013,0.0027,0.7129,0
5754,0.4491,-0.0471,0.6097,0
5764,0.4017,-0.1333,0.5892,0
5774,0.3739,-0.2138,0.6319,0
5784,0.3827,-0.2875,0.7075,0
5794,0.4442,-0.3214,0.7585,0
5804,0.5291,-0.3265,0.7815,0
5814,0.6045,-0.3283,0.7866,0
5824,0.6807,-0.3327,0.7366,0
5834,0.6929,-0.3563,0.6485,0
5844,0.6241,-0.3861,0.6162,0
5854,0.4598,-0.43,0.7124,0
5864,0.3751,-0.453,0.8386,0
5874,0.4125,-0.4034,1.0038,0
5884,0.5765,-0.348,1.1063,0
5894,0.8332,-0.3063,1.0067,0
5904,1.0287,-0.248,0.8386,0
5914,1.0065,-0.2223,0.8108,0
5924,0.8359,-0.2319,0.8435,0
5934,0.6411,-0.2402,0.7993,0
5944,0.4413,-0.2228,0.7022,0
5954,0.2699,-0.2026,0.6438,0
5964,0.1918,-0.1254,0.5774,0
5974,0.2319,-0.0437,0.4469,0
5984,0.3121,0.0405,0.358,0
5994,0.3466,0.0691,0.3876,0
6004,0.3988,0.0356,0.4305,0
6014,0.4171,0.0061,0.5464,0
6024,0.4237,-0.0615,0.7017,0
6034,0.4884,-0.1213,0.7671,0
6044,0.5726,-0.1416,0.7949,0
6054,0.6492,-0.1818,0.8015,0
6064,0.6814,-0.248,0.7912,0
6074,0.6529,-0.3231,0.8112,0
6084,0.6197,-0.3815,0.809,0
6094,0.5828,-0.432,0.7866,0
6104,0.5445,-0.4539,0.7732,0
6114,0.4774,-0.4435,0.8051,0
6124,0.4227,-0.4459,0.8039,0
6134,0.3937,-0.4086,0.7397,0
6144,0.3039,-0.39,0.7288,0
6154,0.2009,-0.3524,0.7585,0
6164,0.1735,-0.2951,0.6838,0
6174,0.1262,-0.2399,0.7134,0
6184,0.0539,-0.1791,0.8496,0
6194,0.1027,-0.1694,0.9372,0
6204,0.2697,-0.1137,1.0189,0
6214,0.5059,-0.0818,1.1051,0
6224,0.7124,-0.0874,1.2337,0
6234,0.7947,-0.1103,1.4309,0
6244,0.7873,-0.1808,1.5319,0
6254,0.7583,-0.2589,1.4468,0
6264,0.6724,-0.3402,1.264,0
6274,0.5064,-0.4088,1.1112,0
6284,0.2824,-0.4742,1.0482,0
6294,0.1113,-0.4903,1.0038,0
6304,0.0115,-0.4647,0.9521,0
6314,-0.0351,-0.4032,0.9028,0
6324,-0.0256,-0.3158,0.8669,0
6334,-0.0195,-0.2101,0.9125,0
6344,0.012,-0.1086,0.9867,0
6354,0.1081,-0.0039,1.0175,0
6364,0.1933,0.0891,1.0541,0
6374,0.2589,0.1294,1.0658,0
6384,0.3095,0.122,1.0629,0
6394,0.3361,0.0881,1.0751,0
6404,0.3429,0.0181,1.0804,0
6414,0.3168,-0.0761,1.0836,0
6424,0.257,-0.165,1.0987,0
6434,0.204,-0.237,1.0741,0
6444,0.1921,-0.2965,0.9716,0
6454,0.1499,-0.3483,0.9206,0
6464,0.0793,-0.4095,0.9423,0
6474,0.0947,-0.4332,0.9035,0
6484,0.185,-0.4029,0.8105,0
6494,0.2138,-0.3729,0.8051,0
6504,0.1469,-0.3541,0.9301,0
6514,0.1254,-0.2926,0.9821,0
6524,0.1869,-0.1923,0.9242,0
6534,0.2199,-0.0771,0.873,0
6544,0.2314,-0.0481,0.7871,0
6554,0.1657,-0.0405,0.7912,0
6564,0.0942,-0.1291,0.8608,0
6574,0.0605,-0.1967,0.9523,0
6584,0.1538,-0.2641,0.9799,0
6594,0.2599,-0.2729,1.0785,0
6604,0.3549,-0.2753,1.2393,0
6614,0.4913,-0.2292,1.2776,0
6624,0.5896,-0.1889,1.1144,0
6634,0.5982,-0.2819,0.8474,0
6644,0.36,-0.4164,0.8491,0
6654,0.0966,-0.5943,0.9487,0
6664,0.0161,-0.6646,0.9416,0
6674,0.0857,-0.638,0.8911,0
6684,0.2038,-0.5721,0.8591,0
6694,0.267,-0.483,0.9416,0
6704,0.3563,-0.3715,0.9989,0
6714,0.4842,-0.2062,0.9687,0
6724,0.5501,-0.0757,0.9301,0
6734,0.5118,-0.0207,0.955,0
6744,0.4232,-0.0244,0.9655,0
6754,0.3722,-0.0522,0.8808,0
6764,0.1838,-0.1816,0.9479,0
6774,0.0322,-0.3109,1.0294,0
6784,0.0298,-0.3697,0.9943,0
6794,0.1201,-0.4061,0.8806,0
6804,0.2319,-0.4347,0.7205,0
6814,0.2402,-0.513,0.6799,0
6824,0.1423,-0.5857,0.7707,0
6834,0.1503,-0.7061,0.7578,0
6844,0.123,-0.7856,0.8693,0
6854,0.2016,-0.8476,0.9247,0
6864,0.3776,-0.8496,0.8681,0
6874,0.5313,-0.7707,0.8566,0
6884,0.5469,-0.7275,0.9279,0
6894,0.5362,-0.7146,0.9545,0
6904,0.4998,-0.6375,0.9621,0
6914,0.4588,-0.5521,0.9306,0
6924,0.4688,-0.4525,0.8315,0
6934,0.4315,-0.2899,0.8666,0
6944,0.3944,-0.1315,0.996,0
6954,0.4923,0.1147,1.0602,0
6964,0.5711,0.2858,1.0365,0
6974,0.6282,0.3341,0.7912,0
6984,0.4674,0.2999,0.7041,0
6994,0.1303,0.1862,0.8544,0
7004,-0.0576,0.071,0.8313,0
7014,-0.0534,0.0017,0.6189,0
7024,-0.05,-0.0471,0.4942,0
7034,-0.0766,-0.1747,0.5101,0
7044,-0.1115,-0.3017,0.6668,0
7054,-0.093,-0.4081,0.8615,0
7064,0.0935,-0.4871,0.9228,0
7074,0.3507,-0.5006,0.9101,0
7084,0.4876,-0.5491,1.027,0
7094,0.5533,-0.596,1.1378,0
7104,0.587,-0.6187,1.1988,0
7114,0.6133,-0.5972,1.1149,0
7124,0.6387,-0.6062,0.8801,0
7134,0.4378,-0.6921,0.9113,0
7144,0.1313,-0.7949,1.1737,0
7154,0.0144,-0.8342,1.3321,0
7164,0.2253,-0.8022,1.1786,0
7174,0.618,-0.6514,0.8137,0
7184,0.6853,-0.5084,0.7502,0
7194,0.4178,-0.5218,0.9379,0
7204,0.2563,-0.4815,0.9125,0
7214,0.1621,-0.3805,0.8234,0
7224,0.0761,-0.3265,0.7803,0
7234,0.0854,-0.2936,0.6668,0
7244,0.133,-0.2851,0.5691,0
7254,0.125,-0.3195,0.5987,0
7264,0.1567,-0.4456,0.6255,0
7274,0.2282,-0.5125,0.659,0
7284,0.2311,-0.5599,0.8256,0
7294,0.2607,-0.6265,1.0089,0
7304,0.4466,-0.647,0.9452,0
7314,0.7454,-0.6372,0.564,0
7324,0.8134,-0.627,0.3685,0
7334,0.5189,-0.7183,0.5674,0
7344,0.1711,-0.8152,0.8298,0
7354,0.0547,-0.8095,0.874,0
7364,0.1372,-0.7324,0.7766,0
7374,0.2721,-0.6111,0.6345,0
7384,0.3546,-0.4871,0.6018,0
7394,0.3549,-0.3226,0.8059,0
7404,0.4176,-0.1606,0.943,0
7414,0.6272,-0.0554,0.8252,0
7424,0.7202,0.0322,0.7478,0
7434,0.5752,0.0066,0.9208,0
7444,0.4071,-0.0588,1.0865,0
7454,0.3998,-0.0827,0.9596,0
7464,0.4608,-0.1328,0.6931,0
7474,0.3829,-0.2463,0.6101,0
7484,0.145,-0.4003,0.7878,0
7494,0.0166,-0.5743,0.8791,0
7504,0.0857,-0.6282,0.8076,0
7514,0.1909,-0.6677,0.7451,0
7524,0.2663,-0.7173,0.7864,0
7534,0.2907,-0.7605,0.8586,0
7544,0.3863,-0.7832,0.7593,0
7554,0.4725,-0.707,0.618,0
7564,0.3883,-0.6594,0.659,0
7574,0.255,-0.6777,0.7815,0
7584,0.205,-0.6536,0.8427,0
7594,0.2487,-0.6536,0.8078,0
7604,0.3075,-0.6494,0.7593,0
7614,0.306,-0.655,0.801,0
7624,0.278,-0.6465,0.9025,0
7634,0.3092,-0.6043,0.9645,0
7644,0.3917,-0.5081,0.9709,0
7654,0.4691,-0.4046,0.9855,0
7664,0.5403,-0.3327,0.9843,0
7674,0.5931,-0.3322,0.935,0
7684,0.5618,-0.3983,0.8195,0
7694,0.4129,-0.532,0.6846,0
7704,0.1218,-0.667,0.7556,0
7714,-0.0832,-0.7556,0.7478,0
7724,-0.1198,-0.7617,0.5948,0
7734,-0.083,-0.7214,0.5172,0
7744,-0.0305,-0.6612,0.6033,0
7754,0.0754,-0.6155,0.6756,0
7764,0.2016,-0.5957,0.7227,0
7774,0.2619,-0.5772,0.8632,0
7784,0.3097,-0.5777,0.9208,0
7794,0.3959,-0.5342,0.8244,0
7804,0.4171,-0.4508,0.7522,0
7814,0.3593,-0.4327,0.7219,0
7824,0.2087,-0.4825,0.7502,0
7834,0.0595,-0.6087,0.7292,0
7844,-0.0737,-0.73,0.749,0
7854,-0.1372,-0.8466,0.7397,0
7864,-0.1069,-0.9438,0.7256,0
7874,-0.0444,-0.9504,0.8291,0
7884,0.0998,-0.8884,0.9247,0
7894,0.2794,-0.7446,0.9694,0
7904,0.4242,-0.6072,0.9782,0
7914,0.4647,-0.5157,0.9879,0
7924,0.411,-0.4991,0.9613,0
7934,0.3029,-0.5533,0.8171,0
7944,0.1472,-0.6284,0.7063,0
7954,-0.032,-0.6982,0.7405,0
7964,-0.1223,-0.7175,0.8188,0
7974,-0.1113,-0.679,0.8784,0
7984,0.0322,-0.6353,0.8264,0
7994,0.1916,-0.5774,0.7837,0
8004,0.2668,-0.5813,0.7812,0
8014,0.2177,-0.6699,0.8893,0
8024,0.1511,-0.7912,0.9774,0
8034,0.1586,-0.8776,0.9914,0
8044,0.2214,-0.9125,1.0028,0
8054,0.2919,-0.9343,0.985,0
8064,0.3202,-0.9091,0.9787,0
8074,0.3217,-0.8867,0.9352,0
8084,0.3004,-0.8178,0.8586,0
8094,0.1579,-0.7578,0.8513,0
8104,-0.0671,-0.7161,0.9352,0
8114,-0.2531,-0.679,1.0153,0
8124,-0.1589,-0.5377,0.871,0
8134,0.0383,-0.329,0.709,0
8144,0.1596,-0.2074,0.6882,0
8154,0.194,-0.0871,0.7942,0
8164,0.2226,-0.0188,0.9333,0
8174,0.3246,0.012,0.8452,0
8184,0.4012,-0.0103,0.6367,0
8194,0.2106,-0.0613,0.8281,0
8204,0.1772,-0.1184,0.9255,0
8214,0.3749,-0.029,0.7273,0
8224,0.4871,-0.0193,0.6209,0
8234,0.4398,-0.114,0.7036,0
8244,0.4071,-0.2492,0.7798,0
8254,0.431,-0.4012,0.7456,0
8264,0.3917,-0.5816,0.7727,0
8274,0.2895,-0.7249,1.077,0
8284,0.4637,-0.6631,1.0734,0
8294,0.7114,-0.5828,0.895,0
8304,0.6511,-0.4664,1.0411,0
8314,0.5111,-0.4171,1.2181,0
8324,0.5159,-0.3839,1.1002,0
8334,0.5181,-0.3334,0.9084,0
8344,0.4198,-0.4361,0.7949,0
8354,0.2106,-0.5179,1.0038,0
8364,0.2702,-0.4242,1.0692,0
8374,0.563,-0.1579,0.812,0
8384,0.5616,0.0498,0.8064,0
8394,0.4042,0.0571,0.9318,0
8404,0.3256,0.0749,0.8547,0
8414,0.389,0.0312,0.5711,0
8424,0.3846,-0.052,0.4046,0
8434,0.1962,-0.1752,0.5884,0
8444,0.111,-0.2919,0.7153,0
8454,0.1957,-0.3248,0.6673,0
8464,0.3192,-0.3292,0.6389,0
8474,0.3851,-0.3302,0.7102,0
8484,0.4098,-0.3358,0.8444,0
8494,0.4644,-0.3385,0.8886,0
8504,0.5557,-0.3685,0.843,0
8514,0.5938,-0.4256,0.8808,0
8524,0.6004,-0.4923,0.9445,0
8534,0.5987,-0.5408,0.9833,0
8544,0.565,-0.5718,0.9909,0
8554,0.5211,-0.5884,0.9328,0
8564,0.4561,-0.6009,0.8547,0
8574,0.3646,-0.6072,0.8098,0
8584,0.2999,-0.604,0.7812,0
8594,0.2641,-0.5953,0.7505,0
8604,0.2533,-0.5809,0.6961,0
8614,0.2057,-0.5589,0.7195,0
8624,0.1625,-0.5455,0.7612,0
8634,0.2043,-0.5069,0.7275,0
8644,0.2726,-0.4322,0.7095,0
8654,0.3121,-0.3766,0.761,0
8664,0.339,-0.3407,0.84,0
8674,0.3907,-0.308,0.9013,0
8684,0.4557,-0.3026,0.9279,0
8694,0.5257,-0.3241,0.9284,0
8704,0.5418,-0.33,0.9445,0
8714,0.4949,-0.3514,0.9543,0
8724,0.4227,-0.3656,0.9562,0
8734,0.3849,-0.3424,0.873,0
8744,0.3707,-0.3378,0.7678,0
8754,0.3212,-0.3385,0.7519,0
8764,0.279,-0.3566,0.7541,0
8774,0.2594,-0.3756,0.7478,0
8784,0.2516,-0.3881,0.741,0
8794,0.2733,-0.3998,0.7131,0
8804,0.2777,-0.3812,0.7497,0
8814,0.3102,-0.3436,0.8008,0
8824,0.3546,-0.2677,0.8715,0
8834,0.4027,-0.1725,0.9406,0
8844,0.4669,-0.0774,0.9601,0
8854,0.5179,0.0037,0.9972,0
8864,0.5743,0.0478,1.0431,0
8874,0.6428,0.0644,1.0682,0
8884,0.6792,0.0547,1.1195,0
8894,0.6824,0.0288,1.1705,0
8904,0.6538,-0.0066,1.1961,0
8914,0.6309,-0.041,1.1725,0
8924,0.6172,-0.0642,1.1295,0
8934,0.585,-0.0971,1.1083,0
8944,0.5396,-0.1584,1.0883,0
8954,0.4993,-0.2128,1.0494,0
8964,0.4605,-0.2819,1.0248,0
8974,0.4359,-0.3363,1.0194,0
8984,0.4115,-0.3829,1.0189,0
8994,0.3968,-0.4266,0.996,0
9004,0.369,-0.4742,0.9809,0
9014,0.3644,-0.5098,0.9404,0
9024,0.3593,-0.5428,0.9052,0
9034,0.3419,-0.5718,0.9011,0
9044,0.3102,-0.596,0.9289,0
9054,0.2916,-0.6099,0.9601,0
9064,0.3222,-0.6206,0.9594,0
9074,0.3949,-0.6043,0.9374,0
9084,0.4503,-0.595,0.925,0
9094,0.4791,-0.5816,0.9211,0
9104,0.4735,-0.5428,0.9145,0
9114,0.4454,-0.5245,0.9174,0
9124,0.3915,-0.4847,1.0077,0
9134,0.4393,-0.4369,0.9906,0
9144,0.5606,-0.378,0.8327,0
9154,0.5533,-0.3497,0.8032,0
9164,0.4647,-0.3597,0.8234,0
