timestamp_ms,ax_g,ay_g,az_g,label
8564,-0.1315,0.2084,0.872,1
8574,-0.0722,0.2853,0.761,1
8584,-0.0181,0.3195,0.6943,1
8594,0.03,0.3312,0.6658,1
8604,0.07,0.318,0.6768,1
8614,0.0896,0.2665,0.7336,1
8624,0.1037,0.1816,0.8027,1
8634,0.1286,0.0744,0.8549,1
8644,0.152,-0.0437,0.925,1
8654,0.1391,-0.1989,0.9992,1
8664,0.154,-0.3524,1.046,1
8674,0.1887,-0.4791,1.0599,1
8684,0.2258,-0.5899,1.0641,1
8694,0.2414,-0.6707,1.0865,1
8704,0.245,-0.7253,1.1092,1
8714,0.2577,-0.7466,1.1039,1
8724,0.2785,-0.7307,1.069,1
8734,0.2799,-0.6892,1.0419,1
8744,0.2492,-0.6302,1.0341,1
8754,0.2038,-0.5552,1.0355,1
8764,0.164,-0.4642,1.0177,1
8774,0.1384,-0.3656,0.9804,1
8784,0.1159,-0.2729,0.9465,1
8794,0.0923,-0.1869,0.922,1
8804,0.0659,-0.1179,0.9033,1
8814,0.0564,-0.07,0.8935,1
8824,0.0522,-0.0398,0.8789,1
8834,0.0683,-0.0305,0.8496,1
8844,0.0949,-0.042,0.8161,1
8854,0.1118,-0.0725,0.8034,1
8864,0.1171,-0.1164,0.823,1
8874,0.1157,-0.1704,0.8623,1
8884,0.1145,-0.2294,0.9106,1
8894,0.1269,-0.2934,0.9447,1
8904,0.1489,-0.3544,0.9638,1
8914,0.1774,-0.4064,0.9755,1
8924,0.2055,-0.4483,0.9789,1
8934,0.2216,-0.4735,0.9875,1
8944,0.2258,-0.493,0.9982,1
8954,0.2258,-0.4959,1.0001,1
8964,0.2221,-0.4842,0.9909,1
8974,0.2092,-0.4591,0.985,1
8984,-0.1328,0.8989,4.5507,1
8994,-3.4639,-0.3851,7.9424,1
9004,-5.2482,-1.3538,7.997,1
9014,-2.874,-2.1831,5.0144,1
9024,-1.3721,-1.9454,2.7056,1
9034,-1.4168,-2.6483,2.4801,1
9044,-1.2156,-2.6724,2.0598,1
9054,-0.4371,-3.1449,1.0541,1
9064,-0.0381,-3.0349,0.9338,1
9074,0.155,-2.7886,1.0939,1
9084,0.214,-2.3266,1.3462,1
9094,-0.0561,-1.7318,1.9158,1
9104,-0.3883,-1.386,2.5614,1
9114,-0.5406,-0.9887,2.8945,1
9124,-0.7144,-0.6038,2.9702,1
9134,-1.1556,-0.3937,3.2162,1
9144,-1.6388,0.1801,3.7992,1
9154,-1.591,0.3754,3.8029,1
9164,-1.4268,0.5435,3.6528,1
9174,-1.1995,0.904,3.4661,1
9184,-0.9604,1.3116,3.284,1
9194,-0.3978,1.3223,2.5987,1
9204,0.1765,1.6242,1.9617,1
9214,0.5037,1.9088,1.487,1
9224,0.6658,1.7716,1.1397,1
9234,0.79,1.5873,0.7202,1
9244,0.751,1.542,0.5023,1
9254,0.4525,1.2249,0.6126,1
9264,0.0837,0.759,0.7436,1
9274,-0.0254,0.525,0.6902,1
9284,-0.3124,0.4317,0.997,1
9294,-0.7693,-0.1643,1.5795,1
9304,-0.7998,-0.5284,1.6384,1
9314,-0.4986,-0.6724,1.4931,1
9324,-0.1328,-0.8454,1.3133,1
9334,0.125,-0.9594,1.3274,1
9344,0.1335,-1.14,1.4792,1
9354,0.145,-1.272,1.6652,1
9364,0.2704,-1.3033,1.6691,1
9374,0.5198,-1.3028,1.4617,1
9384,0.6665,-1.2357,1.294,1
9394,0.6394,-1.1571,1.2686,1
9404,0.4859,-1.049,1.3128,1
9414,0.3197,-0.8986,1.315,1
9424,0.1667,-0.7009,1.2789,1
9434,0.0171,-0.5008,1.243,1
9444,-0.1132,-0.3026,1.2154,1
9454,-0.1784,-0.1384,1.139,1
9464,-0.1677,0.0142,1.016,1
9474,-0.1237,0.1496,0.8947,1
9484,-0.0796,0.2421,0.8073,1
9494,-0.0452,0.3009,0.7593,1
9504,-0.0046,0.3314,0.7351,1
9514,0.0376,0.3273,0.7227,1
9524,0.0761,0.2882,0.7253,1
9534,0.1035,0.2182,0.7544,1
9544,0.1164,0.1152,0.8086,1
9554,0.1276,-0.0039,0.8767,1
9564,0.135,-0.1252,0.9567,1
9574,0.1003,-0.2755,1.0656,1
9584,0.1184,-0.4305,1.1114,1
9594,0.176,-0.5386,1.1149,1
9604,0.2358,-0.6292,1.0941,1
9614,0.2895,-0.6853,1.0648,1
9624,0.3153,-0.7217,1.0507,1
9634,0.307,-0.7322,1.0538,1
9644,0.2794,-0.72,1.0629,1
9654,0.2433,-0.6821,1.0563,1
9664,0.2116,-0.6228,1.0228,1
9674,0.1796,-0.5389,0.9943,1
9684,0.1462,-0.4415,0.976,1
9694,0.1179,-0.33,0.9543,1
9704,0.0976,-0.2341,0.9306,1
9714,0.0859,-0.152,0.9008,1
9724,0.0803,-0.0896,0.8725,1
9734,0.0791,-0.0527,0.8422,1
9744,0.0693,-0.0339,0.8349,1
9754,0.0793,-0.0361,0.8247,1
9764,0.1018,-0.0503,0.8027,1
9774,0.1106,-0.0788,0.8164,1
9784,0.0966,-0.1298,0.8803,1
9794,0.0937,-0.1889,0.9299,1
9804,0.1347,-0.246,0.9218,1
9814,0.1877,-0.2992,0.8937,1
9824,0.2109,-0.3553,0.9033,1
9834,0.2023,-0.4115,0.9538,1
9844,0.183,-0.4588,1.0036,1
9854,0.1848,-0.4886,1.0163,1
9864,0.2055,-0.5008,0.9945,1
9874,0.2223,-0.4979,0.9706,1
9884,0.2245,-0.4818,0.9604,1
9894,0.2131,-0.453,0.9594,1
9904,0.1984,-0.4132,0.9562,1
9914,0.1784,-0.3688,0.9518,1
9924,0.1452,-0.3307,0.9621,1
9934,0.1232,-0.2977,0.9418,1
9944,0.1196,-0.2692,0.9006,1
9954,0.1157,-0.2426,0.8615,1
9964,0.1067,-0.2209,0.8547,1
9974,0.0849,-0.2062,0.885,1
9984,0.0747,-0.1992,0.9069,1
9994,0.1013,-0.1955,0.8954,1
10004,0.1345,-0.2009,0.8723,1
10014,0.1486,-0.2233,0.8803,1
10024,0.1467,-0.2538,0.9138,1
10034,0.1525,-0.279,0.9435,1
10044,0.3195,-7.3,3.225,1
10054,0.318,-1.5105,2.6761,1
10064,-1.5298,0.4034,4.7569,1
10074,-2.2092,1.9141,6.0824,1
10084,-0.8874,1.5688,3.6313,1
10094,0.123,1.7274,1.3123,1
10104,0.8059,2.1314,0.3305,1
10114,0.9914,2.0113,-0.3351,1
10124,0.6597,1.7931,-0.1638,1
10134,0.06,1.5576,0.4251,1
10144,-0.2404,1.2303,0.5013,1
10154,-0.2104,0.9286,0.2367,1
10164,-0.0473,0.7402,0.0246,1
10174,-0.0495,0.6106,0.3114,1
10184,-0.6482,0.1406,1.1905,1
10194,-0.8313,-0.3851,1.612,1
10204,-0.4701,-0.492,1.4656,1
10214,-0.1974,-0.6182,1.3494,1
10224,-0.2821,-0.8715,1.694,1
10234,-0.5416,-1.1319,2.2971,1
10244,-0.4935,-1.1847,2.681,1
10254,-0.0083,-1.4002,2.3693,1
10264,0.6543,-1.4458,1.7814,1
10274,1.0084,-1.4751,1.5185,1
10284,0.9735,-1.5359,1.5881,1
10294,0.7881,-1.5197,1.6872,1
10304,0.6509,-1.4109,1.5854,1
10314,0.4896,-1.234,1.4192,1
10324,0.2111,-1.0116,1.3694,1
10334,-0.0971,-0.7817,1.3984,1
10344,-0.3029,-0.5257,1.3643,1
10354,-0.3614,-0.269,1.2337,1
10364,-0.3397,-0.0276,1.0792,1
10374,-0.3185,0.155,0.9836,1
10384,-0.2726,0.2826,0.8881,1
10394,-0.2199,0.3593,0.8032,1
10404,-0.1235,0.3719,0.6824,1
10414,-0.0098,0.3802,0.5777,1
10424,0.0822,0.369,0.5662,1
10434,0.1245,0.347,0.6607,1
10444,0.1433,0.2931,0.8015,1
10454,0.091,0.2033,0.984,1
10464,0.1154,-0.0183,1.0392,1
10474,0.1911,-0.1818,0.9818,1
10484,0.1816,-0.378,1.0324,1
10494,0.1311,-0.6143,1.1244,1
10504,0.1184,-0.7817,1.15,1
10514,0.1655,-0.9047,1.1166,1
10524,0.2331,-0.9687,1.0629,1
10534,0.2816,-0.9984,1.0397,1
10544,0.2956,-0.9853,1.037,1
10554,0.2909,-0.9345,1.0455,1
10564,0.2787,-0.8454,1.0431,1
10574,0.2575,-0.7178,1.0443,1
10584,0.2236,-0.5726,1.0399,1
10594,0.1882,-0.4247,1.026,1
10604,0.1464,-0.2819,1.0055,1
10614,0.1057,-0.1589,0.9865,1
10624,0.0749,-0.0637,0.9604,1
10634,0.0569,0.0029,0.9101,1
10644,0.0556,0.0415,0.8452,1
10654,0.0576,0.05,0.7815,1
10664,0.0449,0.0322,0.7478,1
10674,0.0185,-0.0127,0.7546,1
10684,-0.009,-0.081,0.7881,1
10694,-0.0151,-0.1652,0.8203,1
10704,0.0105,-0.246,0.8457,1
10714,0.0491,-0.3253,0.8784,1
10724,0.0932,-0.4027,0.9262,1
10734,0.1359,-0.4703,0.9816,1
10744,0.186,-0.5291,1.0172,1
10754,0.2314,-0.5689,1.0343,1
10764,0.2721,-0.5911,1.0392,1
10774,0.2948,-0.6038,1.0343,1
10784,0.2929,-0.6026,1.0241,1
10794,0.268,-0.5857,1.0214,1
10804,0.2326,-0.5545,1.0106,1
10814,0.2004,-0.5074,0.996,1
10824,0.1674,-0.4513,0.9618,1
10834,0.1425,-0.3873,0.922,1
10844,0.1135,-0.33,0.8874,1
10854,0.0827,-0.2794,0.8669,1
10864,0.0588,-0.2406,0.8486,1
10874,0.0495,-0.2089,0.8256,1
10884,0.0481,-0.1906,0.8191,1
10894,0.0542,-0.1882,0.8147,1
10904,0.0693,-0.2011,0.8088,1
10914,0.0896,-0.2218,0.8095,1
10924,0.1081,-0.2506,0.8288,1
10934,0.1262,-0.2824,0.8659,1
10944,0.1391,-0.3212,0.9045,1
10954,0.1574,-0.3573,0.9284,1
10964,0.1755,-0.3851,0.9552,1
10974,0.1965,-0.4017,0.9716,1
10984,-1.6554,-3.2838,0.7795,1
10994,-0.9255,-0.7612,0.9313,1
11004,0.5669,0.3993,2.1253,1
11014,-1.5322,0.7434,7.997,1
11024,-1.0487,1.3443,7.997,1
11034,1.3953,2.2346,3.5859,1
11044,2.7935,3.0275,0.5899,1
11054,2.5758,2.6156,-0.3837,1
11064,0.9609,1.9007,0.5186,1
11074,-0.5399,1.0363,1.6798,1
11084,-0.9142,0.8601,1.4722,1
11094,-0.8205,0.8466,0.873,1
11104,-0.7024,0.5235,0.4835,1
11114,-0.8022,0.1784,0.442,1
11124,-1.0267,-0.3209,0.7278,1
11134,-1.0055,-0.6324,0.8723,1
11144,-0.8645,-0.7317,1.128,1
11154,-0.7451,-0.9672,1.324,1
11164,-0.6092,-1.1114,1.48,1
11174,-0.4193,-1.2257,1.5751,1
11184,-0.594,-1.4392,2.0696,1
11194,-0.5001,-1.6515,2.3847,1
11204,0.156,-1.5891,2.0374,1
11214,0.8957,-1.4753,1.6086,1
11224,1.2376,-1.3155,1.5246,1
11234,1.1749,-1.2427,1.7018,1
11244,0.9721,-1.1156,1.8348,1
11254,0.7751,-0.9318,1.7601,1
11264,0.5118,-0.7173,1.6218,1
11274,0.1608,-0.543,1.5356,1
11284,-0.1545,-0.3705,1.4397,1
11294,-0.3514,-0.2038,1.2527,1
11304,-0.4149,-0.0586,1.0053,1
11314,-0.4456,0.1001,0.8083,1
11324,-0.4547,0.1882,0.6836,1
11334,-0.4044,0.2621,0.5794,1
11344,-0.3348,0.2934,0.5035,1
11354,-0.2294,0.2926,0.462,1
11364,-0.1174,0.2821,0.4598,1
11374,-0.0212,0.2455,0.5694,1
11384,-0.0071,0.1528,0.7768,1
11394,0.0312,0.0149,0.9643,1
11404,0.1379,-0.1069,1.0551,1
11414,0.2197,-0.2729,1.1197,1
11424,0.2765,-0.453,1.1746,1
11434,0.306,-0.6167,1.2171,1
11444,0.3363,-0.7573,1.2249,1
11454,0.3739,-0.8559,1.1954,1
11464,0.3978,-0.9164,1.1502,1
11474,0.3881,-0.9416,1.1234,1
11484,0.3297,-0.9362,1.1183,1
11494,0.2455,-0.9052,1.1119,1
11504,0.173,-0.832,1.087,1
11514,0.1247,-0.7263,1.0206,1
11524,0.0979,-0.5982,0.9528,1
11534,0.0722,-0.4579,0.9094,1
11544,0.0454,-0.3197,0.9055,1
11554,0.02,-0.1918,0.9233,1
11564,0.0149,-0.0893,0.9391,1
11574,0.0264,-0.0181,0.934,1
11584,0.0598,0.012,0.8925,1
11594,0.1101,0.022,0.821,1
11604,0.1459,-0.0015,0.7649,1
11614,0.1557,-0.0461,0.7524,1
11624,0.1337,-0.1181,0.7954,1
11634,0.1037,-0.1979,0.8703,1
11644,0.1003,-0.2792,0.9177,1
11654,0.1347,-0.3512,0.9159,1
11664,0.1767,-0.4186,0.9018,1
11674,0.2035,-0.4857,0.9094,1
11684,0.2187,-0.543,0.9352,1
11694,0.2353,-0.5762,0.9474,1
11704,0.2565,-0.5867,0.9513,1
11714,0.2543,-0.5882,0.9609,1
11724,0.2411,-0.577,0.9667,1
11734,0.2275,-0.5477,0.9662,1
11744,0.2182,-0.501,0.9535,1
11754,0.2048,-0.4413,0.9399,1
11764,0.194,-0.3722,0.9201,1
11774,0.1848,-0.3058,0.8942,1
11784,0.1662,-0.2485,0.8713,1
11794,0.1452,-0.2065,0.8544,1
11804,0.1291,-0.1772,0.8354,1
11814,0.112,-0.1591,0.8286,1
11824,0.0969,-0.1589,0.8322,1
11834,0.0881,-0.1718,0.832,1
11844,0.0952,-0.2001,0.8186,1
11854,0.1108,-0.2387,0.8056,1
11864,0.1306,-0.2831,0.8059,1
11874,0.152,-0.3246,0.8256,1
11884,0.1706,-0.3614,0.8645,1
11894,0.1896,-0.3905,0.9079,1
11904,0.2099,-0.4134,0.9501,1
11914,0.2316,-0.4325,0.9733,1
11924,-3.3009,-4.846,1.6947,1
11934,-0.7439,-0.9838,0.553,1
11944,0.6167,-0.3204,2.4767,1
11954,-1.7211,1.1358,7.997,1
11964,-1.0453,1.1354,7.997,1
11974,1.5837,2.0916,3.5352,1
11984,3.0844,3.1644,0.7266,1
11994,2.8135,2.7405,-0.2077,1
12004,1.0699,1.8665,0.7934,1
12014,-0.5289,1.0072,2.0415,1
12024,-0.8664,0.8452,1.6269,1
12034,-0.7649,0.8191,1.0067,1
12044,-0.781,0.4239,0.6587,1
12054,-0.8166,0.123,0.4798,1
12064,-0.9833,-0.3163,0.6787,1
12074,-1.0502,-0.6304,0.8571,1
12084,-0.944,-0.8271,1.0377,1
12094,-0.8447,-0.987,1.2537,1
12104,-0.6548,-1.1478,1.3604,1
12114,-0.4454,-1.2413,1.3965,1
12124,-0.5828,-1.4661,1.8663,1
12134,-0.5831,-1.724,2.2536,1
12144,-0.0264,-1.664,2.0637,1
12154,0.7368,-1.5461,1.6425,1
12164,1.1517,-1.345,1.5442,1
12174,1.1534,-1.233,1.7125,1
12184,0.9899,-1.0929,1.8631,1
12194,0.8112,-0.8591,1.7967,1
12204,0.5838,-0.6243,1.6457,1
12214,0.2485,-0.4425,1.5498,1
12224,-0.1001,-0.2848,1.4851,1
12234,-0.3256,-0.1462,1.315,1
12244,-0.4061,0.0032,1.038,1
12254,-0.4371,0.122,0.8017,1
12264,-0.4308,0.2136,0.6316,1
12274,-0.3963,0.2599,0.5154,1
12284,-0.337,0.2775,0.4498,1
12294,-0.2343,0.2843,0.3966,1
12304,-0.1213,0.2677,0.4066,1
12314,-0.019,0.238,0.5006,1
12324,-0.0373,0.1774,0.7768,1
12334,-0.0229,-0.0015,1.0099,1
12344,0.1098,-0.1225,1.0785,1
12354,0.2392,-0.2697,1.0931,1
12364,0.3202,-0.4488,1.131,1
12374,0.3388,-0.6216,1.1978,1
12384,0.3522,-0.761,1.2383,1
12394,0.3883,-0.8657,1.212,1
12404,0.4159,-0.9291,1.1607,1
12414,0.4159,-0.955,1.118,1
12424,0.3719,-0.9472,1.0885,1
12434,0.3039,-0.8989,1.0626,1
12444,0.2319,-0.8173,1.0231,1
12454,0.1577,-0.7022,0.9845,1
12464,-0.9386,2.9446,1.7811,1
12474,0.8244,2.3771,1.4502,1
12484,1.6342,1.6557,1.4348,1
12494,0.5508,0.1254,1.2337,1
12504,-0.3234,-0.9247,1.3689,1
12514,-0.9072,-1.7516,1.549,1
12524,-0.9076,-1.8297,1.1712,1
12534,-0.5665,-1.9224,0.6463,1
12544,-0.2677,-1.6371,0.4679,1
12554,-0.1625,-1.5312,0.587,1
12564,-0.1638,-1.3799,0.8659,1
12574,-0.0371,-1.0692,0.9311,1
12584,-0.022,-0.8317,0.9652,1
12594,-0.2138,-0.6338,1.3377,1
12604,-0.358,-0.3893,1.8038,1
12614,-0.1494,-0.1506,1.8502,1
12624,0.1491,0.1581,1.6454,1
12634,0.3666,0.3566,1.4848,1
12644,0.4256,0.4413,1.3665,1
12654,0.4278,0.4693,1.294,1
12664,0.4591,0.5133,1.1505,1
12674,0.4827,0.4959,0.9474,1
12684,0.4081,0.4793,0.8281,1
12694,0.2792,0.39,0.7815,1
12704,0.1294,0.309,0.78,1
12714,-0.0225,0.2065,0.8493,1
12724,-0.2402,-0.0005,0.8952,1
12734,-0.3273,-0.225,0.8566,1
12744,-0.3366,-0.4334,0.8293,1
12754,-0.2504,-0.6036,0.8088,1
12764,-0.1323,-0.7209,0.8159,1
12774,-0.0059,-0.8378,0.8505,1
12784,0.0891,-0.8911,0.9404,1
12794,0.1767,-0.9223,1.0399,1
12804,0.2716,-0.9028,1.1205,1
12814,0.3715,-0.8396,1.1644,1
12824,0.4403,-0.7388,1.1998,1
12834,0.4752,-0.6321,1.213,1
12844,0.4564,-0.5152,1.2115,1
12854,0.3976,-0.4025,1.1861,1
12864,0.3121,-0.3075,1.1297,1
12874,0.215,-0.2299,1.0529,1
12884,0.1169,-0.1652,0.9696,1
12894,0.0207,-0.1169,0.8969,1
12904,-0.0552,-0.0937,0.8357,1
12914,-0.1057,-0.0825,0.7644,1
12924,-0.1054,-0.0818,0.6797,1
12934,-0.0849,-0.0874,0.6328,1
12944,-0.0805,-0.1059,0.6626,1
12954,-0.0718,-0.1484,0.7383,1
12964,-0.0349,-0.1874,0.8222,1
12974,0.043,-0.2233,0.8793,1
12984,0.1416,-0.2577,0.9142,1
12994,-0.1494,-1.3147,0.8574,1
13004,-1.5678,-2.1614,1.2066,1
13014,0.38,-0.5479,0.8552,1
13024,-0.9679,1.3025,6.0978,1
13034,-1.1105,1.5456,7.997,1
13044,0.8771,1.6823,4.1165,1
13054,2.3159,2.6668,0.984,1
13064,2.5606,2.525,-0.2092,1
13074,1.334,1.9913,0.1164,1
13084,-0.1994,1.0499,1.3484,1
13094,-0.809,0.8266,1.4373,1
13104,-0.7741,0.8025,1.0236,1
13114,-0.7419,0.4901,0.7493,1
13124,-0.709,0.1381,0.5272,1
13134,-0.8003,-0.1843,0.6519,1
13144,-0.9413,-0.6511,0.8825,1
13154,-0.8911,-0.8413,1.0436,1
13164,-0.8083,-0.9321,1.3657,1
13174,-0.5923,-1.1656,1.4148,1
13184,-0.4173,-1.2098,1.518,1
13194,-0.44,-1.4407,1.8133,1
13204,-0.3666,-1.6496,2.0218,1
13214,0.1003,-1.6215,1.8895,1
13224,0.7019,-1.5146,1.5593,1
13234,1.0414,-1.3633,1.447,1
13244,1.0109,-1.2366,1.6032,1
13254,0.8308,-1.0909,1.7626,1
13264,0.656,-0.881,1.7472,1
13274,0.4569,-0.4193,1.5976,1
13284,-0.9015,1.3726,-0.2143,1
13294,0.1572,-0.7058,0.6917,1
13304,-0.5135,-0.3104,2.3232,1
13314,-0.2597,-1.4338,2.1562,1
13324,0.1926,-1.7777,1.4548,1
13334,0.5789,-1.5725,0.9806,1
13344,0.5181,-1.4678,0.9364,1
13354,0.0927,-1.4048,1.1371,1
13364,-0.1655,-1.3618,1.18,1
13374,-0.2521,-0.987,1.088,1
13384,-0.3087,-0.7187,0.9836,1
13394,-0.4464,-0.5125,1.0953,1
13404,-0.5787,-0.2477,1.3704,1
13414,-0.4273,0.0164,1.375,1
13424,-0.1289,0.2087,1.1153,1
13434,0.0198,0.3717,0.9992,1
13444,0.1272,0.4259,0.974,1
13454,0.1977,0.4259,0.9401,1
13464,0.2838,0.4591,0.8562,1
13474,0.3585,0.4557,0.7722,1
13484,0.3453,0.4003,0.7605,1
13494,0.296,0.3226,0.8095,1
13504,0.2231,0.2509,0.8698,1
13514,0.1211,0.1518,1.028,1
13524,-0.0639,-0.06,1.1407,1
13534,-0.8784,-4.4911,1.8307,1
13544,-0.7346,-3.4188,2.5094,1
13554,-2.4816,0.8161,6.9061,1
13564,-2.3185,1.7916,6.9332,1
13574,-0.3959,1.4802,3.3148,1
13584,0.8183,2.2724,1.2203,1
13594,1.1815,2.5458,0.1342,1
13604,0.9757,2.2138,-0.0425,1
13614,0.4039,2.0667,0.4442,1
13624,0.0068,1.8338,0.6045,1
13634,-0.1179,1.5585,0.3436,1
13644,-0.1106,1.1786,0.1269,1
13654,-0.1335,0.9116,0.0249,1
13664,-0.1823,0.6463,0.3878,1
13674,-0.5728,0.1833,1.2,1
13684,-1.0189,-0.2877,1.7072,1
13694,-0.9338,-0.5289,1.7816,1
13704,-0.6509,-0.7229,1.7108,1
13714,-0.6399,-0.9338,1.9686,1
13724,-0.9513,-1.2303,2.7632,1
13734,-0.8173,-1.4668,2.9995,1
13744,-0.2165,-1.6213,2.5848,1
13754,0.5367,-1.7069,2.0149,1
13764,0.9716,-1.7575,1.7435,1
13774,1.0492,-1.8007,1.7511,1
13784,0.9545,-1.7218,1.775,1
13794,0.8274,-1.603,1.6776,1
13804,0.6089,-1.3858,1.5622,1
13814,0.2565,-1.1319,1.5349,1
13824,-0.1096,-0.8659,1.5512,1
13834,-0.359,-0.5801,1.5017,1
13844,-0.4637,-0.33,1.3577,1
13854,-0.4874,-0.0988,1.1773,1
13864,-0.4439,0.1062,0.9755,1
13874,-0.3771,0.2465,0.8044,1
13884,-0.3034,0.3683,0.688,1
13894,-0.2148,0.4015,0.5611,1
13904,-0.0476,0.4769,0.4464,1
13914,0.0383,0.5013,0.4527,1
13924,0.0325,0.4264,0.6023,1
13934,0.0544,0.3156,0.7541,1
13944,0.0676,0.2087,0.8637,1
13954,0.1281,0.0166,0.9164,1
13964,0.1684,-0.1557,0.9723,1
13974,0.1601,-0.3436,1.089,1
13984,0.1303,-0.5274,1.1993,1
13994,-3.3612,-6.0736,0.6555,1
14004,0.2033,-0.1257,1.7765,1
14014,-0.41,0.3942,5.8381,1
14024,-0.977,1.7636,7.997,1
14034,0.6541,1.5512,4.9788,1
14044,2.1401,2.5985,1.5788,1
14054,2.5109,2.5865,0.2143,1
14064,1.429,2.2138,0.1743,1
14074,-0.1108,1.2679,1.3157,1
14084,-0.8893,0.9201,1.4966,1
14094,-0.8488,0.8432,1.0372,1
14104,-0.6441,0.6655,0.4007,1
14114,-0.5813,0.4159,0.1067,1
14124,-0.9179,-0.0483,0.5047,1
14134,-1.2393,-0.5211,0.9853,1
14144,-1.1034,-0.7349,1.1441,1
14154,-0.9306,-0.8496,1.3521,1
14164,-0.6438,-1.0765,1.3416,1
14174,-0.4129,-1.1849,1.3035,1
14184,-0.3224,-1.3164,1.6833,1
14194,-0.7683,-1.5398,2.536,1
14204,-0.3595,-1.7011,2.4838,1
14214,0.5933,-1.5341,1.7743,1
14224,1.2459,-1.3506,1.4104,1
14234,1.2947,-1.2698,1.5341,1
14244,1.0248,-1.2183,1.8253,1
14254,0.8147,-1.0411,1.8583,1
14264,0.6363,-0.8132,1.675,1
14274,0.3275,-0.6111,1.5622,1
14284,-0.0464,-0.4405,1.5229,1
14294,-0.3046,-0.2873,1.3955,1
14304,-0.4042,-0.1179,1.1275,1
14314,-0.4383,0.0351,0.861,1
14324,-0.4764,0.1367,0.708,1
14334,-0.4737,0.2143,0.6038,1
14344,-0.432,0.2421,0.5159,1
14354,-0.3265,0.2382,0.4286,1
14364,-0.1799,0.238,0.3758,1
14374,-0.0603,0.2126,0.4173,1
14384,0.0242,0.1711,0.5889,1
14394,-0.0246,0.1154,0.9301,1
14404,0.0422,-0.0737,1.1178,1
14414,0.1801,-0.1921,1.121,1
14424,0.3168,-0.3575,1.0965,1
14434,0.3544,-0.524,1.1463,1
14444,0.3129,-0.6929,1.2308,1
14454,0.3002,-0.8335,1.244,1
14464,0.3419,-0.9111,1.1612,1
14474,0.3722,-0.945,1.0756,1
14484,0.3449,-0.9584,1.0448,1
14494,0.2719,-0.9301,1.0509,1
14504,0.1906,-0.8691,1.0563,1
14514,0.1252,-0.7729,1.0329,1
14524,0.0913,-0.6475,0.9767,1
14534,0.0737,-0.5093,0.924,1
14544,0.0527,-0.3788,0.9045,1
14554,0.0351,-0.2572,0.9006,1
14564,0.0281,-0.1538,0.8913,1
14574,0.0473,-0.0735,0.8576,1
14584,0.0613,-0.0215,0.8283,1
14594,0.0703,-0.001,0.8125,1
14604,0.0735,-0.009,0.8008,1
14614,0.0705,-0.0439,0.8034,1
14624,0.0652,-0.1045,0.8142,1
14634,0.063,-0.1843,0.8293,1
14644,0.0749,-0.2763,0.833,1
14654,0.0932,-0.3619,0.8464,1
14664,0.1008,-0.4405,0.8832,1
14674,0.1128,-0.5096,0.9289,1
14684,0.1513,-0.553,0.9557,1
14694,0.1943,-0.5723,0.9679,1
14704,0.2172,-0.5787,0.9975,1
14714,0.2194,-0.5696,1.0385,1
14724,0.2221,-0.5494,1.0433,1
14734,0.2306,-0.5179,1.0153,1
14744,0.2199,-0.4832,0.9838,1
14754,0.1921,-0.4496,0.9582,1
14764,0.1564,-0.4159,0.9303,1
14774,0.125,-0.381,0.8901,1
14784,0.092,-0.3463,0.8688,1
14794,0.0591,-0.3217,0.8637,1
14804,0.0366,-0.3031,0.8527,1
14814,0.0339,-0.2902,0.84,1
14824,0.0432,-0.2855,0.8288,1
14834,0.0686,-0.2938,0.8132,1
14844,0.0959,-0.3021,0.8112,1
14854,0.1118,-0.3197,0.8408,1
14864,0.1147,-0.3453,0.8918,1
14874,0.132,-0.369,0.9301,1
14884,0.173,-0.3832,0.9372,1
14894,0.2099,-0.3915,0.9445,1
14904,0.217,-0.4083,0.9721,1
14914,0.205,-0.4266,1.0123,1
14924,0.184,-0.4471,1.0326,1
14934,0.184,-0.462,1.0119,1
14944,0.1786,-0.4679,0.9838,1
14954,0.1562,-0.4701,0.9692,1
14964,0.1279,-0.4727,0.9594,1
14974,0.1147,-0.4591,0.9428,1
14984,0.1135,-0.431,0.9216,1
14994,0.1098,-0.4034,0.9111,1
15004,0.104,-0.3776,0.9025,1
15014,0.1093,-0.3551,0.8871,1
15024,0.1289,-0.3317,0.8547,1
15034,0.1491,-0.3097,0.8249,1
15044,0.1528,-0.2936,0.8249,1
15054,0.1423,-0.2863,0.8427,1
15064,0.1335,-0.289,0.8569,1
15074,0.1367,-0.2956,0.852,1
15084,0.135,-0.3109,0.8449,1
15094,0.1315,-0.3273,0.8532,1
15104,0.1359,-0.3368,0.8515,1
15114,0.153,-0.3458,0.8386,1
15124,0.1479,-0.3539,0.8461,1
15134,0.1457,-0.37,0.8564,1
15144,0.1552,-0.3756,0.8559,1
15154,0.1664,-0.3768,0.8488,1
15164,0.1652,-0.3761,0.8564,1
15174,0.1467,-0.379,0.8869,1
15184,0.1323,-0.379,0.9152,1
15194,0.1362,-0.3766,0.9128,1
15204,0.1516,-0.3705,0.8957,1
15214,0.1616,-0.358,0.8876,1
15224,0.152,-0.3468,0.9079,1
15234,0.1425,-0.3373,0.9345,1
15244,0.1428,-0.3251,0.9423,1
15254,0.1589,-0.3121,0.9267,1
15264,0.165,-0.3021,0.9147,1
15274,0.1516,-0.2999,0.9377,1
15284,0.1296,-0.3102,0.9611,1
