timestamp,x,y,z
0.000,0.471,-0.040,9.589
0.019,0.764,-0.018,9.656
0.039,0.711,-0.023,9.941
0.058,0.354,-0.042,9.723
0.077,0.613,-0.057,9.532
0.097,0.955,-0.203,10.087
0.116,0.617,-0.320,10.588
0.136,0.419,-0.275,9.968
0.155,0.826,-0.191,9.484
0.174,1.020,-0.385,9.721
0.194,0.632,-0.406,10.185
0.213,0.524,-0.457,10.090
0.232,0.876,-0.363,9.640
0.252,0.864,-0.184,9.094
0.271,0.706,-0.303,9.393
0.289,0.531,-0.303,9.395
0.310,0.524,-0.519,9.544
0.329,0.062,-0.492,9.640
0.349,-0.363,-0.437,9.422
0.368,-0.162,-0.203,9.460
0.387,0.005,-0.045,8.981
0.407,-0.193,0.155,8.521
0.426,-0.150,0.098,8.701
0.445,-0.325,0.153,8.943
0.465,-0.370,0.251,9.146
0.484,-0.354,0.385,9.094
0.503,-0.337,0.562,8.644
0.523,-0.136,0.622,8.131
0.542,-0.107,0.512,8.670
0.562,0.052,0.316,9.833
0.581,0.263,0.345,10.286
0.600,0.249,0.577,9.774
0.620,-0.071,0.780,8.993
0.639,-0.133,0.862,8.457
0.658,0.127,0.802,8.531
0.678,0.227,0.656,9.335
0.697,-0.069,0.634,9.857
0.716,-0.145,0.893,9.218
0.736,0.031,1.149,8.157
0.755,0.031,1.405,7.363
0.775,0.038,1.331,7.738
0.794,-0.066,1.331,8.342
0.813,-0.083,1.362,8.584
0.833,0.014,1.446,8.157
0.852,0.335,1.568,7.032
0.871,0.254,1.867,6.549
0.891,-0.088,1.884,6.434
0.910,-0.327,2.071,5.991
0.929,0.129,2.373,5.754
0.949,0.639,2.605,5.892
0.968,0.876,3.067,6.010
0.988,1.728,3.218,5.064
1.007,1.879,3.131,3.824
1.026,1.137,3.218,3.836
1.046,-0.356,3.397,5.236
1.065,-0.588,3.579,6.194
1.084,0.464,3.663,7.612
1.104,0.993,3.239,6.168
1.123,-2.307,3.524,4.470
1.142,-4.912,4.058,3.800
1.162,-3.742,3.278,3.307
1.181,1.518,2.818,3.771
1.201,7.520,2.159,3.707
1.220,4.192,-1.125,3.352
1.239,-8.995,-0.284,7.020
1.259,-9.320,-3.586,12.860
1.278,1.036,-6.847,15.544
1.297,1.092,-9.301,9.182
1.317,-9.809,-7.922,15.661
1.336,-5.758,-7.955,69.224
1.356,13.343,-11.231,34.947
1.375,3.294,-21.452,51.602
1.394,7.755,-21.069,8.943
1.414,-8.829,9.091,6.221
1.433,-9.526,16.640,8.373
1.452,-2.360,11.780,3.548
1.472,-4.534,5.339,5.191
1.491,-8.511,6.053,8.550
1.510,-5.281,7.034,6.470
1.530,-1.481,6.474,5.430
1.549,-3.660,6.986,6.369
1.569,-5.932,4.666,8.409
1.588,-5.061,4.290,8.119
1.607,-4.417,5.581,7.396
1.627,-4.261,5.954,7.540
1.646,-2.810,3.759,6.726
1.665,-4.091,6.840,5.354
1.685,-5.765,7.281,9.106
1.704,-4.249,2.832,8.071
1.723,-3.119,3.131,6.979
1.743,-3.224,6.335,8.059
1.762,-4.101,8.085,9.702
1.782,-3.749,6.792,10.260
1.801,-3.370,4.262,10.099
1.820,-1.793,1.896,10.049
1.840,-0.311,0.641,11.438
1.859,1.676,-0.277,11.914
1.878,5.507,-2.671,14.007
1.898,5.550,-5.171,13.332
1.917,3.112,-6.184,7.456
1.936,1.068,-7.836,3.577
1.956,-1.864,-8.844,4.794
1.975,-1.244,-7.405,10.123
1.995,1.300,-5.516,13.786
2.014,1.829,-3.124,10.758
2.032,2.643,-1.560,6.027
2.053,3.019,-1.295,6.522
2.072,2.452,-2.410,11.038
2.091,1.405,-1.089,12.455
2.111,2.638,-0.042,12.177
2.130,5.547,0.163,10.008
2.150,5.607,0.816,7.913
2.169,3.251,0.498,5.974
2.188,2.447,-0.085,5.706
2.208,4.733,0.440,5.059
2.227,6.795,0.412,4.068
2.246,6.900,0.024,4.379
2.266,6.577,0.414,5.052
2.285,7.142,0.459,4.949
2.304,8.950,0.392,6.941
2.324,9.938,0.847,8.184
2.343,9.613,1.511,7.892
2.363,9.072,2.033,6.458
2.382,8.612,1.271,4.322
2.401,8.703,0.153,3.007
2.421,8.528,-0.591,3.429
2.440,7.561,-0.406,4.868
2.459,7.092,0.543,6.319
2.479,7.058,1.108,7.264
2.498,7.602,1.166,7.782
2.517,7.776,1.192,6.960
2.537,7.719,0.869,5.383
2.556,8.013,0.586,4.748
2.576,8.555,0.687,4.774
2.595,8.133,0.675,4.444
2.614,7.817,0.079,4.044
2.634,8.411,-0.236,4.662
2.653,8.691,0.079,5.066
2.672,8.631,0.469,5.016
2.692,8.564,0.400,4.870
2.711,8.710,0.297,4.530
2.731,8.732,0.428,4.274
2.750,8.737,0.816,4.336
2.769,8.471,1.001,4.516
2.789,8.921,0.785,4.391
2.808,9.055,0.653,4.042
2.827,8.571,0.426,3.881
2.847,8.380,0.072,4.176
2.866,8.562,-0.222,4.413
2.885,8.626,-0.373,4.102
2.905,8.562,-0.634,3.575
2.924,8.562,-0.811,3.639
2.944,8.449,-0.507,3.668
2.963,8.468,-0.145,3.185
2.982,8.890,-0.033,3.000
3.002,9.227,0.067,2.995
3.021,8.890,-0.119,2.605
3.040,8.763,-0.138,2.327
3.060,8.775,0.028,2.754
3.079,9.153,-0.401,3.194
3.098,9.127,-0.327,3.659
3.118,8.952,-0.014,3.481
3.137,8.784,0.254,2.797
3.157,9.163,0.028,3.036
3.176,9.215,-0.282,4.121
3.195,8.780,-0.325,4.126
3.215,8.677,-0.696,3.967
3.234,8.638,-1.151,4.382
3.253,8.377,-1.038,4.518
3.273,8.593,-0.854,4.001
3.292,8.562,-0.926,3.656
3.311,8.662,-1.132,3.541
3.331,8.703,-1.170,3.244
3.350,8.933,-1.163,3.144
3.370,8.930,-1.180,3.412
3.389,8.839,-1.321,3.659
3.408,8.717,-1.474,3.960
3.428,8.634,-1.455,3.994
3.447,8.684,-1.283,3.678
3.466,8.543,-0.988,3.376
3.486,8.581,-1.017,3.857
3.505,8.813,-1.268,4.085
3.524,8.902,-1.393,3.745
3.544,8.717,-1.093,3.343
3.563,8.631,-1.022,3.276
3.583,8.780,-1.199,3.697
3.602,8.725,-1.134,3.769
3.621,8.617,-1.058,3.704
3.641,8.710,-1.204,3.544
3.660,8.703,-1.182,3.527
3.679,8.540,-1.134,3.915
3.699,8.614,-1.218,4.631
3.718,8.686,-1.034,4.425
3.737,8.511,-1.019,3.747
3.757,8.816,-1.005,3.307
3.776,8.794,-0.746,3.290
3.796,8.816,-0.921,3.663
3.815,8.811,-1.065,4.176
3.834,8.698,-1.060,3.817
3.854,8.684,-1.043,3.625
3.873,8.665,-1.074,3.750
3.892,8.634,-1.292,4.027
3.912,8.646,-1.160,3.967
3.931,8.660,-1.002,3.632
3.950,8.681,-1.031,3.429
3.970,8.622,-1.156,3.177
3.989,8.734,-1.247,3.369
4.009,8.856,-1.395,3.683
4.028,8.895,-1.101,4.006
4.047,8.681,-1.058,3.501
4.067,8.569,-1.402,3.220
4.086,8.770,-1.029,3.680
4.105,8.763,-0.933,3.532
4.125,8.816,-1.242,3.915
4.144,8.698,-1.160,3.750
4.163,8.672,-1.065,3.613
4.183,8.710,-1.125,3.709
4.202,8.562,-1.005,3.568
4.222,8.674,-1.010,3.381
4.241,8.988,-1.101,3.781
4.260,9.153,-0.849,4.226
4.280,8.437,-1.036,3.402
4.299,8.375,-1.151,3.541
4.318,8.655,-1.093,3.771
4.338,8.899,-1.105,3.860
4.357,8.933,-1.168,3.862
4.377,8.583,-1.280,3.510
4.396,8.653,-1.256,3.876
4.415,8.667,-1.184,3.879
4.435,8.839,-1.189,3.639
4.454,8.741,-1.065,3.608
4.473,8.648,-0.969,3.639
4.493,8.672,-0.938,3.529
4.512,8.708,-0.899,3.388
4.531,8.777,-0.830,3.271
4.551,8.933,-1.000,3.821
4.570,8.701,-1.125,3.932
4.590,8.679,-1.098,3.441
4.609,8.950,-0.758,3.453
4.628,8.710,-0.650,3.520
4.648,8.902,-0.713,3.702
4.667,9.007,-0.998,3.841
4.686,8.909,-0.866,3.431
4.706,8.507,-0.871,3.410
4.725,8.689,-0.959,3.443
4.744,8.729,-1.022,3.390
4.764,8.758,-0.971,3.570
4.783,8.880,-0.782,3.718
4.803,9.050,-0.849,3.716
4.822,8.993,-0.782,3.639
4.841,8.511,-0.849,3.400
4.861,8.492,-0.950,3.429
4.880,9.005,-0.945,3.575
4.899,8.760,-0.643,3.671
4.919,8.918,-0.787,3.560
4.938,8.806,-0.938,3.419
4.957,8.796,-0.866,3.580
4.977,8.835,-0.751,3.455
4.996,8.801,-0.844,3.625
5.016,8.844,-0.931,3.623
5.035,8.777,-0.923,3.548
5.054,8.701,-0.871,3.498
5.074,8.804,-0.888,3.599
5.093,8.878,-0.979,3.575
5.112,8.789,-0.832,3.505
5.132,8.820,-0.761,3.592
5.151,8.875,-0.789,3.369
5.170,8.868,-0.780,3.496
5.190,8.883,-0.864,3.503
5.209,8.796,-0.837,3.513
5.229,8.763,-0.866,3.438
5.248,8.907,-0.957,3.489
5.267,8.883,-0.811,3.240
5.287,8.837,-0.696,3.173
5.306,8.847,-0.751,3.242
5.325,8.816,-0.785,3.381
5.345,8.871,-0.780,3.469
5.364,8.918,-0.749,3.283
5.383,8.856,-0.694,3.323
5.403,8.885,-0.765,3.402
5.422,8.842,-0.911,3.491
5.442,8.758,-0.859,3.527
5.461,8.902,-0.782,3.331
5.480,8.981,-0.696,3.335
5.500,8.969,-0.672,3.496
5.519,8.851,-0.823,3.513
5.538,8.823,-0.806,3.532
5.558,8.691,-0.931,3.450
5.577,8.916,-0.816,3.402
5.596,8.830,-0.775,3.496
5.616,8.808,-0.813,3.570
5.635,8.835,-0.777,3.398
5.655,8.844,-0.756,3.316
5.674,8.806,-0.744,3.434
5.693,8.907,-0.847,3.551
5.713,8.959,-0.813,3.572
5.732,8.861,-0.718,3.419
5.751,8.899,-0.689,3.395
5.771,8.818,-0.667,3.443
5.790,8.794,-0.741,3.486
5.809,8.899,-0.823,3.639
5.829,8.835,-0.787,3.383
5.848,8.885,-0.727,3.254
5.868,8.844,-0.741,3.323
5.887,8.787,-0.849,3.441
5.906,8.827,-0.679,3.022
5.926,9.048,-0.722,3.623
5.945,8.926,-1.091,3.867
5.964,8.782,-0.770,3.103
5.984,8.945,-0.679,3.283
6.003,8.820,-0.797,3.264
6.022,8.878,-0.847,3.364
6.042,8.911,-0.921,3.395
6.061,8.871,-0.871,3.276
6.081,8.897,-0.897,3.288
6.100,8.839,-0.792,3.223
6.119,8.918,-0.847,3.125
6.139,8.892,-0.866,3.311
6.158,8.883,-0.864,3.405
6.177,8.933,-0.849,3.378
6.197,8.907,-0.758,3.144
6.216,9.041,-0.667,2.902
6.236,8.976,-0.720,3.137
6.255,8.825,-0.777,3.350
6.274,8.806,-0.811,3.446
6.294,8.698,-0.804,3.546
6.313,8.801,-0.818,3.594
6.332,8.851,-0.799,3.735
6.352,8.792,-0.780,3.654
6.371,8.813,-0.878,3.769
6.390,8.832,-0.864,3.620
6.410,8.820,-0.835,3.508
6.429,8.801,-0.830,3.671
6.449,8.784,-0.840,3.537
6.468,8.883,-0.835,3.498
6.487,8.825,-0.854,3.522
6.507,8.823,-0.876,3.575
6.526,8.760,-0.820,3.477
6.545,8.760,-0.820,3.434
6.565,8.768,-0.911,3.560
6.584,8.804,-0.911,3.582
6.603,8.765,-0.792,3.563
6.623,8.820,-0.804,3.570
6.642,8.804,-0.753,3.589
6.662,8.811,-0.789,3.565
6.681,8.839,-0.888,3.702
6.700,8.725,-0.840,3.745
6.720,8.830,-0.890,3.613
6.739,8.839,-0.899,3.491
6.758,8.789,-0.849,3.278
6.778,8.856,-1.022,3.489
6.797,8.911,-1.129,3.472
6.816,8.866,-0.983,3.498
6.836,8.950,-0.856,3.429
6.855,8.775,-0.574,3.376
6.875,8.658,-0.533,3.793
6.894,8.710,-0.624,3.912
6.913,8.602,-0.660,3.948
6.933,8.550,-0.916,3.984
6.952,8.638,-1.105,3.541
6.971,8.825,-0.921,3.067
6.991,9.285,-0.564,3.855
7.010,8.885,-0.509,3.376
7.030,8.760,-0.921,2.921
7.049,8.880,-1.206,2.945
7.068,8.916,-1.304,3.455
7.088,8.713,-1.539,4.020
7.107,8.394,-1.977,4.008
7.126,8.914,-1.469,4.291
7.146,8.650,-0.940,3.522
7.165,8.567,-0.947,3.457
7.184,8.521,-1.165,3.915
7.204,8.612,-1.292,4.025
7.223,8.607,-1.338,3.967
7.243,8.677,-1.316,3.707
7.261,8.765,-1.309,3.601
7.281,8.825,-1.275,3.577
7.301,8.880,-1.201,3.465
7.320,8.832,-1.024,3.414
7.339,8.782,-1.127,3.613
