label,timestamp,x,y,z
falling_forward_hand,0.000,-0.804,6.685,6.724
falling_forward_hand,0.020,-0.706,6.799,6.970
falling_forward_hand,0.040,-0.478,6.899,6.795
falling_forward_hand,0.060,-0.206,6.898,7.078
falling_forward_hand,0.081,-0.160,6.781,7.403
falling_forward_hand,0.101,0.012,6.765,7.374
falling_forward_hand,0.121,0.177,6.940,7.011
falling_forward_hand,0.141,0.233,7.154,6.562
falling_forward_hand,0.161,0.409,7.388,6.357
falling_forward_hand,0.181,0.577,7.397,6.679
falling_forward_hand,0.201,0.882,7.280,5.889
falling_forward_hand,0.222,1.006,7.364,3.610
falling_forward_hand,0.242,0.199,8.056,2.663
falling_forward_hand,0.262,0.982,7.825,5.046
falling_forward_hand,0.282,1.852,7.249,6.633
falling_forward_hand,0.302,0.933,7.019,6.562
falling_forward_hand,0.322,-0.388,6.448,5.675
falling_forward_hand,0.342,-1.323,5.174,5.298
falling_forward_hand,0.363,-1.659,5.318,5.722
falling_forward_hand,0.383,-3.324,5.823,5.323
falling_forward_hand,0.403,-2.212,5.474,4.368
falling_forward_hand,0.423,-1.785,4.617,5.334
falling_forward_hand,0.443,-2.838,4.036,8.717
falling_forward_hand,0.462,-2.541,3.126,10.628
falling_forward_hand,0.484,-1.739,2.705,12.290
falling_forward_hand,0.504,0.169,6.060,12.069
falling_forward_hand,0.524,1.076,7.675,8.859
falling_forward_hand,0.544,1.561,5.900,6.352
falling_forward_hand,0.564,0.891,1.514,4.564
falling_forward_hand,0.584,-0.930,1.023,4.922
falling_forward_hand,0.604,-1.460,2.471,6.708
falling_forward_hand,0.625,-4.192,3.172,7.942
falling_forward_hand,0.645,-5.380,4.322,6.508
falling_forward_hand,0.665,-5.329,4.620,6.756
falling_forward_hand,0.685,-6.823,4.937,9.216
falling_forward_hand,0.705,-2.550,2.676,11.211
falling_forward_hand,0.725,2.035,2.354,11.162
falling_forward_hand,0.746,3.274,4.845,9.708
falling_forward_hand,0.766,2.632,4.228,8.159
falling_forward_hand,0.786,-1.373,3.305,9.242
falling_forward_hand,0.806,-0.255,3.982,9.877
falling_forward_hand,0.826,1.929,4.487,9.267
falling_forward_hand,0.846,1.859,4.705,7.564
falling_forward_hand,0.866,-0.034,4.195,7.824
falling_forward_hand,0.887,-0.633,3.094,7.785
falling_forward_hand,0.907,1.255,3.368,9.345
falling_forward_hand,0.927,3.147,4.023,10.591
falling_forward_hand,0.947,3.524,4.660,9.727
falling_forward_hand,0.967,2.301,5.151,10.351
falling_forward_hand,0.987,0.822,4.849,11.344
falling_forward_hand,1.007,-0.164,4.331,11.421
falling_forward_hand,1.028,-0.096,3.970,10.332
falling_forward_hand,1.048,0.565,4.503,10.463
falling_forward_hand,1.068,0.949,4.826,10.347
falling_forward_hand,1.088,0.685,4.917,10.332
falling_forward_hand,1.108,1.002,5.015,10.445
falling_forward_hand,1.128,1.185,4.933,10.413
falling_forward_hand,1.149,0.916,5.098,9.494
falling_forward_hand,1.169,0.813,5.329,8.674
falling_forward_hand,1.189,0.973,5.222,8.633
falling_forward_hand,1.209,0.965,5.018,8.864
falling_forward_hand,1.229,1.322,4.927,8.998
falling_forward_hand,1.249,1.341,4.981,8.790
falling_forward_hand,1.269,1.188,4.884,8.140
falling_forward_hand,1.290,0.858,4.747,8.079
falling_forward_hand,1.310,0.802,4.581,8.447
falling_forward_hand,1.330,1.030,4.524,8.645
falling_forward_hand,1.350,1.324,4.524,8.569
falling_forward_hand,1.370,1.216,4.520,8.127
falling_forward_hand,1.390,1.178,4.508,8.025
falling_forward_hand,1.410,1.198,4.528,7.911
falling_forward_hand,1.431,1.295,4.532,7.860
falling_forward_hand,1.451,1.732,4.770,7.735
falling_forward_hand,1.471,1.856,4.921,7.838
falling_forward_hand,1.491,1.597,4.997,7.888
falling_forward_hand,1.511,1.328,5.028,8.057
falling_forward_hand,1.531,1.417,5.137,8.222
falling_forward_hand,1.552,1.569,5.288,8.439
falling_forward_hand,1.572,1.451,5.365,8.798
falling_forward_hand,1.592,1.390,5.373,9.120
falling_forward_hand,1.612,1.358,5.465,9.084
falling_forward_hand,1.632,1.210,5.364,8.845
falling_forward_hand,1.652,1.137,5.358,8.466
falling_forward_hand,1.672,1.271,5.429,8.669
falling_forward_hand,1.693,1.288,5.262,8.967
falling_forward_hand,1.713,1.126,4.957,8.755
falling_forward_hand,1.733,1.025,4.824,8.180
falling_forward_hand,1.753,1.167,4.830,7.557
falling_forward_hand,1.773,1.306,4.891,6.980
falling_forward_hand,1.793,1.320,4.760,6.498
falling_forward_hand,1.813,1.393,4.565,6.558
falling_forward_hand,1.834,1.450,4.320,6.763
falling_forward_hand,1.854,1.287,4.058,6.652
falling_forward_hand,1.874,1.192,3.964,6.160
falling_forward_hand,1.894,1.167,3.955,5.827
falling_forward_hand,1.914,1.413,4.056,5.261
falling_forward_hand,1.934,1.514,4.042,4.757
falling_forward_hand,1.955,0.907,3.803,4.304
falling_forward_hand,1.975,-0.073,3.708,4.327
falling_forward_hand,1.995,0.308,4.520,4.960
falling_forward_hand,2.015,2.855,5.789,5.487
falling_forward_hand,2.035,3.446,5.620,5.967
falling_forward_hand,2.055,1.820,4.773,7.530
falling_forward_hand,2.075,1.053,4.117,9.653
falling_forward_hand,2.096,1.872,4.505,10.400
falling_forward_hand,2.116,3.757,6.029,9.023
falling_forward_hand,2.136,3.377,6.483,7.168
falling_forward_hand,2.156,1.969,5.382,6.938
falling_forward_hand,2.176,1.693,4.754,7.578
falling_forward_hand,2.196,3.108,5.307,6.569
