label,timestamp,x,y,z
falling_forwad_hand,0.000,-0.054,5.378,7.955
falling_forwad_hand,0.018,0.354,5.195,8.194
falling_forwad_hand,0.037,0.546,4.323,9.394
falling_forwad_hand,0.056,0.719,3.833,10.678
falling_forwad_hand,0.075,0.669,3.653,11.018
falling_forwad_hand,0.094,0.714,4.018,9.904
falling_forwad_hand,0.113,0.534,4.325,8.376
falling_forwad_hand,0.132,0.440,4.433,7.210
falling_forwad_hand,0.151,0.317,4.309,6.656
falling_forwad_hand,0.170,0.142,4.063,6.895
falling_forwad_hand,0.189,-0.013,3.849,7.829
falling_forwad_hand,0.207,-0.223,3.773,8.743
falling_forwad_hand,0.226,-0.395,3.857,9.249
falling_forwad_hand,0.245,-0.390,4.135,9.165
falling_forwad_hand,0.264,-0.433,4.376,8.530
falling_forwad_hand,0.283,-0.581,4.539,7.844
falling_forwad_hand,0.302,-0.700,4.890,7.334
falling_forwad_hand,0.321,-0.683,5.152,7.122
falling_forwad_hand,0.340,-0.617,5.282,7.448
falling_forwad_hand,0.359,-0.449,5.414,7.793
falling_forwad_hand,0.378,-0.181,5.565,7.832
falling_forwad_hand,0.395,-0.163,5.569,8.102
falling_forwad_hand,0.415,-0.434,5.397,8.648
falling_forwad_hand,0.434,-0.642,5.208,8.894
falling_forwad_hand,0.453,-0.657,5.250,8.931
falling_forwad_hand,0.472,-0.754,5.322,8.703
falling_forwad_hand,0.491,-0.979,5.392,8.540
falling_forwad_hand,0.510,-1.065,5.539,8.448
falling_forwad_hand,0.529,-1.005,5.660,8.289
falling_forwad_hand,0.548,-0.991,5.590,8.221
falling_forwad_hand,0.567,-1.047,5.269,8.587
falling_forwad_hand,0.586,-1.100,4.916,9.314
falling_forwad_hand,0.604,-1.286,4.708,9.917
falling_forwad_hand,0.623,-1.536,4.865,9.562
falling_forwad_hand,0.642,-1.646,4.831,8.605
falling_forwad_hand,0.661,-1.787,4.769,7.985
falling_forwad_hand,0.680,-1.881,4.507,7.820
falling_forwad_hand,0.699,-2.036,3.613,8.466
falling_forwad_hand,0.718,-2.069,3.007,9.520
falling_forwad_hand,0.737,-1.888,2.938,10.339
falling_forwad_hand,0.756,-1.821,2.926,10.241
falling_forwad_hand,0.775,-1.943,2.961,9.515
falling_forwad_hand,0.793,-2.049,3.180,8.675
falling_forwad_hand,0.812,-2.161,3.243,8.223
falling_forwad_hand,0.831,-2.106,3.203,8.058
falling_forwad_hand,0.850,-2.040,2.972,8.317
falling_forwad_hand,0.869,-1.811,2.859,8.660
falling_forwad_hand,0.888,-1.383,2.999,9.259
falling_forwad_hand,0.907,-1.043,3.233,9.685
falling_forwad_hand,0.926,-0.975,3.363,9.814
falling_forwad_hand,0.945,-0.957,3.482,9.570
falling_forwad_hand,0.964,-0.857,3.611,9.154
falling_forwad_hand,0.982,-0.664,3.854,8.770
falling_forwad_hand,1.001,-0.543,3.990,8.384
falling_forwad_hand,1.020,-0.499,4.123,8.149
falling_forwad_hand,1.039,-0.333,4.585,8.292
falling_forwad_hand,1.058,-0.197,4.452,8.840
falling_forwad_hand,1.077,-0.158,4.405,9.186
falling_forwad_hand,1.096,-0.084,4.576,8.832
falling_forwad_hand,1.115,0.016,4.769,8.320
falling_forwad_hand,1.134,-0.025,4.823,8.264
falling_forwad_hand,1.153,-0.147,4.828,8.372
falling_forwad_hand,1.172,-0.148,4.935,8.286
falling_forwad_hand,1.190,-0.032,5.121,8.221
falling_forwad_hand,1.209,0.214,5.244,8.270
falling_forwad_hand,1.228,0.402,5.323,8.453
falling_forwad_hand,1.247,0.462,5.355,8.881
falling_forwad_hand,1.266,0.352,5.521,8.908
falling_forwad_hand,1.285,0.251,5.709,8.125
falling_forwad_hand,1.304,0.435,5.611,7.986
falling_forwad_hand,1.323,0.826,5.158,9.227
falling_forwad_hand,1.342,0.872,4.065,11.209
falling_forwad_hand,1.361,0.696,3.139,12.742
falling_forwad_hand,1.379,0.522,2.788,12.614
falling_forwad_hand,1.398,0.400,3.062,11.039
falling_forwad_hand,1.417,0.389,3.424,8.940
falling_forwad_hand,1.436,0.524,3.593,7.022
falling_forwad_hand,1.455,0.723,3.961,5.781
falling_forwad_hand,1.474,1.159,4.473,5.271
falling_forwad_hand,1.493,1.882,4.802,5.513
falling_forwad_hand,1.512,2.271,4.534,7.230
falling_forwad_hand,1.531,2.113,3.971,9.659
falling_forwad_hand,1.550,1.568,3.510,11.490
falling_forwad_hand,1.568,0.845,3.153,11.386
falling_forwad_hand,1.587,0.341,3.435,9.644
falling_forwad_hand,1.606,0.016,3.791,7.753
falling_forwad_hand,1.625,-0.156,4.246,6.444
falling_forwad_hand,1.644,-0.081,4.778,5.809
falling_forwad_hand,1.663,0.012,5.155,5.842
falling_forwad_hand,1.682,0.184,5.420,6.333
falling_forwad_hand,1.701,0.486,5.748,7.024
falling_forwad_hand,1.720,0.590,5.897,7.740
falling_forwad_hand,1.739,0.294,5.785,8.311
falling_forwad_hand,1.758,0.030,5.659,8.704
falling_forwad_hand,1.776,-0.195,5.641,8.664
falling_forwad_hand,1.795,-0.516,5.426,9.026
falling_forwad_hand,1.814,-0.477,4.972,9.564
falling_forwad_hand,1.833,-0.656,4.887,10.037
falling_forwad_hand,1.852,-1.114,4.989,10.018
falling_forwad_hand,1.871,-0.924,5.241,10.449
falling_forwad_hand,1.890,-0.499,5.147,10.808
falling_forwad_hand,1.909,-0.005,5.151,10.607
falling_forwad_hand,1.928,-0.394,4.386,11.061
falling_forwad_hand,1.947,-0.897,4.445,9.318
falling_forwad_hand,1.965,-1.749,5.575,6.585
falling_forwad_hand,1.984,-2.448,7.268,6.163
falling_forwad_hand,2.003,-2.059,6.428,7.613
falling_forwad_hand,2.022,-0.532,4.990,9.483
falling_forwad_hand,2.041,-0.453,4.270,10.302
falling_forwad_hand,2.060,-0.647,3.736,9.777
falling_forwad_hand,2.079,-1.232,3.453,8.808
falling_forwad_hand,2.098,-1.429,4.079,7.426
falling_forwad_hand,2.117,-1.448,5.081,6.510
falling_forwad_hand,2.136,-1.798,5.320,6.540
falling_forwad_hand,2.154,-2.260,4.871,7.423
falling_forwad_hand,2.173,-1.813,4.465,8.353
falling_forwad_hand,2.192,-0.860,4.471,8.862
falling_forwad_hand,2.211,-0.508,4.472,8.749
falling_forwad_hand,2.230,0.048,4.777,8.568
falling_forwad_hand,2.249,0.647,4.958,9.419
falling_forwad_hand,2.268,0.864,4.128,8.729
falling_forwad_hand,2.287,0.474,3.960,7.181
falling_forwad_hand,2.306,0.586,4.068,5.879
falling_forwad_hand,2.325,0.924,3.818,4.873
falling_forwad_hand,2.344,1.284,3.695,4.655
falling_forwad_hand,2.362,1.061,3.653,5.127
falling_forwad_hand,2.381,0.194,2.601,4.968
falling_forwad_hand,2.400,-0.115,1.652,4.582
falling_forwad_hand,2.419,0.738,2.642,4.101
falling_forwad_hand,2.438,2.134,4.488,5.055
falling_forwad_hand,2.457,4.069,5.374,9.494
falling_forwad_hand,2.476,5.823,5.334,11.978
falling_forwad_hand,2.495,6.930,5.544,13.062
falling_forwad_hand,2.514,7.955,6.053,14.550
falling_forwad_hand,2.533,7.796,6.073,16.085
falling_forwad_hand,2.551,6.951,5.671,17.634
falling_forwad_hand,2.570,5.775,5.622,16.981
falling_forwad_hand,2.589,5.474,6.493,13.653
falling_forwad_hand,2.608,4.716,8.888,8.265
falling_forwad_hand,2.627,3.684,11.423,3.637
falling_forwad_hand,2.646,2.284,12.470,4.373
falling_forwad_hand,2.665,0.690,12.446,7.822
falling_forwad_hand,2.684,1.177,11.384,9.605
falling_forwad_hand,2.703,-0.439,12.575,10.341
falling_forwad_hand,2.722,-5.978,13.452,6.512
falling_forwad_hand,2.740,-10.175,11.137,5.341
falling_forwad_hand,2.759,-9.446,4.893,7.285
falling_forwad_hand,2.778,-7.736,0.339,7.016
falling_forwad_hand,2.797,-6.355,-2.547,2.569
falling_forwad_hand,2.816,-3.711,-2.746,-1.122
falling_forwad_hand,2.835,-1.625,-3.173,-0.820
falling_forwad_hand,2.854,-1.486,-4.324,0.477
falling_forwad_hand,2.873,-1.646,-4.801,-0.018
falling_forwad_hand,2.892,0.139,-2.449,-2.794
falling_forwad_hand,2.911,2.244,-0.901,-5.072
falling_forwad_hand,2.930,2.126,-2.137,-4.378
falling_forwad_hand,2.948,1.802,-2.102,0.949
falling_forwad_hand,2.967,-1.722,-5.159,-1.377
falling_forwad_hand,2.986,-5.523,-5.795,-4.012
falling_forwad_hand,3.005,-1.527,-4.751,-4.012
falling_forwad_hand,3.024,8.998,-0.114,-3.302
falling_forwad_hand,3.043,6.431,-1.306,-3.951
falling_forwad_hand,3.062,5.413,-5.854,2.070
falling_forwad_hand,3.081,9.013,-6.452,12.300
falling_forwad_hand,3.100,10.175,-6.360,18.561
falling_forwad_hand,3.119,13.813,-1.713,22.315
falling_forwad_hand,3.137,14.004,4.260,26.294
falling_forwad_hand,3.156,11.830,6.370,26.474
falling_forwad_hand,3.175,11.445,8.735,21.825
falling_forwad_hand,3.194,11.465,9.535,17.664
falling_forwad_hand,3.213,6.333,8.126,19.095
falling_forwad_hand,3.232,6.620,8.986,17.567
falling_forwad_hand,3.251,5.974,10.112,8.316
falling_forwad_hand,3.270,3.314,9.026,10.153
falling_forwad_hand,3.289,11.833,10.656,19.037
falling_forwad_hand,3.308,16.434,10.873,21.740
falling_forwad_hand,3.326,9.260,6.378,10.494
falling_forwad_hand,3.345,14.769,7.718,5.482
falling_forwad_hand,3.364,21.376,11.201,12.975
falling_forwad_hand,3.383,25.370,11.157,15.003
falling_forwad_hand,3.402,24.339,10.749,9.440
falling_forwad_hand,3.421,24.037,0.834,18.182
falling_forwad_hand,3.440,-5.543,-12.652,10.047
falling_forwad_hand,3.459,11.240,-2.489,10.387
falling_forwad_hand,3.478,12.834,7.646,0.846
falling_forwad_hand,3.497,-2.700,7.702,-1.905
falling_forwad_hand,3.516,-11.268,4.772,-1.239
falling_forwad_hand,3.534,-10.838,0.925,0.152
falling_forwad_hand,3.553,-3.605,-7.101,-7.290
falling_forwad_hand,3.572,31.036,-19.762,-8.643
falling_forwad_hand,3.591,45.081,15.446,20.110
falling_forwad_hand,3.610,8.200,28.624,30.072
