label,timestamp,x,y,z
falling_forwad_hand,0.000,4.800,3.040,11.351
falling_forwad_hand,0.099,6.266,2.725,7.380
falling_forwad_hand,0.199,7.118,2.629,8.440
falling_forwad_hand,0.298,5.285,2.673,6.870
falling_forwad_hand,0.397,5.216,2.170,7.923
falling_forwad_hand,0.496,5.185,1.790,9.709
falling_forwad_hand,0.596,6.035,2.670,14.463
falling_forwad_hand,0.695,5.684,2.796,15.490
falling_forwad_hand,0.794,3.650,2.096,9.729
falling_forwad_hand,0.893,0.296,0.685,7.000
falling_forwad_hand,0.993,0.648,0.764,5.265
falling_forwad_hand,1.092,1.951,1.704,9.067
falling_forwad_hand,1.191,0.794,2.229,7.217
falling_forwad_hand,1.290,0.546,2.677,4.965
falling_forwad_hand,1.389,1.955,3.295,8.154
falling_forwad_hand,1.489,2.332,2.528,11.554
falling_forwad_hand,1.588,0.472,3.671,7.130
falling_forwad_hand,1.687,0.086,4.333,7.474
falling_forwad_hand,1.786,0.702,5.280,6.670
falling_forwad_hand,1.886,4.496,5.670,9.258
falling_forwad_hand,1.985,1.978,3.133,3.083
falling_forwad_hand,2.084,1.923,2.222,2.696
falling_forwad_hand,2.183,1.691,1.796,5.945
falling_forwad_hand,2.283,2.998,1.398,6.005
falling_forwad_hand,2.382,10.355,2.675,10.270
falling_forwad_hand,2.481,7.092,1.152,10.591
falling_forwad_hand,2.580,6.331,6.282,8.899
falling_forwad_hand,2.680,8.705,8.104,13.939
falling_forwad_hand,2.779,10.661,1.238,9.537
falling_forwad_hand,2.878,8.947,-3.322,1.478
falling_forwad_hand,2.977,9.261,2.999,7.991
falling_forwad_hand,3.077,6.181,12.793,2.401
falling_forwad_hand,3.176,4.688,4.674,0.555
falling_forwad_hand,3.275,9.138,5.563,-7.024
falling_forwad_hand,3.374,6.045,4.076,-7.914
falling_forwad_hand,3.474,7.798,7.003,-2.385
falling_forwad_hand,3.573,7.886,7.291,-2.554
falling_forwad_hand,3.672,3.739,4.586,-6.513
falling_forwad_hand,3.771,4.717,4.235,-7.138
falling_forwad_hand,3.870,5.385,4.862,-4.918
falling_forwad_hand,3.970,5.200,2.683,-9.125
falling_forwad_hand,4.069,5.424,1.941,-9.389
falling_forwad_hand,4.168,5.956,1.454,-8.572
falling_forwad_hand,4.267,5.486,0.957,-8.299
falling_forwad_hand,4.367,6.775,1.816,-7.641
falling_forwad_hand,4.466,6.483,2.192,-6.886
falling_forwad_hand,4.565,6.441,2.361,-7.567
falling_forwad_hand,4.664,5.746,2.445,-7.409
falling_forwad_hand,4.764,5.748,2.841,-5.388
falling_forwad_hand,4.863,6.711,2.067,-7.898
falling_forwad_hand,4.962,6.611,0.334,-6.998
falling_forwad_hand,5.061,8.920,0.401,-5.873
falling_forwad_hand,5.161,8.643,0.315,-6.151
falling_forwad_hand,5.260,8.078,0.673,-5.394
falling_forwad_hand,5.359,8.066,1.198,-5.599
falling_forwad_hand,5.458,8.640,0.684,-5.191
falling_forwad_hand,5.558,8.764,0.179,-5.046
falling_forwad_hand,5.657,8.652,-0.014,-4.478
falling_forwad_hand,5.756,8.538,0.386,-4.816
falling_forwad_hand,5.855,8.574,0.214,-4.886
falling_forwad_hand,5.955,8.448,0.289,-5.126
falling_forwad_hand,6.054,8.466,0.313,-4.862
falling_forwad_hand,6.153,8.605,-0.021,-4.845
falling_forwad_hand,6.252,8.327,-0.005,-5.248
falling_forwad_hand,6.352,8.475,0.209,-5.487
falling_forwad_hand,6.451,8.156,0.266,-5.027
falling_forwad_hand,6.550,7.973,0.484,-5.131
falling_forwad_hand,6.649,8.338,0.161,-5.048
falling_forwad_hand,6.748,9.092,-0.943,-4.744
falling_forwad_hand,6.848,9.125,-1.678,-4.361
falling_forwad_hand,6.947,8.675,-0.578,-4.540
