label,timestamp,x,y,z
falling_forwad_hand,0.000,-1.248,4.598,7.492
falling_forwad_hand,0.019,-1.306,4.964,6.726
falling_forwad_hand,0.038,-1.291,5.000,6.623
falling_forwad_hand,0.057,-1.517,5.127,6.925
falling_forwad_hand,0.076,-1.698,5.075,6.939
falling_forwad_hand,0.095,-1.753,5.031,7.626
falling_forwad_hand,0.114,-1.802,5.001,8.334
falling_forwad_hand,0.133,-1.624,5.042,8.505
falling_forwad_hand,0.151,-1.523,5.208,7.959
falling_forwad_hand,0.170,-1.699,5.179,7.479
falling_forwad_hand,0.189,-1.850,4.985,7.381
falling_forwad_hand,0.208,-1.637,4.970,7.688
falling_forwad_hand,0.227,-1.335,5.000,8.168
falling_forwad_hand,0.246,-1.218,5.055,8.474
falling_forwad_hand,0.265,-1.226,5.200,8.667
falling_forwad_hand,0.284,-1.232,5.300,8.950
falling_forwad_hand,0.303,-1.123,5.727,8.865
falling_forwad_hand,0.322,-0.839,6.306,7.938
falling_forwad_hand,0.340,-0.461,6.540,6.998
falling_forwad_hand,0.359,-0.153,6.430,7.400
falling_forwad_hand,0.378,-0.193,5.657,8.879
falling_forwad_hand,0.397,-0.550,4.344,10.552
falling_forwad_hand,0.416,-0.957,3.407,11.608
falling_forwad_hand,0.435,-1.403,3.191,12.266
falling_forwad_hand,0.454,-1.517,3.362,11.365
falling_forwad_hand,0.473,-1.539,3.520,9.316
falling_forwad_hand,0.492,-1.624,3.736,6.943
falling_forwad_hand,0.511,-1.747,4.107,4.979
falling_forwad_hand,0.530,-1.652,4.768,4.173
falling_forwad_hand,0.548,-1.110,5.395,4.883
falling_forwad_hand,0.567,-0.386,5.776,6.481
falling_forwad_hand,0.586,0.166,5.897,8.034
falling_forwad_hand,0.605,0.426,5.974,8.902
falling_forwad_hand,0.624,0.201,6.279,9.029
falling_forwad_hand,0.643,-0.153,6.219,8.841
falling_forwad_hand,0.662,-0.546,5.858,8.493
falling_forwad_hand,0.681,-0.989,5.580,8.235
falling_forwad_hand,0.700,-1.120,5.653,8.104
falling_forwad_hand,0.719,-1.017,5.792,8.384
falling_forwad_hand,0.737,-0.848,5.645,8.700
falling_forwad_hand,0.756,-0.774,5.611,9.005
falling_forwad_hand,0.775,-0.810,5.733,8.926
falling_forwad_hand,0.794,-0.835,5.704,8.698
falling_forwad_hand,0.813,-0.690,5.715,9.070
falling_forwad_hand,0.832,-0.548,5.774,9.660
falling_forwad_hand,0.851,-0.420,5.980,10.129
falling_forwad_hand,0.870,-0.221,6.290,10.252
falling_forwad_hand,0.889,0.096,6.282,10.423
falling_forwad_hand,0.908,0.516,6.103,10.988
