label,timestamp,x,y,z
falling_forwad_hand,0.000,-0.215,4.656,9.287
falling_forwad_hand,0.019,-0.146,4.733,9.174
falling_forwad_hand,0.038,-0.316,4.899,9.048
falling_forwad_hand,0.056,-0.829,5.131,8.292
falling_forwad_hand,0.075,-0.922,5.012,7.578
falling_forwad_hand,0.094,-0.592,4.716,7.939
falling_forwad_hand,0.113,-0.463,3.947,9.857
falling_forwad_hand,0.132,-0.589,3.003,12.201
falling_forwad_hand,0.151,-0.876,2.508,13.083
falling_forwad_hand,0.170,-1.085,2.676,11.582
falling_forwad_hand,0.189,-1.224,3.174,9.325
falling_forwad_hand,0.208,-1.341,3.599,7.675
falling_forwad_hand,0.227,-1.697,3.790,7.010
falling_forwad_hand,0.245,-2.020,3.963,6.888
falling_forwad_hand,0.264,-2.195,4.118,7.146
falling_forwad_hand,0.283,-1.895,4.128,7.764
falling_forwad_hand,0.302,-1.245,4.308,8.635
falling_forwad_hand,0.321,-0.543,4.245,9.637
falling_forwad_hand,0.340,0.011,3.976,10.759
falling_forwad_hand,0.359,0.319,3.703,11.943
falling_forwad_hand,0.378,0.659,3.558,12.299
falling_forwad_hand,0.397,0.803,3.772,11.094
falling_forwad_hand,0.416,0.590,4.276,8.953
falling_forwad_hand,0.434,0.238,4.727,7.102
falling_forwad_hand,0.453,-0.193,4.867,6.281
falling_forwad_hand,0.472,-0.501,4.970,6.034
falling_forwad_hand,0.491,-0.640,4.922,6.479
falling_forwad_hand,0.510,-0.736,4.709,7.170
falling_forwad_hand,0.529,-0.743,4.579,7.689
falling_forwad_hand,0.548,-0.535,4.656,8.227
falling_forwad_hand,0.567,-0.203,4.758,8.595
falling_forwad_hand,0.586,0.075,4.826,8.899
falling_forwad_hand,0.605,0.234,4.768,9.227
falling_forwad_hand,0.624,0.249,4.674,9.474
falling_forwad_hand,0.641,0.294,4.758,9.165
falling_forwad_hand,0.661,0.383,5.044,8.645
falling_forwad_hand,0.680,0.622,5.390,8.043
falling_forwad_hand,0.699,0.782,5.568,7.765
falling_forwad_hand,0.718,0.921,5.718,7.781
falling_forwad_hand,0.737,1.077,5.792,8.106
falling_forwad_hand,0.756,1.342,5.842,8.378
falling_forwad_hand,0.775,1.552,5.885,8.467
falling_forwad_hand,0.794,1.494,6.246,8.552
falling_forwad_hand,0.813,1.461,6.348,7.966
falling_forwad_hand,0.831,1.248,6.234,7.503
falling_forwad_hand,0.850,0.937,6.116,7.443
falling_forwad_hand,0.869,0.821,5.124,8.350
falling_forwad_hand,0.888,0.754,4.174,9.927
falling_forwad_hand,0.907,0.544,3.955,11.082
falling_forwad_hand,0.926,0.462,3.855,11.231
falling_forwad_hand,0.945,0.353,3.850,10.189
falling_forwad_hand,0.964,0.220,4.075,8.801
falling_forwad_hand,0.983,0.230,4.345,7.816
falling_forwad_hand,1.002,0.410,4.521,7.176
falling_forwad_hand,1.020,0.753,4.499,6.659
falling_forwad_hand,1.039,1.226,4.726,6.731
falling_forwad_hand,1.058,1.467,4.615,7.935
falling_forwad_hand,1.077,1.524,4.252,9.577
falling_forwad_hand,1.096,1.330,3.995,10.697
falling_forwad_hand,1.115,0.762,3.693,10.867
falling_forwad_hand,1.134,0.250,3.571,9.858
falling_forwad_hand,1.153,-0.000,3.860,8.284
falling_forwad_hand,1.172,-0.008,4.264,6.945
falling_forwad_hand,1.191,0.181,4.656,6.248
falling_forwad_hand,1.210,0.367,4.976,6.106
falling_forwad_hand,1.228,0.666,5.231,6.504
falling_forwad_hand,1.247,1.109,5.477,6.968
falling_forwad_hand,1.266,1.369,5.498,7.478
falling_forwad_hand,1.285,1.274,5.550,7.994
falling_forwad_hand,1.304,1.096,5.457,8.367
falling_forwad_hand,1.323,1.065,5.481,8.378
falling_forwad_hand,1.342,0.782,5.518,8.191
falling_forwad_hand,1.361,0.451,5.474,8.250
falling_forwad_hand,1.380,0.508,5.646,8.160
falling_forwad_hand,1.399,0.486,5.941,8.004
falling_forwad_hand,1.417,0.347,6.060,7.795
falling_forwad_hand,1.436,0.175,6.048,7.651
falling_forwad_hand,1.455,-0.098,6.124,7.512
falling_forwad_hand,1.474,-0.209,6.261,7.247
falling_forwad_hand,1.493,-0.294,6.264,7.303
falling_forwad_hand,1.512,-0.514,6.062,7.803
falling_forwad_hand,1.531,-0.700,5.683,8.404
falling_forwad_hand,1.550,-0.788,5.413,9.075
