timestamp,x,y,z
0.000,0.862,0.261,10.382
0.020,1.333,0.289,8.840
0.039,1.455,0.550,7.798
0.058,1.573,0.546,8.610
0.078,1.032,0.055,10.027
0.097,0.596,-0.066,10.456
0.116,0.416,0.014,10.411
0.136,0.524,0.131,9.903
0.155,0.797,0.297,9.144
0.175,1.065,0.371,9.393
0.194,0.685,0.055,9.881
0.213,0.198,0.100,9.941
0.233,0.287,0.048,10.013
0.252,0.694,0.021,9.822
0.272,0.742,0.139,9.505
0.291,0.479,0.081,9.570
0.310,0.352,0.108,9.568
0.330,0.251,0.060,9.592
0.349,0.131,0.124,9.659
0.368,0.402,0.048,9.778
0.388,0.591,0.112,9.501
0.407,0.409,0.301,9.154
0.427,0.311,0.208,8.988
0.446,-0.057,0.067,9.036
0.465,0.280,-0.088,9.383
0.485,0.754,-0.105,9.848
0.504,1.070,-0.327,10.360
0.524,0.720,-0.509,10.549
0.543,0.210,-0.480,10.267
0.562,0.606,-0.471,9.551
0.582,0.735,-0.401,9.108
0.601,0.792,-0.330,9.359
0.620,0.857,-0.421,9.580
0.640,0.876,-0.449,9.345
0.659,0.922,-0.401,8.703
0.679,0.998,-0.387,8.325
0.698,0.938,-0.636,8.478
0.717,0.625,-0.809,9.060
0.737,0.567,-0.672,8.938
0.756,1.139,-0.550,7.882
0.775,1.142,-0.322,6.812
0.795,1.087,-0.392,6.422
0.814,0.701,-0.363,6.362
0.834,0.819,-0.208,5.983
0.853,0.735,-0.184,5.948
0.872,0.517,-0.579,6.702
0.892,-0.054,-0.480,6.668
0.911,-0.102,-0.279,5.356
0.931,-0.138,-0.064,4.511
0.950,-0.593,0.251,4.588
0.969,-2.082,0.603,4.767
0.988,-0.397,0.450,4.832
1.008,1.707,-0.009,5.691
1.027,1.922,0.515,6.070
1.047,2.071,0.313,5.591
1.066,1.398,0.292,5.983
1.086,-0.129,-0.102,8.610
1.105,1.642,-2.688,9.441
1.124,4.046,-4.108,5.495
1.144,2.542,-4.307,5.526
1.163,-0.763,-4.565,12.764
1.183,1.003,-4.776,17.162
1.202,3.529,-4.503,11.112
1.221,3.778,-4.105,6.537
1.241,5.226,-3.279,8.311
1.260,13.350,-3.746,12.587
1.279,20.035,-6.086,15.240
1.299,19.729,-8.267,12.098
1.318,6.701,-4.577,3.582
1.338,-1.053,-2.437,-3.538
1.357,-0.610,-2.054,-9.452
1.376,6.457,-4.556,-4.608
1.396,17.744,-9.011,13.171
1.415,16.518,-7.601,12.309
1.434,10.815,-5.283,4.822
1.454,5.226,-0.773,3.048
1.473,7.819,0.488,6.757
1.493,20.054,-0.042,8.406
1.512,27.295,-2.686,0.716
1.531,26.667,-4.582,-5.221
1.551,33.235,-2.592,-0.576
1.570,31.046,2.631,9.508
1.590,16.980,7.293,12.364
1.609,8.478,7.326,2.722
1.628,5.988,5.629,-6.092
1.648,8.933,1.597,-12.574
1.667,8.361,-0.169,-18.610
1.686,5.277,-0.923,-20.343
1.706,0.759,-2.537,-12.873
1.725,-2.444,-1.692,-4.237
1.745,-2.611,1.305,1.475
1.764,2.748,-1.402,-0.274
1.783,2.619,-2.894,-3.863
1.803,-1.220,-2.971,-4.457
1.822,-2.884,-2.506,-4.483
1.842,-5.832,-2.997,-5.551
1.861,-9.200,-1.395,-2.709
1.880,-10.367,0.155,0.824
1.900,-6.505,-1.041,2.600
1.919,-2.003,-2.492,0.137
1.938,43.214,-8.243,17.529
1.958,55.147,0.591,5.033
1.977,-5.166,11.816,-9.545
1.997,11.382,-0.002,0.800
2.016,-3.332,3.680,7.916
2.035,-2.633,-4.199,7.722
2.055,-3.698,-3.413,3.671
