timestamp,x,y,z
0.000,-0.538,1.048,9.802
0.019,-0.471,1.204,10.454
0.039,-0.401,1.001,10.341
0.058,-0.136,0.989,10.442
0.077,-0.349,1.058,9.522
0.097,-0.423,1.240,8.979
0.116,-0.358,1.278,9.340
0.135,-0.042,1.132,10.183
0.155,-0.172,1.108,10.360
0.174,-0.442,1.161,9.711
0.194,-0.557,1.238,8.900
0.213,-0.102,1.372,10.071
0.232,0.074,1.147,11.141
0.252,-0.078,1.104,10.020
0.271,-0.430,1.458,9.252
0.290,-0.030,1.781,9.345
0.310,0.057,1.630,9.355
0.329,-1.048,1.764,9.460
0.349,-1.283,1.851,9.587
0.368,-0.744,1.901,8.967
0.387,-0.162,2.150,8.739
0.407,0.246,2.231,9.156
0.426,0.194,2.049,9.280
0.445,-0.248,1.865,9.379
0.465,-0.461,1.922,9.812
0.484,0.036,2.066,9.558
0.504,0.263,2.040,8.485
0.523,-0.090,2.212,8.162
0.542,-0.184,2.049,8.665
0.562,0.019,1.867,9.161
0.581,0.134,1.891,8.502
0.600,0.546,1.865,7.767
0.620,0.835,2.152,7.717
0.639,0.543,2.157,7.813
0.659,-0.181,2.061,7.789
0.678,-0.629,2.157,8.342
0.697,-0.253,2.073,8.670
0.717,0.522,1.918,8.474
0.736,0.742,1.695,7.983
0.755,0.874,1.726,7.279
0.775,0.838,1.685,7.267
0.794,0.594,1.558,8.100
0.814,0.728,1.362,8.615
0.833,1.400,1.202,8.581
0.852,1.836,1.417,7.849
0.872,1.623,1.527,6.115
0.891,1.171,1.621,5.107
0.910,0.790,1.475,4.906
0.930,1.070,0.864,5.701
0.949,0.828,0.730,6.254
0.969,-1.244,1.673,6.101
0.988,-2.441,2.909,5.885
1.007,-1.900,2.684,6.235
1.027,-0.330,2.119,6.893
1.046,0.696,1.202,6.654
1.065,0.567,1.465,6.709
1.085,-1.208,1.781,6.759
1.104,-2.262,2.981,6.821
1.124,-2.315,3.076,6.331
1.143,-2.587,3.579,7.379
1.162,-2.291,3.677,7.126
1.182,0.737,0.562,6.244
1.201,-0.907,-0.885,13.715
1.220,-3.469,0.203,18.237
1.240,1.058,-0.636,13.909
1.259,5.677,0.371,10.260
1.279,7.762,2.487,6.616
1.298,6.246,6.249,7.226
1.317,5.215,10.293,8.794
1.337,12.105,9.982,6.845
1.356,19.420,7.058,4.463
1.375,22.145,2.121,3.841
1.395,13.231,3.567,3.714
1.414,9.500,5.329,6.187
1.433,18.788,2.562,6.534
1.453,23.607,1.367,-3.353
1.472,24.240,-2.693,-12.684
1.492,44.009,-15.289,15.726
