label,timestamp,x,y,z
falling_back_pocket,0.000,-1.004,-10.687,2.986
falling_back_pocket,0.021,-0.735,-10.584,1.649
falling_back_pocket,0.041,-0.534,-10.214,0.611
falling_back_pocket,0.061,-0.776,-10.181,-0.679
falling_back_pocket,0.081,-0.528,-10.236,-1.207
falling_back_pocket,0.101,1.130,-9.518,-0.294
falling_back_pocket,0.121,1.798,-9.132,0.721
falling_back_pocket,0.142,0.939,-9.234,1.359
falling_back_pocket,0.162,0.038,-9.564,1.535
falling_back_pocket,0.182,0.175,-9.989,1.442
falling_back_pocket,0.202,0.966,-10.078,1.364
falling_back_pocket,0.222,1.094,-9.937,1.286
falling_back_pocket,0.242,0.711,-9.574,0.865
falling_back_pocket,0.262,0.445,-9.348,0.544
falling_back_pocket,0.283,0.372,-9.492,0.499
falling_back_pocket,0.295,0.505,-9.662,0.482
falling_back_pocket,0.321,0.960,-9.749,0.482
falling_back_pocket,0.340,1.516,-9.758,0.587
falling_back_pocket,0.360,1.769,-9.878,0.970
falling_back_pocket,0.379,1.640,-10.026,1.631
falling_back_pocket,0.399,1.448,-9.849,1.923
falling_back_pocket,0.419,1.041,-9.638,1.612
falling_back_pocket,0.439,0.553,-9.696,1.080
falling_back_pocket,0.459,0.534,-10.079,0.544
falling_back_pocket,0.479,1.123,-10.424,0.118
falling_back_pocket,0.499,2.119,-10.132,-0.126
falling_back_pocket,0.520,2.751,-9.763,-0.193
falling_back_pocket,0.540,2.119,-9.686,0.171
falling_back_pocket,0.561,1.161,-9.456,0.745
falling_back_pocket,0.581,1.214,-9.380,1.497
falling_back_pocket,0.601,1.927,-9.682,2.230
falling_back_pocket,0.622,2.765,-9.820,2.096
falling_back_pocket,0.642,3.297,-9.672,1.516
falling_back_pocket,0.663,3.378,-8.978,1.076
falling_back_pocket,0.683,3.278,-7.948,0.602
falling_back_pocket,0.703,2.535,-7.522,0.688
falling_back_pocket,0.723,0.792,-7.958,1.880
falling_back_pocket,0.743,-1.626,-8.772,4.011
falling_back_pocket,0.764,-4.216,-9.911,6.941
falling_back_pocket,0.784,-5.576,-10.658,7.497
falling_back_pocket,0.804,-3.723,-9.964,3.077
falling_back_pocket,0.824,-0.204,-10.553,-4.244
falling_back_pocket,0.844,4.489,-13.924,-8.860
falling_back_pocket,0.864,7.472,-15.164,-6.437
falling_back_pocket,0.885,6.280,-11.516,-2.693
falling_back_pocket,0.905,4.776,-7.680,-1.390
falling_back_pocket,0.925,3.565,-6.818,-0.002
falling_back_pocket,0.945,1.927,-7.737,2.392
falling_back_pocket,0.965,0.855,-9.069,5.888
falling_back_pocket,0.985,1.329,-9.672,6.640
falling_back_pocket,1.005,2.421,-9.887,4.212
falling_back_pocket,1.026,3.445,-10.170,2.498
falling_back_pocket,1.046,3.891,-9.907,1.143
falling_back_pocket,1.066,3.048,-9.351,-0.189
falling_back_pocket,1.086,1.808,-9.342,-0.471
falling_back_pocket,1.106,0.783,-9.725,-0.189
falling_back_pocket,1.126,0.098,-10.079,0.190
falling_back_pocket,1.146,-0.256,-10.285,0.386
falling_back_pocket,1.167,-0.218,-10.199,0.271
falling_back_pocket,1.187,0.625,-9.576,0.218
falling_back_pocket,1.207,2.071,-8.724,0.635
