timestamp,x,y,z
0.000,-4.091,-8.698,0.706
0.019,-4.326,-8.772,1.209
0.039,-4.182,-8.951,0.094
0.058,-3.615,-8.741,0.750
0.078,-4.484,-8.334,1.513
0.097,-4.204,-8.695,0.264
0.116,-4.115,-8.686,0.896
0.136,-4.218,-8.633,0.917
0.155,-4.177,-8.734,0.644
0.174,-4.139,-8.655,0.884
0.194,-4.091,-8.595,0.802
0.213,-4.074,-8.667,0.726
0.233,-4.127,-8.669,0.781
0.252,-4.091,-8.691,0.764
0.271,-4.060,-8.702,0.738
0.291,-4.077,-8.681,0.730
0.310,-4.048,-8.691,0.702
0.329,-4.089,-8.698,0.699
0.349,-4.046,-8.767,0.611
0.368,-4.113,-8.860,0.544
0.388,-4.240,-8.923,0.297
0.407,-4.479,-8.918,0.252
0.426,-4.536,-8.834,0.225
0.446,-4.441,-8.691,0.402
0.465,-4.309,-8.535,0.314
0.484,-4.038,-8.568,0.445
0.504,-4.125,-8.528,0.319
0.523,-4.311,-8.453,0.252
0.543,-4.328,-8.473,0.326
0.562,-4.304,-8.461,0.285
0.581,-4.170,-8.537,0.290
0.601,-4.086,-8.691,0.206
0.620,-4.043,-8.791,0.199
0.639,-3.931,-8.746,0.426
0.659,-3.871,-8.578,0.407
0.678,-3.897,-8.595,0.422
0.698,-4.098,-8.683,0.659
0.717,-4.196,-8.837,0.819
0.736,-4.182,-8.997,0.996
0.756,-4.254,-8.935,1.049
0.775,-4.314,-8.647,1.023
0.794,-4.129,-8.473,1.283
0.814,-3.950,-8.609,1.054
0.833,-4.000,-8.738,0.903
0.853,-4.103,-8.568,0.896
0.872,-3.995,-8.298,0.766
0.891,-3.964,-8.171,0.745
0.911,-4.089,-8.169,0.972
0.930,-4.184,-8.315,1.113
0.950,-4.376,-8.279,1.238
0.969,-4.352,-8.058,1.588
0.988,-4.144,-8.161,1.561
1.008,-3.890,-8.377,1.506
1.027,-3.888,-8.360,1.674
1.046,-4.187,-8.061,1.544
1.066,-4.345,-7.819,1.614
1.085,-4.247,-7.809,1.504
1.105,-4.060,-7.922,1.365
1.124,-3.758,-7.912,1.193
1.143,-3.323,-7.694,1.269
1.163,-2.908,-7.345,1.638
1.182,-2.887,-7.094,1.501
1.201,-3.117,-7.213,1.683
1.221,-3.358,-7.524,1.839
1.240,-3.368,-7.718,1.360
1.260,-3.162,-7.675,1.655
1.279,-2.954,-7.694,1.997
1.297,-3.018,-7.747,2.229
1.318,-3.236,-7.771,2.040
1.337,-3.583,-7.723,1.631
1.356,-3.801,-7.414,1.329
1.376,-3.516,-7.129,1.413
1.395,-3.131,-6.880,1.717
1.415,-3.047,-6.598,1.315
1.434,-3.038,-6.392,1.240
1.453,-2.820,-6.670,1.219
1.473,-2.628,-7.125,1.236
1.492,-2.801,-7.304,2.102
1.511,-3.327,-7.271,1.985
1.531,-3.251,-7.326,1.652
1.550,-2.619,-7.407,2.258
1.570,-2.233,-7.515,3.388
1.589,-2.666,-7.632,3.730
1.608,-3.382,-7.469,2.703
1.628,-3.583,-7.184,2.749
1.647,-3.220,-6.907,3.268
1.666,-2.628,-7.103,3.017
1.686,-2.255,-7.419,2.919
1.705,-2.326,-7.680,3.915
1.725,-3.789,-7.232,5.105
1.744,-3.421,-7.422,7.506
1.763,-3.150,-7.726,8.071
1.783,-3.607,-7.781,6.144
1.802,-4.465,-7.501,3.675
1.822,-3.157,-6.457,2.174
1.841,-2.415,-4.800,2.296
1.860,0.359,-3.986,6.599
1.880,6.876,-5.760,11.780
1.899,7.604,-5.707,9.857
1.918,2.554,-4.402,5.756
1.938,-0.349,-3.591,4.070
1.957,0.421,-1.994,6.987
1.977,2.624,-0.200,4.631
1.996,1.242,0.316,5.323
2.015,5.052,-3.339,12.087
2.035,9.745,-8.928,26.749
2.054,18.709,-16.101,42.362
2.073,15.508,-4.991,35.352
2.093,3.981,11.193,21.568
2.112,0.433,13.844,16.166
2.132,4.740,7.001,6.280
2.151,7.769,-5.001,6.082
2.170,3.531,-12.586,3.412
2.190,2.116,-9.339,2.119
2.209,2.993,0.040,4.655
2.229,2.047,6.227,7.023
2.248,1.108,4.719,6.637
2.267,3.668,-1.771,5.301
2.287,4.637,-4.690,5.813
2.306,2.830,-2.813,8.301
2.325,2.234,-0.303,9.702
2.345,4.946,-0.619,9.414
2.364,7.147,-1.907,8.811
2.384,7.654,-3.136,9.031
2.403,5.971,-3.883,9.333
2.422,4.774,-4.194,8.426
2.442,5.475,-4.493,7.360
2.461,6.304,-4.038,6.786
2.480,6.282,-3.449,6.640
2.500,5.030,-3.366,7.415
2.519,3.469,-3.756,7.233
2.539,3.098,-4.146,6.843
2.558,3.725,-3.943,6.491
2.577,4.563,-3.387,7.082
2.597,4.362,-2.932,7.973
2.616,3.201,-3.085,8.450
2.636,3.005,-3.823,8.773
2.655,3.383,-4.053,8.560
2.674,3.675,-3.727,8.409
2.694,3.558,-3.095,8.864
2.713,3.299,-2.923,9.168
2.732,3.354,-3.208,8.646
2.752,3.438,-3.217,8.160
2.771,3.254,-3.038,8.270
2.791,3.301,-3.006,8.581
2.810,3.380,-3.016,8.476
2.829,3.309,-2.925,8.395
2.849,3.179,-2.834,8.416
2.868,3.036,-2.748,8.457
2.887,3.069,-2.791,8.586
2.907,3.213,-2.892,8.703
2.926,3.234,-2.949,8.766
2.946,3.345,-3.035,8.758
2.965,3.479,-3.059,8.739
2.984,3.462,-2.954,8.703
3.004,3.335,-2.801,8.651
3.023,3.263,-2.688,8.596
3.043,3.412,-2.695,8.521
3.062,3.467,-2.686,8.541
3.081,3.524,-2.784,8.545
3.101,3.527,-2.925,8.519
3.120,3.397,-2.925,8.507
3.139,3.500,-2.978,8.608
3.159,3.692,-2.904,8.387
3.178,3.735,-2.748,8.304
3.198,3.759,-2.707,8.282
3.217,3.709,-2.719,8.471
3.236,3.680,-2.798,8.591
3.256,3.701,-2.877,8.452
3.275,3.692,-2.769,8.438
3.294,3.819,-2.726,8.543
3.314,3.689,-2.599,8.505
3.333,3.632,-2.736,8.588
3.353,3.543,-2.731,8.383
3.372,3.560,-2.633,8.330
3.391,3.680,-2.655,8.378
3.411,3.668,-2.724,8.447
3.430,3.519,-2.736,8.469
3.449,3.689,-2.892,8.517
3.469,3.668,-2.805,8.502
3.488,3.644,-2.829,8.545
3.508,3.670,-2.882,8.397
3.527,3.804,-2.815,8.239
3.546,3.881,-2.628,8.316
3.566,3.761,-2.532,8.557
3.585,3.584,-2.568,8.593
3.604,3.505,-2.643,8.555
3.624,3.507,-2.688,8.574
3.643,3.517,-2.621,8.646
3.663,3.515,-2.554,8.653
3.682,3.565,-2.506,8.543
3.701,3.553,-2.473,8.476
3.721,3.500,-2.444,8.476
3.740,3.507,-2.544,8.608
3.760,3.436,-2.623,8.596
3.779,3.421,-2.528,8.655
3.798,3.380,-2.425,8.723
3.818,3.404,-2.444,8.711
3.837,3.448,-2.561,8.648
3.856,3.469,-2.621,8.655
3.876,3.483,-2.554,8.576
3.895,3.476,-2.504,8.579
3.915,3.467,-2.523,8.639
