label,timestamp,x,y,z
falling_back_pocket,0.000,-7.272,5.193,2.896
falling_back_pocket,0.019,-10.133,4.444,0.334
falling_back_pocket,0.039,-15.254,5.454,-2.295
falling_back_pocket,0.058,-17.392,4.966,-2.855
falling_back_pocket,0.078,-16.484,1.705,-1.478
falling_back_pocket,0.098,-14.433,1.641,-1.033
falling_back_pocket,0.117,-12.206,3.211,-1.383
falling_back_pocket,0.137,-9.982,3.094,-2.252
falling_back_pocket,0.156,-8.460,2.181,-1.081
falling_back_pocket,0.176,-8.399,1.693,-0.258
falling_back_pocket,0.196,-9.005,1.571,0.614
falling_back_pocket,0.214,-8.972,1.715,1.296
falling_back_pocket,0.235,-8.237,1.341,1.035
falling_back_pocket,0.254,-8.373,1.377,1.957
falling_back_pocket,0.274,-8.883,1.571,2.750
falling_back_pocket,0.294,-8.811,1.641,2.656
falling_back_pocket,0.313,-8.371,1.219,2.002
falling_back_pocket,0.333,-7.140,0.628,1.746
falling_back_pocket,0.353,-7.332,0.446,1.040
falling_back_pocket,0.372,-8.996,0.664,0.013
falling_back_pocket,0.392,-9.836,1.449,1.251
falling_back_pocket,0.411,-13.942,2.304,4.536
falling_back_pocket,0.431,-16.860,1.573,4.248
falling_back_pocket,0.451,-13.269,0.149,2.503
falling_back_pocket,0.470,-8.000,0.137,0.731
falling_back_pocket,0.490,-7.356,0.925,0.973
falling_back_pocket,0.509,-8.943,2.253,2.503
falling_back_pocket,0.529,-9.702,2.907,2.716
falling_back_pocket,0.549,-9.537,2.840,3.008
falling_back_pocket,0.568,-9.087,2.907,3.075
falling_back_pocket,0.588,-8.649,2.244,2.146
falling_back_pocket,0.607,-8.641,1.641,1.064
falling_back_pocket,0.627,-8.313,1.537,0.686
falling_back_pocket,0.647,-8.292,1.751,0.585
falling_back_pocket,0.666,-8.608,2.100,0.858
falling_back_pocket,0.686,-8.852,2.165,1.191
falling_back_pocket,0.705,-9.551,2.232,1.471
falling_back_pocket,0.725,-10.384,2.160,1.502
falling_back_pocket,0.745,-11.172,1.863,1.414
falling_back_pocket,0.764,-10.834,1.176,1.440
falling_back_pocket,0.784,-9.668,0.436,1.256
falling_back_pocket,0.804,-9.046,0.300,1.119
falling_back_pocket,0.823,-9.214,0.592,1.490
falling_back_pocket,0.843,-9.575,1.351,1.859
falling_back_pocket,0.862,-10.238,2.122,1.727
falling_back_pocket,0.882,-10.152,2.119,1.828
falling_back_pocket,0.902,-9.371,1.638,2.311
falling_back_pocket,0.921,-9.266,1.614,2.096
falling_back_pocket,0.941,-9.470,1.629,1.363
falling_back_pocket,0.960,-9.474,2.059,1.409
falling_back_pocket,0.980,-9.410,2.471,1.632
falling_back_pocket,1.000,-9.039,2.641,1.873
falling_back_pocket,1.019,-9.295,1.992,1.926
falling_back_pocket,1.039,-9.400,0.944,2.139
falling_back_pocket,1.058,-8.996,0.735,1.976
falling_back_pocket,1.078,-8.917,1.119,2.565
falling_back_pocket,1.098,-9.130,1.580,2.316
falling_back_pocket,1.117,-9.419,1.952,1.660
falling_back_pocket,1.137,-9.424,2.114,1.804
falling_back_pocket,1.156,-9.180,2.000,2.532
falling_back_pocket,1.176,-9.175,2.292,2.848
falling_back_pocket,1.196,-9.657,2.694,2.733
falling_back_pocket,1.215,-10.705,3.249,2.850
falling_back_pocket,1.235,-10.150,3.113,3.231
falling_back_pocket,1.255,-8.503,2.230,1.868
falling_back_pocket,1.274,-8.280,1.662,2.335
falling_back_pocket,1.294,-8.771,0.731,2.393
falling_back_pocket,1.313,-8.244,0.170,1.504
falling_back_pocket,1.333,-7.765,1.466,2.709
falling_back_pocket,1.353,-7.918,2.795,3.403
falling_back_pocket,1.372,-8.285,3.690,4.069
falling_back_pocket,1.392,-8.792,3.381,4.301
falling_back_pocket,1.411,-8.857,1.791,3.841
falling_back_pocket,1.431,-9.087,1.521,3.788
falling_back_pocket,1.451,-9.281,2.081,3.645
falling_back_pocket,1.470,-9.142,3.060,4.341
falling_back_pocket,1.490,-8.495,3.771,5.098
falling_back_pocket,1.509,-8.110,3.510,4.507
falling_back_pocket,1.529,-8.141,2.862,3.652
falling_back_pocket,1.549,-7.928,2.263,4.035
falling_back_pocket,1.567,-7.521,2.366,5.349
falling_back_pocket,1.588,-7.418,3.041,5.855
falling_back_pocket,1.607,-7.468,3.410,5.381
falling_back_pocket,1.627,-7.715,3.817,5.668
falling_back_pocket,1.647,-7.578,4.149,6.460
falling_back_pocket,1.666,-7.068,4.149,6.724
falling_back_pocket,1.686,-6.889,3.932,6.331
falling_back_pocket,1.705,-6.578,2.981,5.680
falling_back_pocket,1.725,-6.535,2.083,5.053
falling_back_pocket,1.745,-6.863,1.128,4.413
falling_back_pocket,1.764,-6.985,0.747,4.296
falling_back_pocket,1.784,-6.590,0.724,4.682
falling_back_pocket,1.804,-6.393,1.456,5.342
falling_back_pocket,1.823,-6.422,2.316,6.436
falling_back_pocket,1.843,-6.980,3.127,7.389
falling_back_pocket,1.862,-7.526,3.326,6.396
falling_back_pocket,1.882,-7.839,3.556,5.211
falling_back_pocket,1.902,-7.856,4.892,7.164
falling_back_pocket,1.921,-5.699,3.838,9.688
