label,timestamp,x,y,z
falling_back_pocket,0.000,7.531,-0.948,-5.866
falling_back_pocket,0.021,4.826,-1.321,-6.396
falling_back_pocket,0.041,4.094,-1.262,-5.091
falling_back_pocket,0.061,3.062,2.293,-4.698
falling_back_pocket,0.081,2.972,13.158,-2.955
falling_back_pocket,0.109,-13.118,22.243,-6.682
falling_back_pocket,0.134,-13.463,13.873,-8.721
falling_back_pocket,0.154,-5.562,5.737,-7.893
falling_back_pocket,0.173,0.577,0.259,-7.769
falling_back_pocket,0.193,2.966,-0.540,-7.462
falling_back_pocket,0.213,2.947,0.867,-9.377
falling_back_pocket,0.233,3.527,2.289,-10.642
falling_back_pocket,0.253,6.117,2.783,-9.181
falling_back_pocket,0.273,7.113,3.132,-8.587
falling_back_pocket,0.293,4.958,3.228,-10.177
falling_back_pocket,0.313,3.527,3.429,-10.077
falling_back_pocket,0.333,4.800,4.985,-10.771
falling_back_pocket,0.354,5.466,5.948,-11.571
falling_back_pocket,0.374,4.954,5.862,-9.631
falling_back_pocket,0.395,5.409,6.388,-8.832
falling_back_pocket,0.415,5.629,6.728,-9.296
falling_back_pocket,0.435,3.795,6.288,-8.482
falling_back_pocket,0.456,3.029,5.900,-7.649
falling_back_pocket,0.476,5.160,6.144,-7.041
falling_back_pocket,0.497,5.006,6.575,-5.408
falling_back_pocket,0.517,1.530,6.403,-3.344
falling_back_pocket,0.537,-1.377,6.058,-2.075
falling_back_pocket,0.557,-1.037,6.489,-1.113
falling_back_pocket,0.577,1.688,7.753,-0.610
falling_back_pocket,0.597,2.598,8.443,-1.563
falling_back_pocket,0.617,0.572,7.729,-2.090
falling_back_pocket,0.638,-0.596,7.346,-1.352
falling_back_pocket,0.658,0.563,8.658,-1.036
falling_back_pocket,0.678,0.620,10.123,-1.314
falling_back_pocket,0.698,-1.046,10.219,-1.050
falling_back_pocket,0.718,0.309,9.142,-4.244
falling_back_pocket,0.738,6.424,6.091,-8.913
falling_back_pocket,0.759,13.487,3.697,-9.966
falling_back_pocket,0.779,17.365,5.962,-9.133
falling_back_pocket,0.799,15.574,6.719,-4.661
falling_back_pocket,0.819,7.535,6.182,-1.548
falling_back_pocket,0.839,0.065,8.514,-1.611
falling_back_pocket,0.859,0.515,9.659,-1.558
falling_back_pocket,0.879,6.610,7.605,-3.689
falling_back_pocket,0.899,10.618,4.478,-5.327
falling_back_pocket,0.920,9.220,3.860,-3.928
falling_back_pocket,0.940,6.744,5.799,-2.808
falling_back_pocket,0.960,5.643,7.595,-3.373
falling_back_pocket,0.980,6.098,8.026,-4.230
falling_back_pocket,1.000,6.965,7.403,-4.503
falling_back_pocket,1.020,6.697,6.561,-4.067
falling_back_pocket,1.041,6.218,6.283,-3.923
falling_back_pocket,1.061,5.945,6.101,-4.005
falling_back_pocket,1.081,5.993,6.091,-4.043
falling_back_pocket,1.101,6.467,6.355,-4.077
falling_back_pocket,1.121,6.668,6.436,-4.259
falling_back_pocket,1.141,6.323,6.522,-4.570
falling_back_pocket,1.162,5.945,6.858,-4.742
falling_back_pocket,1.182,5.528,6.915,-4.829
falling_back_pocket,1.202,5.016,6.513,-5.006
falling_back_pocket,1.222,4.805,6.082,-5.231
falling_back_pocket,1.242,4.915,5.895,-5.379
falling_back_pocket,1.262,5.140,5.842,-5.499
falling_back_pocket,1.282,5.255,5.828,-5.556
falling_back_pocket,1.303,5.131,6.020,-5.427
falling_back_pocket,1.323,4.944,6.422,-5.279
falling_back_pocket,1.343,4.882,6.733,-5.250
falling_back_pocket,1.363,5.035,6.733,-5.231
falling_back_pocket,1.383,5.471,6.494,-5.125
falling_back_pocket,1.403,5.686,6.182,-5.034
falling_back_pocket,1.423,5.452,6.029,-5.030
falling_back_pocket,1.444,5.174,6.182,-5.049
falling_back_pocket,1.464,5.088,6.398,-5.106
falling_back_pocket,1.484,5.217,6.431,-5.140
falling_back_pocket,1.503,5.409,6.302,-5.111
falling_back_pocket,1.524,5.523,6.211,-5.121
falling_back_pocket,1.544,5.581,6.230,-5.111
falling_back_pocket,1.565,5.485,6.288,-5.097
falling_back_pocket,1.585,5.160,6.350,-5.125
falling_back_pocket,1.605,5.045,6.479,-5.154
falling_back_pocket,1.625,5.322,6.460,-5.216
falling_back_pocket,1.645,5.662,6.254,-5.259
falling_back_pocket,1.665,5.801,6.178,-5.293
falling_back_pocket,1.685,5.677,6.187,-5.207
falling_back_pocket,1.706,5.533,6.106,-5.025
falling_back_pocket,1.726,5.590,5.972,-4.905
falling_back_pocket,1.746,5.825,5.857,-4.843
falling_back_pocket,1.766,6.055,5.876,-4.829
falling_back_pocket,1.786,6.132,6.058,-4.790
falling_back_pocket,1.806,6.127,6.264,-4.738
falling_back_pocket,1.826,5.969,6.384,-4.690
falling_back_pocket,1.847,5.744,6.427,-4.661
falling_back_pocket,1.867,5.686,6.513,-4.627
falling_back_pocket,1.887,5.811,6.738,-4.484
falling_back_pocket,1.907,6.002,6.968,-4.244
falling_back_pocket,1.927,6.237,6.953,-4.139
falling_back_pocket,1.947,6.304,6.747,-4.307
falling_back_pocket,1.968,5.993,6.494,-4.522
falling_back_pocket,1.988,5.480,6.211,-4.618
falling_back_pocket,2.008,4.906,5.890,-4.723
falling_back_pocket,2.028,4.451,5.641,-4.963
falling_back_pocket,2.048,4.096,5.536,-5.370
falling_back_pocket,2.068,3.881,5.660,-5.643
falling_back_pocket,2.088,3.996,5.828,-5.465
falling_back_pocket,2.109,4.221,5.617,-5.073
falling_back_pocket,2.129,4.499,5.632,-5.164
falling_back_pocket,2.149,5.116,6.197,-5.743
