label,timestamp,x,y,z
falling_back_pocket,0.000,-8.174,-0.031,3.846
falling_back_pocket,0.020,-9.044,-0.263,4.351
falling_back_pocket,0.040,-9.355,-0.730,5.153
falling_back_pocket,0.059,-9.051,-0.931,5.086
falling_back_pocket,0.079,-8.486,-0.610,3.983
falling_back_pocket,0.098,-7.954,-0.277,2.658
falling_back_pocket,0.118,-7.926,-0.182,1.952
falling_back_pocket,0.138,-8.560,0.072,1.483
falling_back_pocket,0.157,-9.783,-0.098,3.293
falling_back_pocket,0.177,-10.954,-0.907,5.783
falling_back_pocket,0.197,-13.161,0.226,5.285
falling_back_pocket,0.216,-14.868,1.533,3.906
falling_back_pocket,0.236,-13.937,1.092,3.307
falling_back_pocket,0.255,-11.890,0.393,2.563
falling_back_pocket,0.275,-9.482,0.115,2.472
falling_back_pocket,0.295,-8.119,0.520,2.599
falling_back_pocket,0.314,-7.514,0.738,2.740
falling_back_pocket,0.334,-7.416,0.185,2.105
falling_back_pocket,0.353,-7.346,-0.629,2.007
falling_back_pocket,0.373,-7.990,-0.452,3.403
falling_back_pocket,0.393,-8.431,0.194,5.065
falling_back_pocket,0.412,-8.938,1.003,5.812
falling_back_pocket,0.432,-9.714,0.807,5.428
falling_back_pocket,0.451,-10.102,0.343,3.743
falling_back_pocket,0.471,-9.080,0.290,1.931
falling_back_pocket,0.491,-8.349,-0.146,2.165
falling_back_pocket,0.510,-9.135,-0.158,2.685
falling_back_pocket,0.530,-9.836,-0.153,3.712
falling_back_pocket,0.549,-10.281,-0.023,3.633
falling_back_pocket,0.569,-9.944,0.810,3.317
falling_back_pocket,0.589,-8.297,1.205,2.862
falling_back_pocket,0.608,-7.851,2.208,2.857
falling_back_pocket,0.628,-8.795,2.986,3.262
falling_back_pocket,0.647,-9.185,2.775,3.087
falling_back_pocket,0.667,-8.787,1.720,2.618
falling_back_pocket,0.686,-8.151,0.925,2.680
falling_back_pocket,0.706,-8.591,1.140,2.812
falling_back_pocket,0.726,-8.732,1.308,2.929
falling_back_pocket,0.746,-9.072,1.310,2.690
falling_back_pocket,0.765,-8.972,1.621,2.443
falling_back_pocket,0.785,-8.991,2.026,2.699
falling_back_pocket,0.804,-9.166,1.394,3.757
falling_back_pocket,0.824,-9.834,1.322,3.113
falling_back_pocket,0.844,-9.668,1.475,2.182
falling_back_pocket,0.863,-9.474,1.624,1.828
falling_back_pocket,0.883,-8.572,1.090,1.636
falling_back_pocket,0.902,-8.823,1.411,1.593
falling_back_pocket,0.922,-9.944,2.450,1.842
falling_back_pocket,0.942,-10.023,2.754,2.603
falling_back_pocket,0.961,-9.276,1.497,2.350
falling_back_pocket,0.981,-9.312,1.217,2.350
falling_back_pocket,1.000,-9.575,1.909,1.603
falling_back_pocket,1.020,-10.020,2.675,2.285
falling_back_pocket,1.040,-9.673,2.612,2.596
