label,timestamp,x,y,z
falling_forward_pocket,0.000,1.968,-8.334,1.916
falling_forward_pocket,0.021,2.189,-8.226,0.977
falling_forward_pocket,0.041,2.386,-8.999,1.258
falling_forward_pocket,0.061,2.788,-9.558,2.061
falling_forward_pocket,0.081,3.012,-9.790,3.187
falling_forward_pocket,0.101,2.656,-9.406,2.710
falling_forward_pocket,0.121,1.859,-9.312,1.693
falling_forward_pocket,0.142,1.827,-9.613,1.619
falling_forward_pocket,0.162,2.371,-9.391,1.168
falling_forward_pocket,0.182,2.846,-9.128,0.208
falling_forward_pocket,0.202,3.106,-9.287,-0.356
falling_forward_pocket,0.222,4.691,-9.546,-1.064
falling_forward_pocket,0.242,6.910,-8.956,-2.087
falling_forward_pocket,0.262,7.373,-7.504,-0.831
falling_forward_pocket,0.290,6.371,-6.430,2.421
falling_forward_pocket,0.316,7.037,-6.028,1.938
falling_forward_pocket,0.335,6.256,-6.330,0.774
falling_forward_pocket,0.355,3.900,-8.106,0.161
falling_forward_pocket,0.375,2.957,-9.212,-1.132
falling_forward_pocket,0.394,5.878,-8.068,-2.137
falling_forward_pocket,0.414,6.979,-6.957,-0.141
falling_forward_pocket,0.434,3.560,-6.540,3.087
falling_forward_pocket,0.454,2.119,-5.133,3.508
falling_forward_pocket,0.474,5.753,-3.864,-0.576
falling_forward_pocket,0.494,8.708,-5.228,-2.444
falling_forward_pocket,0.515,7.262,-7.977,-0.768
falling_forward_pocket,0.535,5.921,-9.433,-0.548
falling_forward_pocket,0.556,5.538,-8.872,-1.022
falling_forward_pocket,0.576,4.058,-7.053,-1.098
falling_forward_pocket,0.596,1.961,-4.860,-1.309
falling_forward_pocket,0.617,1.152,-3.045,-1.615
falling_forward_pocket,0.637,2.784,-3.093,-1.807
falling_forward_pocket,0.658,4.853,-5.133,-2.401
falling_forward_pocket,0.678,4.264,-7.125,-1.999
falling_forward_pocket,0.698,3.651,-6.947,-0.423
falling_forward_pocket,0.718,5.236,-5.013,0.396
falling_forward_pocket,0.738,4.614,-4.141,0.606
falling_forward_pocket,0.759,2.808,-5.458,0.625
falling_forward_pocket,0.779,2.014,-7.498,0.817
falling_forward_pocket,0.799,0.323,-9.255,1.459
falling_forward_pocket,0.819,-0.563,-10.965,2.119
falling_forward_pocket,0.839,-0.860,-12.109,3.800
falling_forward_pocket,0.859,-0.735,-10.754,4.609
falling_forward_pocket,0.879,7.817,-14.187,-29.776
falling_forward_pocket,0.900,11.763,-41.615,0.563
falling_forward_pocket,0.920,2.899,-49.368,20.440
falling_forward_pocket,0.940,-9.618,-24.770,7.506
falling_forward_pocket,0.960,-8.569,-6.363,19.770
falling_forward_pocket,0.980,1.750,1.571,0.118
falling_forward_pocket,1.000,-0.745,-1.259,-0.959
falling_forward_pocket,1.021,-4.125,-6.191,0.549
falling_forward_pocket,1.041,-2.320,-11.228,3.412
falling_forward_pocket,1.061,-0.883,-13.910,4.289
falling_forward_pocket,1.081,0.673,-12.933,4.011
falling_forward_pocket,1.101,3.632,-11.578,2.670
falling_forward_pocket,1.121,8.229,-11.927,0.376
falling_forward_pocket,1.141,13.008,-12.061,-0.332
falling_forward_pocket,1.162,12.146,-10.563,0.127
falling_forward_pocket,1.182,6.472,-8.207,-2.487
falling_forward_pocket,1.202,0.649,-6.397,-5.796
falling_forward_pocket,1.222,-9.234,-7.479,-3.392
falling_forward_pocket,1.242,-24.825,-14.187,1.444
falling_forward_pocket,1.262,-25.036,-14.475,0.228
falling_forward_pocket,1.283,-7.865,4.732,-9.421
falling_forward_pocket,1.303,6.112,14.069,-1.611
