timestamp,x,y,z
0.000,-4.733,-8.504,0.903
0.020,-4.721,-8.556,0.343
0.040,-4.824,-8.362,1.023
0.059,-4.771,-8.401,1.200
0.078,-4.668,-8.489,0.874
0.098,-4.800,-8.245,0.977
0.117,-4.809,-8.011,0.812
0.136,-4.747,-8.137,0.817
0.156,-4.869,-8.461,0.841
0.175,-5.042,-8.396,0.829
0.194,-5.295,-8.152,0.529
0.214,-5.360,-7.989,0.343
0.233,-5.288,-7.936,0.146
0.253,-4.948,-8.171,0.189
0.272,-4.615,-8.377,0.218
0.291,-4.486,-8.422,0.129
0.311,-4.481,-8.449,-0.008
0.330,-4.536,-8.391,-0.135
0.349,-4.520,-8.351,-0.138
0.369,-4.460,-8.418,-0.075
0.388,-4.503,-8.554,-0.030
0.408,-4.587,-8.662,0.048
0.427,-4.632,-8.724,0.146
0.446,-4.711,-8.671,0.058
0.466,-4.740,-8.528,0.074
0.485,-4.730,-8.353,0.139
0.504,-4.682,-8.252,0.113
0.524,-4.589,-8.207,0.273
0.543,-4.639,-8.331,0.292
0.562,-4.819,-8.525,0.292
0.582,-4.972,-8.525,0.228
0.601,-4.781,-8.413,0.247
0.621,-4.596,-8.300,0.247
0.640,-4.659,-8.300,0.240
0.659,-4.805,-8.348,0.175
0.679,-4.802,-8.317,0.072
0.698,-4.766,-8.178,0.012
0.717,-4.759,-8.121,-0.006
0.737,-4.881,-8.152,-0.090
0.756,-5.015,-8.200,-0.202
0.776,-4.922,-8.279,-0.190
0.795,-4.819,-8.161,-0.133
0.814,-4.773,-8.137,0.017
0.834,-4.891,-8.190,-0.059
0.853,-5.025,-8.181,-0.075
0.872,-4.977,-8.118,-0.212
0.892,-4.876,-7.960,-0.229
0.911,-4.924,-7.855,-0.245
0.931,-5.027,-7.970,-0.272
0.950,-5.291,-7.999,-0.420
0.969,-5.324,-7.814,-0.545
0.989,-5.063,-7.517,-0.466
1.008,-4.723,-7.453,-0.336
1.027,-4.647,-7.577,-0.791
1.047,-4.785,-7.673,-1.110
1.066,-4.874,-7.644,-1.471
1.085,-4.807,-7.311,-1.711
1.105,-4.287,-6.902,-2.046
1.124,-3.715,-6.485,-1.953
1.144,-3.564,-6.239,-2.070
1.163,-3.835,-6.239,-2.678
1.182,-3.998,-6.679,-2.836
1.202,-3.806,-7.273,-3.317
1.221,-3.174,-7.503,-4.402
1.240,-2.365,-7.019,-3.861
1.260,-2.003,-6.373,-1.718
1.279,-2.317,-6.478,-0.696
1.299,-3.366,-7.010,-1.143
1.318,-4.070,-7.568,-1.083
1.337,-4.498,-7.448,-0.451
1.357,-4.857,-7.094,-0.262
1.376,-4.508,-7.778,-0.597
1.395,-4.632,-8.602,-1.878
1.415,-4.793,-8.140,-3.083
1.434,-4.108,-7.979,-2.333
1.453,-4.206,-9.485,-1.129
1.473,-5.140,-11.276,-2.716
1.492,-5.180,-11.669,-3.770
1.512,-4.673,-10.197,-2.549
1.531,-4.192,-9.591,-0.820
1.550,-4.424,-10.070,-1.538
1.570,-4.481,-9.277,-4.105
1.589,-4.240,-7.558,-4.740
1.608,-3.821,-6.718,-3.468
1.628,-3.615,-8.102,-0.650
1.647,-4.352,-9.725,-1.234
1.667,-4.493,-8.607,-4.663
1.686,-3.018,-7.606,-6.013
1.705,0.074,-5.068,-0.442
1.725,4.065,-2.350,-1.541
1.743,3.821,-1.204,-5.455
1.763,2.521,-1.280,-8.659
1.783,3.960,-1.544,-12.832
1.802,8.009,-1.943,-12.042
1.822,9.871,-0.586,-12.851
1.841,7.853,1.913,-12.478
1.860,5.411,2.428,-11.199
1.880,5.787,0.491,-11.834
1.899,6.134,-1.831,-12.411
1.918,4.412,-3.059,-11.496
1.938,3.764,-2.595,-11.772
1.957,3.639,-0.378,-12.504
1.976,3.649,1.604,-10.086
1.996,3.244,1.810,-5.278
2.015,2.827,0.529,-4.529
2.035,1.029,-0.026,-8.700
2.054,-0.662,0.505,-8.681
2.073,-0.332,0.488,-6.198
2.093,1.187,0.129,-7.747
2.112,1.096,0.785,-9.317
2.131,1.511,1.187,-10.572
2.151,4.721,0.747,-11.896
2.170,6.141,0.744,-9.787
2.190,3.936,1.044,-10.428
2.209,0.632,0.981,-11.875
2.228,-0.564,-0.370,-13.491
2.248,0.412,-1.354,-12.473
2.267,1.106,-0.212,-10.663
2.286,0.043,1.841,-10.618
2.306,0.220,1.853,-12.471
2.325,1.664,0.431,-11.209
2.344,1.896,0.038,-9.126
2.364,1.317,0.493,-7.146
2.383,0.728,0.562,-6.746
2.403,0.352,0.407,-7.646
2.422,0.153,0.898,-7.981
2.441,-0.052,1.242,-8.314
2.461,1.489,-2.161,-8.573
2.480,2.942,-4.955,-9.971
2.499,2.135,-3.830,-11.166
2.519,3.194,-3.191,-11.937
2.538,4.259,-1.553,-13.428
2.558,4.149,-2.058,-13.562
2.577,4.982,-3.164,-13.740
2.596,5.679,-3.902,-13.414
2.616,5.468,-4.283,-12.679
2.635,5.578,-3.785,-11.144
2.654,5.495,-3.488,-10.306
2.674,4.903,-3.658,-9.509
2.693,4.544,-3.531,-8.592
2.712,4.288,-3.277,-7.230
2.732,3.965,-4.254,-6.018
2.751,4.290,-5.039,-5.113
2.771,4.377,-5.085,-4.986
2.790,4.470,-3.799,-5.453
2.809,4.511,-2.932,-5.613
2.829,4.779,-2.975,-5.788
2.848,4.757,-2.789,-6.542
2.867,4.970,-2.858,-7.172
2.887,5.104,-2.827,-7.500
2.906,4.922,-2.652,-7.538
2.926,4.829,-2.686,-7.989
2.945,4.927,-2.662,-8.501
2.964,4.908,-2.647,-8.580
2.984,4.810,-2.674,-8.175
3.003,4.602,-2.564,-7.862
3.022,4.388,-2.389,-7.922
3.042,4.350,-2.372,-8.041
3.061,4.372,-2.377,-8.137
3.080,4.400,-2.422,-8.333
3.100,4.427,-2.468,-8.580
3.119,4.434,-2.511,-8.575
3.139,4.427,-2.468,-8.618
3.158,4.381,-2.432,-8.649
3.177,4.353,-2.377,-8.496
3.197,4.314,-2.326,-8.309
3.216,4.298,-2.291,-8.223
3.235,4.288,-2.267,-8.178
