label,timestamp,x,y,z
falling_forwad_pocket,0.000,24.044,-0.754,-5.929
falling_forwad_pocket,0.019,21.741,-0.050,-6.102
falling_forwad_pocket,0.038,18.810,0.648,-6.578
falling_forwad_pocket,0.057,16.461,1.010,-6.696
falling_forwad_pocket,0.076,14.699,1.175,-6.636
falling_forwad_pocket,0.095,11.008,-1.044,-8.192
falling_forwad_pocket,0.114,7.097,-3.045,-8.389
falling_forwad_pocket,0.133,7.535,-2.085,-6.183
falling_forwad_pocket,0.152,8.676,-2.005,-2.455
falling_forwad_pocket,0.171,7.926,-4.287,-1.375
falling_forwad_pocket,0.189,6.132,-5.322,-3.838
falling_forwad_pocket,0.208,6.883,-4.685,-3.081
falling_forwad_pocket,0.227,8.266,-4.331,-0.741
falling_forwad_pocket,0.246,8.234,-6.284,0.550
falling_forwad_pocket,0.265,7.634,-7.134,1.376
falling_forwad_pocket,0.284,6.309,-7.481,-0.628
falling_forwad_pocket,0.303,5.763,-7.022,-2.375
falling_forwad_pocket,0.322,8.819,-5.544,-2.034
falling_forwad_pocket,0.341,11.379,-5.621,-0.341
falling_forwad_pocket,0.360,10.381,-7.247,1.597
falling_forwad_pocket,0.378,8.418,-7.810,2.097
falling_forwad_pocket,0.397,9.015,-5.846,1.041
falling_forwad_pocket,0.416,12.671,-3.450,1.181
falling_forwad_pocket,0.435,13.028,-2.873,2.193
falling_forwad_pocket,0.454,10.026,-3.590,3.247
falling_forwad_pocket,0.473,6.907,-4.823,3.145
falling_forwad_pocket,0.492,7.546,-4.366,4.201
falling_forwad_pocket,0.511,10.220,-3.237,7.490
falling_forwad_pocket,0.530,8.104,-4.877,-1.868
falling_forwad_pocket,0.549,4.499,-4.616,3.264
falling_forwad_pocket,0.567,4.630,-5.036,6.386
falling_forwad_pocket,0.586,3.657,-6.120,6.317
falling_forwad_pocket,0.605,3.094,-5.239,7.232
falling_forwad_pocket,0.624,3.735,-4.707,10.574
falling_forwad_pocket,0.643,1.848,-5.855,9.995
falling_forwad_pocket,0.662,-0.238,-5.752,8.122
falling_forwad_pocket,0.681,0.269,-4.337,8.029
falling_forwad_pocket,0.700,0.087,-3.391,5.766
falling_forwad_pocket,0.719,-0.616,-2.573,3.480
falling_forwad_pocket,0.738,-0.024,-1.887,4.550
falling_forwad_pocket,0.756,1.968,-0.281,3.340
falling_forwad_pocket,0.775,0.151,-0.374,3.086
falling_forwad_pocket,0.794,3.259,-1.293,4.494
falling_forwad_pocket,0.813,7.725,-1.010,6.562
falling_forwad_pocket,0.832,9.167,-5.226,10.609
falling_forwad_pocket,0.851,10.276,-4.303,10.196
falling_forwad_pocket,0.870,10.667,-2.926,0.016
falling_forwad_pocket,0.889,7.287,-2.950,-5.574
falling_forwad_pocket,0.908,7.554,-4.522,2.127
falling_forwad_pocket,0.927,10.424,-7.182,3.428
