label,timestamp,x,y,z
falling_forwad_pocket,0.000,14.359,-4.682,-7.234
falling_forwad_pocket,0.020,17.462,-6.653,-4.813
falling_forwad_pocket,0.040,16.451,-5.480,-0.765
falling_forwad_pocket,0.059,12.731,-2.650,2.357
falling_forwad_pocket,0.079,10.274,-1.369,1.146
falling_forwad_pocket,0.098,7.782,-0.572,-1.388
falling_forwad_pocket,0.118,3.916,0.843,0.837
falling_forwad_pocket,0.138,1.388,0.836,-0.844
falling_forwad_pocket,0.157,0.346,0.520,-2.218
falling_forwad_pocket,0.177,-0.384,0.537,-1.146
falling_forwad_pocket,0.196,-0.537,0.482,-0.463
falling_forwad_pocket,0.216,-0.410,0.419,-0.353
falling_forwad_pocket,0.236,0.147,0.285,-0.509
falling_forwad_pocket,0.255,2.307,-1.165,-0.482
falling_forwad_pocket,0.275,7.741,-4.663,-0.846
falling_forwad_pocket,0.295,14.555,-8.669,-1.342
falling_forwad_pocket,0.314,17.648,-7.900,-1.079
falling_forwad_pocket,0.334,17.641,-4.592,2.031
falling_forwad_pocket,0.353,18.790,-2.475,6.171
falling_forwad_pocket,0.373,16.284,-1.357,9.307
falling_forwad_pocket,0.393,13.466,-1.989,13.133
falling_forwad_pocket,0.412,12.025,-2.640,11.404
falling_forwad_pocket,0.432,14.218,-4.400,5.807
falling_forwad_pocket,0.451,17.031,-5.829,0.681
falling_forwad_pocket,0.471,17.868,-5.710,-3.774
falling_forwad_pocket,0.491,14.538,-3.481,-4.797
falling_forwad_pocket,0.510,9.369,-1.197,4.495
falling_forwad_pocket,0.530,4.445,-0.473,9.731
falling_forwad_pocket,0.549,4.538,-1.153,-2.972
falling_forwad_pocket,0.569,1.905,-0.119,-4.263
falling_forwad_pocket,0.589,0.435,0.525,-2.525
falling_forwad_pocket,0.608,0.246,0.611,-1.397
falling_forwad_pocket,0.628,1.795,-0.397,-2.022
falling_forwad_pocket,0.647,10.253,-4.165,4.452
falling_forwad_pocket,0.667,17.524,-5.250,4.533
falling_forwad_pocket,0.687,13.614,-1.371,-0.631
falling_forwad_pocket,0.706,11.436,1.200,1.284
falling_forwad_pocket,0.726,12.405,2.756,2.402
falling_forwad_pocket,0.746,13.885,3.386,1.615
falling_forwad_pocket,0.765,13.806,2.907,1.009
falling_forwad_pocket,0.785,9.741,1.434,0.494
falling_forwad_pocket,0.804,5.479,0.523,-0.700
falling_forwad_pocket,0.824,2.740,0.082,-0.571
falling_forwad_pocket,0.844,2.637,-0.768,0.178
falling_forwad_pocket,0.863,6.231,-2.540,3.030
falling_forwad_pocket,0.883,10.042,-3.581,4.519
falling_forwad_pocket,0.902,9.927,-2.307,2.165
falling_forwad_pocket,0.922,9.832,-1.661,2.563
falling_forwad_pocket,0.942,10.404,-2.085,3.549
falling_forwad_pocket,0.961,11.369,-2.332,3.125
falling_forwad_pocket,0.981,12.135,-2.099,1.902
falling_forwad_pocket,1.000,11.955,-1.596,1.071
