timestamp,x,y,z
0.000,-0.646,0.280,10.080
0.019,-0.696,0.342,10.114
0.038,-0.931,0.246,10.030
0.058,-1.046,0.431,9.719
0.077,-0.660,0.498,9.573
0.096,-0.325,0.483,9.762
0.116,-0.423,0.515,9.628
0.135,-0.698,0.610,9.221
0.154,-0.691,0.560,9.515
0.174,-0.612,0.392,10.245
0.193,-0.648,0.390,10.360
0.213,-0.818,0.459,9.889
0.232,-0.909,0.565,9.441
0.251,-0.785,0.665,9.438
0.271,-0.571,0.608,9.709
0.290,-0.629,0.582,9.817
0.309,-0.660,0.651,9.699
0.328,-0.459,0.596,9.781
0.348,-0.401,0.462,9.936
0.367,-0.526,0.426,9.704
0.387,-0.660,0.455,9.692
0.406,-0.691,0.368,9.898
0.426,-0.655,0.321,9.999
0.445,-0.435,0.455,9.707
0.464,-0.330,0.471,9.352
0.484,-0.531,0.414,9.146
0.503,-0.715,0.507,9.314
0.522,-0.694,0.838,9.570
0.542,-0.179,0.438,9.426
0.561,-0.332,0.536,9.031
0.580,-0.425,0.658,8.665
0.600,-0.339,0.716,8.897
0.619,-0.334,0.737,9.027
0.638,-0.538,0.776,8.780
0.658,-0.911,0.833,8.263
0.677,-0.986,0.871,7.846
0.697,-0.603,0.900,7.825
0.716,-0.459,0.840,8.172
0.735,-0.440,0.687,8.531
0.755,-0.686,0.512,8.512
0.774,-0.967,0.510,8.380
0.793,-0.706,0.483,8.433
0.813,-0.588,0.335,8.457
0.832,-0.662,0.333,8.227
0.851,-0.720,0.519,7.839
0.871,-0.746,0.677,7.700
0.890,-1.141,0.646,7.499
0.910,-1.295,0.601,7.683
0.929,-0.990,0.443,8.395
0.948,-0.160,0.026,8.553
0.968,0.079,0.179,8.854
0.987,0.072,0.237,8.256
1.006,0.735,-1.034,7.293
1.026,0.984,-1.086,7.032
1.045,0.579,0.242,6.549
1.064,1.104,1.903,5.074
1.084,0.091,3.172,6.268
1.103,0.256,4.365,7.877
1.123,1.791,3.301,7.770
1.142,2.667,0.469,6.764
1.161,0.934,0.512,6.249
1.181,-1.800,1.475,7.683
1.200,-0.459,0.534,9.146
1.219,2.911,-0.744,10.025
1.239,3.419,-0.907,9.850
1.258,2.650,-0.524,8.287
1.277,2.056,-0.310,7.837
1.297,0.651,-0.447,8.543
1.316,-0.533,0.689,9.419
1.336,2.504,2.475,9.295
1.355,4.403,4.324,7.784
1.374,1.180,6.366,4.786
1.394,-3.229,4.740,2.186
1.413,-9.588,4.982,4.911
1.432,-4.644,3.826,13.015
1.452,3.033,3.646,17.725
1.471,-5.463,2.188,8.931
1.490,-9.756,-1.481,8.239
1.510,-10.441,-1.204,14.553
1.529,-14.377,11.327,4.724
1.549,-55.003,15.400,20.261
1.568,-75.326,-9.157,58.730
1.587,-29.729,-11.032,46.713
1.607,16.638,-2.197,13.425
1.626,12.639,8.909,-8.764
