label,timestamp,x,y,z
falling_right_hand,0.000,-0.262,5.210,6.712
falling_right_hand,0.020,0.267,4.856,7.490
falling_right_hand,0.040,0.681,4.379,8.038
falling_right_hand,0.059,0.389,4.173,8.196
falling_right_hand,0.079,-0.532,3.776,8.778
falling_right_hand,0.099,-0.130,4.200,8.534
falling_right_hand,0.118,-0.662,4.951,8.723
falling_right_hand,0.138,-1.823,7.805,8.790
falling_right_hand,0.157,-3.020,6.335,7.859
falling_right_hand,0.177,-3.183,3.510,8.651
falling_right_hand,0.197,-1.619,3.122,9.211
falling_right_hand,0.216,-0.365,5.074,9.288
falling_right_hand,0.236,0.844,5.770,7.724
falling_right_hand,0.255,1.723,4.391,5.385
falling_right_hand,0.275,2.894,4.059,7.782
falling_right_hand,0.295,3.533,2.806,8.503
falling_right_hand,0.314,4.236,2.816,8.443
falling_right_hand,0.334,4.646,3.525,10.921
falling_right_hand,0.353,2.470,2.588,11.636
falling_right_hand,0.373,1.342,3.007,8.096
falling_right_hand,0.393,1.383,3.628,7.138
falling_right_hand,0.412,1.208,4.307,8.103
falling_right_hand,0.432,0.281,4.920,9.503
falling_right_hand,0.451,-0.351,5.000,9.680
falling_right_hand,0.471,-0.245,4.880,9.348
falling_right_hand,0.491,-0.054,4.501,8.929
falling_right_hand,0.510,0.267,4.078,8.780
falling_right_hand,0.530,0.610,4.025,8.601
falling_right_hand,0.549,0.784,4.013,8.488
falling_right_hand,0.569,0.662,4.334,8.225
falling_right_hand,0.589,0.480,4.679,8.409
falling_right_hand,0.608,0.490,4.652,8.448
falling_right_hand,0.628,0.408,4.963,8.304
falling_right_hand,0.648,-0.028,5.155,8.268
falling_right_hand,0.667,-0.573,5.165,8.419
falling_right_hand,0.687,-0.858,4.947,8.663
falling_right_hand,0.706,-0.968,4.872,8.665
falling_right_hand,0.726,-1.069,4.669,8.366
falling_right_hand,0.746,-0.968,4.559,7.717
falling_right_hand,0.765,-1.124,4.530,7.621
falling_right_hand,0.785,-1.390,4.439,7.823
falling_right_hand,0.804,-1.514,4.434,7.964
falling_right_hand,0.824,-1.607,4.343,8.366
falling_right_hand,0.844,-1.564,4.202,8.845
falling_right_hand,0.863,-1.378,4.880,9.204
falling_right_hand,0.883,-2.187,6.034,9.465
falling_right_hand,0.902,-4.085,7.542,8.862
falling_right_hand,0.922,-5.625,8.327,7.760
falling_right_hand,0.942,-5.278,7.951,6.757
falling_right_hand,0.961,-3.221,6.709,6.298
falling_right_hand,0.981,-1.069,5.208,5.981
falling_right_hand,1.000,-0.197,4.360,5.785
falling_right_hand,1.020,-0.568,4.494,5.804
falling_right_hand,1.040,-1.246,4.798,5.749
falling_right_hand,1.059,-1.536,4.781,5.905
falling_right_hand,1.079,-1.241,4.147,5.697
