timestamp,x,y,z
0.000,-0.117,0.591,9.817
0.020,-0.344,0.649,9.455
0.039,-0.047,0.756,9.501
0.058,-0.033,0.627,9.640
0.078,-0.344,0.440,9.529
0.097,-0.081,0.479,10.082
0.116,-0.035,0.543,10.094
0.136,-0.346,0.546,9.527
0.155,-0.617,0.287,9.405
0.175,-1.017,0.400,9.917
0.194,-0.708,0.459,9.810
0.213,-0.191,0.567,9.980
0.233,-0.308,0.445,10.013
0.252,-0.741,0.436,9.534
0.271,-0.622,0.471,9.048
0.291,-0.516,0.550,9.213
0.310,-0.449,0.529,9.697
0.329,-0.459,0.476,9.800
0.349,-0.516,0.584,9.388
0.368,-0.562,0.606,9.110
0.387,-0.526,0.596,9.125
0.407,-0.593,0.488,9.302
0.426,-0.571,0.459,9.647
0.446,-0.660,0.464,9.534
0.465,-0.768,0.481,9.561
0.484,-0.859,0.436,9.532
0.504,-0.765,0.488,9.254
0.523,-0.789,0.740,9.398
0.542,-0.722,0.663,9.652
0.562,-0.722,0.596,9.510
0.581,-0.888,0.639,9.137
0.600,-0.983,0.637,9.106
0.620,-0.959,0.572,9.132
0.639,-1.225,0.689,9.338
0.659,-1.115,0.687,9.333
0.678,-1.091,0.771,9.053
0.697,-0.883,0.744,8.931
0.717,-0.732,0.665,9.019
0.736,-1.010,0.522,8.960
0.755,-1.318,0.548,9.005
0.775,-1.280,0.527,9.127
0.794,-0.883,0.584,9.139
0.813,-0.775,0.474,8.670
0.833,-1.058,0.414,8.670
0.852,-0.959,0.282,8.682
0.872,-0.837,0.407,8.605
0.891,-0.792,0.457,8.493
0.910,-0.545,0.536,8.447
0.930,0.321,0.665,7.889
0.949,0.902,0.826,7.291
0.968,0.902,0.780,6.762
0.988,0.433,0.946,7.018
1.007,0.522,1.108,7.075
1.026,0.740,1.180,6.968
1.046,1.180,1.166,6.580
1.065,1.336,0.957,6.357
1.084,0.979,0.826,6.216
1.104,0.629,0.914,5.643
1.123,0.711,0.687,5.914
1.143,0.821,0.828,6.120
1.162,1.151,1.573,5.696
1.181,0.677,1.690,6.352
1.201,-0.260,1.223,6.058
1.220,-0.210,0.845,5.282
1.239,0.957,1.269,4.264
1.259,1.709,2.250,4.753
1.278,3.852,1.719,5.203
1.297,4.307,2.126,4.511
1.317,2.219,1.965,3.740
1.336,0.644,0.601,3.355
1.356,1.728,-1.180,3.364
1.375,3.941,-0.703,5.675
1.394,3.409,1.269,6.759
1.414,1.697,5.593,9.201
1.433,-1.666,10.992,10.432
1.452,-3.895,9.287,10.772
1.472,-12.653,14.646,26.368
1.491,-31.836,15.551,47.057
1.510,-38.894,9.218,55.907
1.529,-18.627,1.544,46.507
1.549,25.492,-18.790,34.080
1.569,25.106,-16.996,22.001
1.588,8.629,-12.380,9.570
1.607,-3.926,-4.144,0.287
1.627,-8.240,7.906,7.370
1.646,-0.902,2.389,1.906
1.665,2.054,0.735,0.158
1.685,0.582,0.424,0.038
1.704,-0.600,0.270,-0.006
1.723,-0.342,1.116,3.936
1.743,-1.618,6.989,21.305
1.762,1.903,2.923,6.496
1.781,-1.642,15.144,19.688
1.801,2.830,2.356,0.589
1.820,2.147,1.008,0.252
1.840,-0.330,0.124,0.070
1.859,-6.612,7.659,1.262
1.878,-9.658,9.476,-2.084
1.898,-9.746,13.413,-1.574
1.917,-4.424,12.697,-1.268
1.936,8.646,7.350,5.876
1.956,-2.987,11.593,13.770
1.975,-2.022,9.926,5.663
1.994,4.951,8.485,1.202
2.014,0.993,11.418,2.023
2.033,-3.129,11.193,2.239
2.053,-7.206,11.715,-0.138
2.072,-7.515,9.515,1.319
