label,timestamp,x,y,z
falling_back_hand,0.000,-0.918,6.730,7.485
falling_back_hand,0.020,-0.880,6.738,7.037
falling_back_hand,0.040,-0.803,6.769,6.666
falling_back_hand,0.059,-0.595,6.718,6.640
falling_back_hand,0.079,-0.451,6.692,6.887
falling_back_hand,0.098,-0.518,6.644,6.930
falling_back_hand,0.118,-0.734,6.608,6.934
falling_back_hand,0.138,-0.908,6.496,6.906
falling_back_hand,0.157,-1.028,6.512,6.858
falling_back_hand,0.177,-1.107,6.579,6.855
falling_back_hand,0.196,-1.062,6.615,6.920
falling_back_hand,0.216,-0.947,6.603,6.843
falling_back_hand,0.236,-0.913,6.555,6.738
falling_back_hand,0.255,-0.971,6.445,6.865
falling_back_hand,0.275,-0.966,6.299,7.040
falling_back_hand,0.294,-0.937,6.266,7.241
falling_back_hand,0.314,-0.887,6.228,7.294
falling_back_hand,0.334,-0.939,6.204,7.382
falling_back_hand,0.353,-1.052,6.259,7.495
falling_back_hand,0.373,-1.150,6.316,7.569
falling_back_hand,0.393,-1.124,6.280,7.511
falling_back_hand,0.412,-1.105,6.273,7.581
falling_back_hand,0.432,-0.925,6.261,7.358
falling_back_hand,0.451,-0.794,6.237,7.205
falling_back_hand,0.471,-1.009,6.338,7.303
falling_back_hand,0.491,-1.186,6.323,7.442
falling_back_hand,0.510,-1.213,6.304,7.423
falling_back_hand,0.530,-1.047,6.409,6.927
falling_back_hand,0.549,-0.975,6.524,6.623
falling_back_hand,0.569,-1.035,6.548,6.851
falling_back_hand,0.589,-0.899,6.474,7.188
falling_back_hand,0.608,-0.465,6.266,6.915
falling_back_hand,0.628,-0.339,6.194,6.063
falling_back_hand,0.647,-0.568,6.173,6.164
falling_back_hand,0.667,-0.516,6.156,7.044
falling_back_hand,0.687,-0.413,5.890,7.214
falling_back_hand,0.706,-0.374,5.531,6.530
falling_back_hand,0.726,-0.547,5.490,5.678
falling_back_hand,0.745,-0.245,5.777,4.430
falling_back_hand,0.765,-0.011,5.299,3.097
falling_back_hand,0.785,-0.145,5.090,3.736
falling_back_hand,0.804,0.009,4.240,4.820
falling_back_hand,0.824,-0.458,3.635,3.908
falling_back_hand,0.843,-1.311,3.503,3.975
falling_back_hand,0.863,-2.014,3.029,5.431
falling_back_hand,0.883,-1.627,2.655,8.222
falling_back_hand,0.902,-0.353,2.545,8.503
falling_back_hand,0.922,0.351,2.514,6.446
falling_back_hand,0.942,-0.607,2.833,8.754
falling_back_hand,0.961,-0.643,4.185,7.875
falling_back_hand,0.981,-0.200,4.204,6.111
falling_back_hand,1.000,-0.367,6.476,3.681
falling_back_hand,1.020,-1.859,7.315,8.677
falling_back_hand,1.040,-1.921,6.359,9.360
falling_back_hand,1.059,-1.574,7.276,8.014
falling_back_hand,1.079,-1.445,7.403,10.346
falling_back_hand,1.098,-0.667,7.185,10.854
falling_back_hand,1.118,0.504,7.508,8.076
falling_back_hand,1.138,1.469,8.325,5.491
falling_back_hand,1.157,0.906,8.543,5.299
falling_back_hand,1.177,-0.770,8.524,7.092
falling_back_hand,1.196,-1.167,8.789,8.950
falling_back_hand,1.216,0.514,9.993,10.475
falling_back_hand,1.236,2.628,9.175,10.391
falling_back_hand,1.255,3.133,9.041,8.438
falling_back_hand,1.274,2.228,9.945,7.588
falling_back_hand,1.294,1.275,12.656,9.671
falling_back_hand,1.314,1.569,13.944,12.575
falling_back_hand,1.334,4.191,8.464,12.244
falling_back_hand,1.353,6.171,6.872,8.565
falling_back_hand,1.373,4.536,6.615,7.705
falling_back_hand,1.393,2.573,4.035,10.140
falling_back_hand,1.412,2.858,2.181,13.882
falling_back_hand,1.432,5.675,0.666,14.478
falling_back_hand,1.451,6.896,1.360,12.714
falling_back_hand,1.471,6.592,2.862,11.531
falling_back_hand,1.491,6.813,3.929,9.132
falling_back_hand,1.510,6.892,4.310,6.250
falling_back_hand,1.530,5.197,3.687,5.998
falling_back_hand,1.549,2.384,2.665,9.252
falling_back_hand,1.569,2.058,2.428,9.202
falling_back_hand,1.589,4.775,3.541,1.088
falling_back_hand,1.608,1.093,8.416,-5.608
falling_back_hand,1.628,-6.616,11.878,5.347
falling_back_hand,1.647,-8.395,10.654,21.888
falling_back_hand,1.667,-7.464,8.667,22.233
falling_back_hand,1.687,-6.839,8.131,12.391
falling_back_hand,1.706,-0.884,6.625,4.023
falling_back_hand,1.726,6.130,4.219,0.497
falling_back_hand,1.745,4.253,4.810,3.097
falling_back_hand,1.765,-2.773,7.015,10.262
falling_back_hand,1.785,-1.016,7.245,10.849
falling_back_hand,1.804,6.782,6.754,-2.249
falling_back_hand,1.824,6.887,8.064,-10.420
falling_back_hand,1.843,2.170,7.590,-5.101
falling_back_hand,1.863,-2.038,4.679,-1.404
falling_back_hand,1.883,-4.564,2.270,-5.101
falling_back_hand,1.902,-4.847,1.612,-12.719
falling_back_hand,1.922,-5.337,3.606,-11.455
falling_back_hand,1.942,-2.716,3.860,-5.041
falling_back_hand,1.961,-1.861,1.763,-2.640
falling_back_hand,1.981,-7.356,0.647,-4.380
falling_back_hand,2.000,-9.946,0.747,-6.348
falling_back_hand,2.020,-4.210,0.511,-6.743
falling_back_hand,2.040,1.175,-0.519,-3.856
falling_back_hand,2.059,-0.025,-2.983,-0.880
falling_back_hand,2.079,-4.447,-6.001,-1.258
falling_back_hand,2.098,-7.279,-7.847,-6.698
falling_back_hand,2.118,-8.534,-8.101,-8.812
falling_back_hand,2.138,-9.834,-8.697,-4.172
falling_back_hand,2.157,-11.263,-9.820,-1.301
falling_back_hand,2.177,-10.772,-10.668,-3.454
falling_back_hand,2.196,-9.970,-10.076,-8.986
falling_back_hand,2.216,-11.720,-8.163,-10.085
falling_back_hand,2.236,-12.836,-7.041,-3.796
falling_back_hand,2.255,-12.575,-7.481,4.042
falling_back_hand,2.275,-13.786,-9.765,4.318
falling_back_hand,2.294,-14.263,-10.112,-1.431
falling_back_hand,2.314,-13.310,-9.303,-0.681
falling_back_hand,2.334,-11.407,-9.195,6.906
falling_back_hand,2.353,-10.892,-8.905,10.190
falling_back_hand,2.373,-10.181,-7.780,5.457
falling_back_hand,2.392,-8.426,-6.363,1.227
falling_back_hand,2.412,-6.769,-5.549,0.846
falling_back_hand,2.432,-7.911,-5.245,2.175
falling_back_hand,2.451,-9.539,-5.310,6.551
falling_back_hand,2.471,-10.255,-5.295,9.901
falling_back_hand,2.491,-9.237,-4.302,8.107
falling_back_hand,2.510,-8.179,-2.399,4.655
falling_back_hand,2.530,-6.523,-1.812,4.627
falling_back_hand,2.549,-4.126,-2.281,8.735
falling_back_hand,2.569,-4.411,-3.212,13.137
falling_back_hand,2.589,-5.974,-3.258,12.625
falling_back_hand,2.608,-4.509,-1.915,10.078
falling_back_hand,2.627,-1.059,-0.773,8.385
falling_back_hand,2.647,1.050,0.927,7.641
falling_back_hand,2.667,1.747,1.506,7.921
falling_back_hand,2.687,-1.021,1.059,10.473
falling_back_hand,2.706,-4.485,1.296,13.566
falling_back_hand,2.726,-6.259,1.250,16.113
falling_back_hand,2.745,-5.574,0.659,16.135
falling_back_hand,2.765,-4.045,0.872,13.236
falling_back_hand,2.785,-3.901,1.552,10.928
falling_back_hand,2.803,-5.381,1.238,10.619
falling_back_hand,2.824,-6.535,0.343,12.163
falling_back_hand,2.843,-6.262,-0.069,13.255
falling_back_hand,2.863,-5.409,-0.184,12.893
falling_back_hand,2.883,-4.524,-0.205,11.713
falling_back_hand,2.902,-4.105,-0.004,10.971
falling_back_hand,2.922,-4.682,0.084,10.641
falling_back_hand,2.941,-4.298,0.503,10.107
falling_back_hand,2.961,-3.499,0.915,8.910
falling_back_hand,2.981,-1.890,0.300,8.203
falling_back_hand,3.000,-1.665,0.180,8.527
falling_back_hand,3.020,-2.804,0.453,7.368
falling_back_hand,3.040,-3.934,1.379,4.904
falling_back_hand,3.059,-4.289,2.306,2.884
falling_back_hand,3.079,-3.774,3.005,2.259
falling_back_hand,3.098,-3.192,3.510,1.890
falling_back_hand,3.118,-3.166,4.181,1.009
falling_back_hand,3.138,-3.228,4.662,-0.246
falling_back_hand,3.157,-3.250,5.430,-0.291
falling_back_hand,3.177,-3.463,6.017,0.296
falling_back_hand,3.196,-4.401,6.646,0.772
falling_back_hand,3.216,-4.945,6.951,0.997
falling_back_hand,3.236,-4.818,6.994,1.600
falling_back_hand,3.255,-4.219,7.010,2.776
falling_back_hand,3.275,-3.408,7.140,4.387
falling_back_hand,3.294,-2.276,7.053,5.862
falling_back_hand,3.314,-1.213,6.697,7.461
falling_back_hand,3.334,0.296,6.022,9.036
falling_back_hand,3.353,2.032,5.461,10.470
falling_back_hand,3.373,3.559,4.772,10.684
falling_back_hand,3.392,4.263,4.398,10.322
falling_back_hand,3.412,4.275,3.367,10.111
falling_back_hand,3.432,4.155,1.820,11.498
falling_back_hand,3.451,3.870,1.092,14.129
falling_back_hand,3.471,3.442,1.011,15.323
falling_back_hand,3.490,3.207,1.609,14.117
falling_back_hand,3.510,2.843,2.191,12.039
falling_back_hand,3.530,2.582,2.275,10.530
falling_back_hand,3.549,2.245,1.796,9.932
falling_back_hand,3.569,1.306,1.427,9.695
falling_back_hand,3.589,-0.049,1.262,9.554
falling_back_hand,3.608,-1.181,1.387,9.647
falling_back_hand,3.628,-1.900,1.446,9.664
falling_back_hand,3.647,-2.069,1.641,9.494
falling_back_hand,3.667,-1.950,2.110,8.919
falling_back_hand,3.687,-1.890,2.411,8.359
falling_back_hand,3.706,-2.043,2.397,7.959
falling_back_hand,3.726,-2.223,1.916,8.426
falling_back_hand,3.745,-1.895,1.588,9.807
falling_back_hand,3.765,-1.131,1.813,10.387
falling_back_hand,3.785,-1.064,2.014,10.265
falling_back_hand,3.804,-1.622,1.923,10.006
falling_back_hand,3.824,-1.907,1.672,9.747
falling_back_hand,3.843,-1.857,1.466,9.405
falling_back_hand,3.863,-2.311,1.231,9.144
falling_back_hand,3.883,-2.996,1.054,9.549
falling_back_hand,3.902,-3.046,1.068,9.728
