label,timestamp,x,y,z
falling_back_hand,0.000,-0.591,3.758,8.762
falling_back_hand,0.020,-0.587,3.641,8.905
falling_back_hand,0.040,-0.189,3.501,9.213
falling_back_hand,0.060,-0.097,3.332,9.453
falling_back_hand,0.080,-0.074,3.312,9.248
falling_back_hand,0.100,0.947,3.724,9.375
falling_back_hand,0.120,1.733,4.043,9.562
falling_back_hand,0.141,0.242,3.332,9.751
falling_back_hand,0.161,0.099,3.479,10.449
falling_back_hand,0.181,1.031,3.915,10.152
falling_back_hand,0.201,0.800,3.938,9.036
falling_back_hand,0.221,-0.515,3.761,8.501
falling_back_hand,0.241,0.336,4.840,8.567
falling_back_hand,0.262,0.856,4.819,8.449
falling_back_hand,0.282,0.350,4.442,7.885
falling_back_hand,0.302,-0.120,4.377,7.648
falling_back_hand,0.322,-0.063,4.424,7.424
falling_back_hand,0.342,-0.037,4.248,7.262
falling_back_hand,0.362,0.184,4.240,7.814
falling_back_hand,0.382,0.608,4.138,8.472
falling_back_hand,0.403,0.861,3.963,8.834
falling_back_hand,0.423,0.721,3.819,9.176
falling_back_hand,0.443,0.329,3.680,9.210
falling_back_hand,0.463,0.273,3.677,9.096
falling_back_hand,0.483,0.612,3.782,9.480
falling_back_hand,0.503,0.758,3.678,9.728
falling_back_hand,0.523,0.547,3.616,9.303
falling_back_hand,0.544,0.406,3.708,8.646
falling_back_hand,0.564,0.669,3.935,8.318
falling_back_hand,0.584,1.185,4.073,7.986
falling_back_hand,0.604,1.316,3.949,7.493
falling_back_hand,0.624,0.784,3.618,6.976
falling_back_hand,0.644,-0.119,3.018,6.536
falling_back_hand,0.665,-0.842,2.366,6.118
falling_back_hand,0.685,-0.882,1.833,5.713
falling_back_hand,0.705,-0.698,1.359,5.200
falling_back_hand,0.725,-0.922,0.971,4.704
falling_back_hand,0.745,-1.438,0.635,5.073
falling_back_hand,0.765,-1.484,0.256,5.231
falling_back_hand,0.785,-0.259,-0.318,5.739
falling_back_hand,0.806,0.779,-0.676,6.222
falling_back_hand,0.826,0.494,-0.282,5.301
falling_back_hand,0.846,-0.888,0.315,3.398
falling_back_hand,0.866,-2.902,0.907,3.803
falling_back_hand,0.886,-2.816,2.213,6.346
falling_back_hand,0.906,-1.116,1.206,10.508
falling_back_hand,0.927,-0.318,-1.149,12.920
falling_back_hand,0.947,-0.293,-1.381,13.715
falling_back_hand,0.967,0.284,-1.401,11.687
falling_back_hand,0.987,1.516,-0.673,9.321
falling_back_hand,1.007,2.623,1.185,8.387
falling_back_hand,1.027,3.467,1.936,9.015
falling_back_hand,1.047,3.633,1.479,10.955
falling_back_hand,1.068,4.320,1.200,12.270
falling_back_hand,1.088,5.116,1.425,11.646
falling_back_hand,1.108,5.630,1.897,9.040
falling_back_hand,1.128,7.278,3.223,6.115
falling_back_hand,1.148,8.006,4.043,7.563
falling_back_hand,1.168,7.002,3.858,9.091
falling_back_hand,1.188,6.610,4.626,8.640
falling_back_hand,1.209,6.561,4.645,6.951
falling_back_hand,1.229,5.715,4.382,7.942
falling_back_hand,1.249,4.405,0.878,10.181
falling_back_hand,1.269,5.885,0.488,10.035
falling_back_hand,1.289,9.301,1.175,9.964
falling_back_hand,1.309,14.352,0.427,5.541
falling_back_hand,1.330,21.767,0.643,-1.929
falling_back_hand,1.350,25.168,-0.343,-7.789
falling_back_hand,1.370,23.492,-4.577,-0.390
falling_back_hand,1.390,25.353,-11.101,19.793
falling_back_hand,1.410,21.870,-10.212,18.515
falling_back_hand,1.430,12.932,-8.258,-2.159
falling_back_hand,1.450,3.241,-8.544,-13.879
falling_back_hand,1.471,6.408,-6.407,-7.830
falling_back_hand,1.491,7.889,-6.385,3.021
falling_back_hand,1.511,7.511,-5.568,8.743
falling_back_hand,1.531,10.732,-0.846,9.240
falling_back_hand,1.551,7.987,-0.032,0.757
falling_back_hand,1.571,4.347,-1.681,-7.472
falling_back_hand,1.592,2.332,-2.531,-9.563
falling_back_hand,1.612,2.508,-1.929,-5.287
falling_back_hand,1.632,4.361,-2.649,-2.321
falling_back_hand,1.652,10.284,-0.835,5.378
falling_back_hand,1.672,12.231,-1.419,7.253
falling_back_hand,1.692,9.307,-3.029,1.229
falling_back_hand,1.712,8.559,-3.545,-5.164
falling_back_hand,1.733,6.796,-4.071,-6.665
falling_back_hand,1.753,4.823,-3.621,-5.447
falling_back_hand,1.773,1.750,-3.970,-5.774
falling_back_hand,1.793,7.654,-1.633,-1.193
falling_back_hand,1.813,69.535,7.559,9.492
falling_back_hand,1.833,25.055,-10.858,7.860
falling_back_hand,1.853,4.378,-7.169,3.092
falling_back_hand,1.874,-0.387,-2.398,-9.406
falling_back_hand,1.894,0.740,-0.475,-1.526
falling_back_hand,1.914,4.887,-0.132,7.692
falling_back_hand,1.934,10.185,-0.919,16.252
falling_back_hand,1.954,7.574,-3.525,13.068
falling_back_hand,1.974,3.668,-3.800,11.197
falling_back_hand,1.995,1.663,-2.579,10.405
falling_back_hand,2.015,2.438,-2.349,10.537
falling_back_hand,2.035,2.401,-2.623,10.214
falling_back_hand,2.055,1.190,-2.882,9.768
falling_back_hand,2.075,1.143,-2.523,6.633
falling_back_hand,2.095,0.982,-1.882,4.420
falling_back_hand,2.115,-0.937,-1.611,7.318
falling_back_hand,2.135,-3.804,-2.540,14.417
falling_back_hand,2.156,-3.379,-2.905,12.306
falling_back_hand,2.176,-1.689,-2.777,10.140
falling_back_hand,2.196,-1.073,-2.584,8.551
falling_back_hand,2.216,-0.084,-2.146,7.733
falling_back_hand,2.236,0.334,-1.826,8.340
falling_back_hand,2.257,-0.322,-1.862,9.960
falling_back_hand,2.277,-1.087,-2.295,10.288
falling_back_hand,2.297,-0.561,-2.525,9.875
falling_back_hand,2.317,0.709,-2.582,9.421
falling_back_hand,2.337,1.984,-2.811,9.082
falling_back_hand,2.357,2.865,-3.388,8.894
falling_back_hand,2.377,4.061,-4.076,8.730
falling_back_hand,2.398,4.885,-4.682,9.181
falling_back_hand,2.418,4.278,-4.782,9.650
falling_back_hand,2.438,2.656,-4.145,9.527
falling_back_hand,2.458,1.845,-3.350,9.583
falling_back_hand,2.478,1.647,-2.823,9.330
falling_back_hand,2.498,0.989,-2.559,8.942
falling_back_hand,2.518,0.505,-2.378,9.230
falling_back_hand,2.539,0.450,-1.920,9.676
falling_back_hand,2.559,0.673,-1.514,9.624
falling_back_hand,2.579,0.978,-1.449,9.247
falling_back_hand,2.599,1.079,-1.562,9.292
falling_back_hand,2.619,0.848,-1.655,9.210
falling_back_hand,2.639,0.649,-1.939,9.169
falling_back_hand,2.660,1.010,-2.142,9.591
falling_back_hand,2.680,1.306,-2.064,10.096
falling_back_hand,2.700,1.077,-1.855,9.977
falling_back_hand,2.720,0.848,-1.629,9.519
falling_back_hand,2.739,0.955,-1.440,9.082
falling_back_hand,2.760,1.213,-1.411,9.206
falling_back_hand,2.780,1.223,-1.503,9.677
falling_back_hand,2.801,1.049,-1.683,9.573
falling_back_hand,2.821,1.051,-1.848,9.109
falling_back_hand,2.841,1.176,-1.896,9.245
falling_back_hand,2.861,1.129,-1.893,9.605
falling_back_hand,2.881,1.063,-2.118,9.405
falling_back_hand,2.901,1.215,-2.355,9.417
falling_back_hand,2.921,1.363,-2.507,9.689
falling_back_hand,2.942,1.343,-2.615,9.852
falling_back_hand,2.962,1.238,-2.658,9.761
falling_back_hand,2.982,1.172,-2.537,9.474
falling_back_hand,3.002,1.148,-2.355,9.285
falling_back_hand,3.022,1.080,-2.231,9.355
falling_back_hand,3.042,0.930,-2.175,9.574
falling_back_hand,3.063,0.843,-2.122,9.745
falling_back_hand,3.083,0.833,-2.055,9.580
falling_back_hand,3.103,0.857,-1.961,9.394
falling_back_hand,3.123,0.947,-1.821,9.339
falling_back_hand,3.143,1.004,-1.752,9.423
falling_back_hand,3.163,1.022,-1.785,9.526
falling_back_hand,3.183,1.069,-1.820,9.613
falling_back_hand,3.204,1.093,-1.793,9.656
falling_back_hand,3.224,1.099,-1.793,9.549
falling_back_hand,3.244,1.129,-1.825,9.340
falling_back_hand,3.264,1.123,-1.933,9.284
falling_back_hand,3.284,1.228,-1.982,9.398
falling_back_hand,3.304,1.239,-1.954,9.698
falling_back_hand,3.325,1.164,-2.017,9.874
falling_back_hand,3.345,1.095,-2.039,9.787
falling_back_hand,3.365,1.058,-2.015,9.555
falling_back_hand,3.385,1.038,-1.887,9.332
falling_back_hand,3.405,1.015,-1.790,9.290
falling_back_hand,3.425,0.984,-1.847,9.377
falling_back_hand,3.445,1.057,-1.933,9.520
falling_back_hand,3.466,1.167,-2.002,9.615
falling_back_hand,3.486,1.160,-2.066,9.543
falling_back_hand,3.506,1.162,-2.103,9.461
falling_back_hand,3.526,1.184,-2.081,9.526
falling_back_hand,3.546,1.119,-2.057,9.537
falling_back_hand,3.566,1.083,-2.036,9.498
falling_back_hand,3.586,1.080,-2.023,9.564
falling_back_hand,3.607,1.069,-2.019,9.625
falling_back_hand,3.626,1.088,-2.054,9.526
falling_back_hand,3.647,1.194,-2.032,9.573
falling_back_hand,3.667,1.168,-1.985,9.540
falling_back_hand,3.687,1.065,-2.039,9.243
falling_back_hand,3.707,1.221,-2.033,9.320
falling_back_hand,3.728,1.358,-2.007,9.919
falling_back_hand,3.748,1.284,-2.098,9.977
falling_back_hand,3.768,1.195,-2.130,9.479
falling_back_hand,3.788,1.256,-1.987,9.124
falling_back_hand,3.808,1.334,-1.727,9.260
falling_back_hand,3.828,1.310,-1.618,9.636
falling_back_hand,3.848,1.201,-1.753,9.763
falling_back_hand,3.869,1.158,-2.000,9.573
falling_back_hand,3.889,1.250,-2.175,9.330
falling_back_hand,3.909,1.259,-2.307,9.254
falling_back_hand,3.929,1.130,-2.440,9.375
falling_back_hand,3.949,1.128,-2.316,9.752
falling_back_hand,3.969,1.097,-2.067,10.062
falling_back_hand,3.990,0.856,-1.991,9.931
falling_back_hand,4.010,0.740,-2.019,9.225
falling_back_hand,4.030,0.977,-2.079,8.826
falling_back_hand,4.050,1.304,-2.163,9.117
falling_back_hand,4.070,1.456,-2.257,9.509
falling_back_hand,4.090,1.587,-2.312,9.777
falling_back_hand,4.110,1.559,-2.312,9.482
falling_back_hand,4.131,1.562,-2.178,9.048
falling_back_hand,4.151,1.753,-2.009,9.233
falling_back_hand,4.171,1.513,-1.988,9.597
falling_back_hand,4.191,1.243,-2.037,9.570
falling_back_hand,4.211,1.244,-2.005,9.664
falling_back_hand,4.231,1.232,-1.958,9.686
falling_back_hand,4.251,1.082,-2.082,9.367
falling_back_hand,4.272,1.055,-2.342,9.041
falling_back_hand,4.292,1.226,-2.420,9.179
falling_back_hand,4.312,1.347,-2.340,9.525
falling_back_hand,4.332,1.342,-2.245,9.641
falling_back_hand,4.352,1.280,-2.135,9.597
falling_back_hand,4.372,1.251,-2.027,9.375
falling_back_hand,4.393,1.225,-2.014,9.325
falling_back_hand,4.413,1.130,-2.164,9.522
falling_back_hand,4.433,1.095,-2.322,9.574
falling_back_hand,4.453,1.196,-2.289,9.427
falling_back_hand,4.473,1.229,-2.157,9.407
falling_back_hand,4.493,1.065,-2.105,9.336
falling_back_hand,4.513,0.962,-2.082,9.242
falling_back_hand,4.534,1.097,-2.000,9.208
falling_back_hand,4.554,1.276,-1.973,9.642
falling_back_hand,4.574,1.208,-1.973,9.683
falling_back_hand,4.594,1.238,-1.967,9.314
falling_back_hand,4.614,1.311,-2.003,8.948
falling_back_hand,4.634,1.166,-2.243,9.320
falling_back_hand,4.655,1.099,-2.335,10.066
falling_back_hand,4.675,0.967,-2.322,10.235
falling_back_hand,4.695,0.834,-2.151,9.558
falling_back_hand,4.715,0.809,-1.963,9.070
falling_back_hand,4.735,0.812,-1.902,9.091
falling_back_hand,4.755,0.827,-1.887,8.954
falling_back_hand,4.775,0.923,-1.835,8.630
falling_back_hand,4.796,1.238,-1.872,9.518
falling_back_hand,4.816,1.444,-2.136,10.669
falling_back_hand,4.836,1.325,-2.452,9.953
falling_back_hand,4.856,1.340,-2.517,8.862
falling_back_hand,4.876,1.269,-2.374,8.528
falling_back_hand,4.896,1.302,-2.282,9.366
falling_back_hand,4.916,1.511,-2.286,10.277
falling_back_hand,4.937,1.355,-2.343,10.128
falling_back_hand,4.957,1.034,-2.462,9.273
falling_back_hand,4.977,1.091,-2.524,8.816
falling_back_hand,4.997,1.447,-2.537,9.143
falling_back_hand,5.017,1.700,-2.600,10.056
falling_back_hand,5.037,1.476,-2.483,9.805
falling_back_hand,5.058,1.166,-2.187,9.167
falling_back_hand,5.078,1.234,-2.121,8.889
falling_back_hand,5.098,1.414,-2.286,9.604
falling_back_hand,5.118,1.174,-2.394,9.844
falling_back_hand,5.138,0.952,-2.305,9.591
falling_back_hand,5.158,1.003,-2.364,9.179
falling_back_hand,5.178,1.264,-2.523,9.383
falling_back_hand,5.199,1.561,-2.694,9.769
falling_back_hand,5.219,1.738,-2.682,9.629
falling_back_hand,5.239,1.659,-2.619,9.192
falling_back_hand,5.259,1.624,-2.635,9.094
falling_back_hand,5.279,1.846,-2.550,9.465
falling_back_hand,5.299,2.035,-2.234,9.721
falling_back_hand,5.319,1.909,-1.833,9.436
falling_back_hand,5.340,1.835,-1.547,9.123
falling_back_hand,5.360,1.857,-1.435,9.190
falling_back_hand,5.380,1.653,-1.542,9.367
falling_back_hand,5.400,1.391,-1.880,9.541
falling_back_hand,5.420,1.443,-2.082,9.502
falling_back_hand,5.440,1.739,-2.006,9.297
falling_back_hand,5.461,1.873,-2.012,9.315
falling_back_hand,5.481,1.713,-2.142,9.453
falling_back_hand,5.501,1.742,-2.093,9.468
falling_back_hand,5.521,2.035,-2.012,9.336
falling_back_hand,5.541,2.303,-2.013,9.308
falling_back_hand,5.561,2.286,-2.070,9.176
falling_back_hand,5.581,2.189,-2.226,9.217
falling_back_hand,5.602,2.349,-2.242,9.358
falling_back_hand,5.622,2.345,-2.143,9.403
falling_back_hand,5.642,1.944,-2.226,9.416
falling_back_hand,5.662,1.787,-2.230,9.209
falling_back_hand,5.682,1.875,-2.260,9.182
falling_back_hand,5.702,1.944,-2.331,9.382
falling_back_hand,5.723,1.895,-2.356,9.570
falling_back_hand,5.743,1.688,-2.313,9.364
falling_back_hand,5.763,1.607,-2.228,9.245
falling_back_hand,5.783,1.622,-2.224,9.380
falling_back_hand,5.803,1.688,-2.237,9.454
falling_back_hand,5.823,1.796,-2.172,9.401
falling_back_hand,5.843,1.882,-2.107,9.188
falling_back_hand,5.864,1.967,-2.048,9.259
falling_back_hand,5.884,2.021,-1.994,9.443
falling_back_hand,5.904,1.982,-2.050,9.557
falling_back_hand,5.924,1.940,-2.153,9.393
falling_back_hand,5.944,1.951,-2.087,9.241
falling_back_hand,5.964,1.998,-2.001,9.331
falling_back_hand,5.984,1.972,-2.025,9.476
falling_back_hand,6.005,1.932,-2.058,9.364
falling_back_hand,6.025,1.840,-2.166,9.733
falling_back_hand,6.045,1.952,-2.281,9.549
falling_back_hand,6.065,2.175,-2.198,9.225
falling_back_hand,6.085,2.121,-1.943,8.572
falling_back_hand,6.105,2.157,-1.548,8.095
