timestamp,x,y,z
0.000,0.122,2.657,9.357
0.019,0.419,2.712,8.648
0.039,0.637,2.626,9.199
0.058,0.823,2.475,9.352
0.078,0.558,2.669,8.562
0.097,0.297,2.978,8.028
0.116,0.594,3.151,8.485
0.136,1.123,3.266,9.007
0.155,1.190,3.285,9.304
0.174,0.943,3.278,9.323
0.194,0.821,3.290,8.756
0.213,0.795,3.500,8.667
0.233,0.720,3.618,8.778
0.252,0.802,3.579,9.237
0.271,1.276,3.421,9.161
0.291,0.948,3.268,8.957
0.310,0.469,3.268,8.143
0.329,0.222,3.388,7.913
0.349,0.333,3.443,8.014
0.368,0.479,3.380,8.464
0.387,1.070,3.256,8.584
0.407,1.551,3.215,8.766
0.426,1.913,3.333,8.802
0.446,2.327,3.524,8.476
0.465,2.004,3.481,8.165
0.484,1.235,3.328,8.186
0.504,0.965,3.297,7.655
0.523,0.960,3.206,7.530
0.542,1.142,3.203,7.645
0.562,1.216,3.433,7.542
0.581,0.704,3.395,7.250
0.601,-0.023,3.100,6.472
0.620,-0.588,3.158,6.108
0.639,-0.464,3.218,7.003
0.659,-0.473,3.278,7.595
0.678,-1.072,3.421,7.200
0.697,-2.377,3.934,6.651
0.717,-3.888,4.807,6.252
0.736,-5.070,4.896,6.177
0.755,-3.974,3.673,7.025
0.775,-1.007,2.313,8.347
0.794,1.563,1.353,8.986
0.814,2.317,0.737,8.011
0.833,1.676,0.531,7.626
0.852,-0.993,0.426,8.615
0.872,-2.973,0.187,10.904
0.891,-0.682,-0.076,11.019
0.910,3.517,-0.378,8.004
0.930,2.487,-2.001,3.546
0.949,-4.445,1.001,3.616
0.969,-3.016,0.294,3.929
0.988,7.647,-1.357,8.117
1.007,5.267,-1.187,12.187
1.027,6.467,-5.125,16.722
1.046,18.189,-9.756,3.467
1.065,16.786,-3.354,-14.230
1.085,1.221,2.272,-15.653
1.104,-3.876,-0.993,-8.494
1.123,12.455,-5.355,6.833
1.143,41.960,-10.206,13.334
1.162,37.501,-2.264,4.051
1.182,21.055,2.643,-0.672
1.201,19.046,-1.256,4.736
1.220,20.327,-3.619,6.197
1.240,14.993,-1.477,0.766
1.259,13.626,-2.599,-4.445
1.278,14.069,-2.528,-2.618
1.298,28.288,-9.275,5.138
1.317,29.548,-12.078,12.936
1.337,15.584,-5.259,13.430
1.356,7.985,-2.437,-4.665
1.375,2.590,0.318,-16.503
1.395,7.642,-2.195,-1.098
1.414,12.419,-5.568,6.484
1.433,8.404,-1.826,4.147
1.453,7.870,-0.437,0.647
1.472,8.341,-1.587,1.928
1.491,7.372,-1.833,5.011
1.511,8.468,-3.919,9.228
