timestamp,x,y,z
0.000,-0.923,2.174,11.577
0.020,-1.606,2.317,10.767
0.039,-0.878,2.569,9.414
0.058,0.160,2.744,8.574
0.078,0.876,2.660,8.746
0.097,0.337,2.382,10.231
0.117,-0.016,2.088,11.208
0.136,0.043,2.212,11.153
0.155,0.230,2.265,10.437
0.175,0.079,2.368,9.419
0.194,-0.064,2.329,9.240
0.213,-0.033,2.262,9.486
0.233,-0.059,2.167,9.939
0.252,0.033,2.107,9.740
0.272,-0.059,2.044,9.383
0.291,-0.413,2.145,9.194
0.310,-0.267,2.052,9.845
0.330,-0.069,2.033,10.001
0.349,-0.490,2.193,9.484
0.368,-0.277,2.102,9.558
0.388,-0.047,2.095,9.407
0.407,-0.382,2.255,9.151
0.427,-0.471,2.157,9.513
0.446,-0.418,2.145,9.611
0.465,-0.311,2.164,9.395
0.485,-0.368,2.076,9.295
0.504,-0.315,2.001,9.510
0.523,-0.212,2.061,9.714
0.543,-0.373,2.104,9.709
0.562,-0.172,2.102,9.932
0.582,0.052,2.164,9.671
0.601,-0.136,2.265,9.161
0.620,-0.186,2.346,9.553
0.640,-0.061,2.150,10.023
0.659,-0.119,2.274,10.150
0.678,-0.112,2.231,10.135
0.698,-0.208,2.229,9.977
0.717,-0.066,2.301,9.783
0.737,0.194,2.205,9.783
0.756,-0.112,2.171,9.807
0.775,-0.658,2.179,9.575
0.795,-0.382,1.987,9.848
0.814,-0.665,1.934,9.486
0.833,-1.108,2.006,9.216
0.853,-1.017,1.865,9.407
0.872,-1.127,1.810,9.132
0.892,-1.239,1.843,9.022
0.911,-1.280,1.807,9.283
0.930,-1.189,1.779,9.376
0.950,-1.340,1.922,9.139
0.969,-1.445,1.977,8.950
0.988,-1.079,1.834,9.233
1.008,-0.854,1.829,9.549
1.027,-1.113,1.846,9.175
1.047,-1.283,1.752,9.079
1.066,-0.885,1.606,9.271
1.085,-1.026,1.685,8.869
1.105,-1.486,1.858,8.033
1.124,-1.639,2.030,7.284
1.143,-1.544,2.049,7.003
1.163,-1.340,1.944,7.274
1.182,-1.488,1.961,7.580
1.202,-1.941,2.011,8.007
1.221,-2.025,1.980,8.110
1.240,-1.699,2.011,7.703
1.260,-0.902,2.064,7.250
1.279,-0.059,2.121,7.602
1.298,0.237,1.874,8.536
1.318,-0.485,1.714,8.634
1.337,-1.223,1.704,8.160
1.357,-0.378,1.678,7.736
1.376,0.105,1.858,7.291
1.395,-0.583,2.483,6.570
1.415,-1.656,2.964,6.625
1.434,-3.378,2.636,7.583
1.453,-3.885,1.827,7.264
1.473,-1.122,1.056,6.683
1.492,3.232,0.665,7.609
1.512,5.131,0.335,8.952
1.530,1.582,0.390,9.522
1.550,-0.200,-0.040,8.890
1.570,1.211,-0.253,7.849
1.589,2.076,0.198,8.203
1.608,3.874,-1.096,5.430
1.628,5.679,-2.760,5.962
1.647,4.171,-4.498,7.865
1.667,0.670,-5.135,7.509
1.686,4.872,-7.192,5.991
1.705,11.847,-12.694,1.442
1.725,9.752,-8.724,-4.931
1.744,5.222,-4.280,-7.249
1.763,-0.962,-3.421,-11.882
1.783,-2.247,-4.266,-6.111
1.802,29.208,-22.410,23.050
1.822,51.041,-21.167,37.449
1.841,34.504,-9.203,4.006
1.860,17.758,-5.532,-12.279
1.880,6.325,-9.890,-22.599
1.899,-3.512,-2.492,-18.691
1.918,3.199,-8.315,-4.723
1.938,20.196,-16.510,11.229
1.957,35.351,-22.604,30.575
1.977,22.920,-17.221,24.860
1.996,8.622,-12.687,7.343
2.015,10.475,-10.474,-1.672
2.035,12.893,-7.843,-1.941
2.054,13.425,-5.884,-5.149
2.073,10.113,-3.746,-11.353
2.093,7.336,-0.983,-15.033
2.112,5.569,-0.485,-10.685
2.132,3.572,-1.754,-2.053
2.151,4.039,-1.802,4.791
2.170,7.441,-0.320,9.889
2.190,11.375,-3.567,9.841
2.209,9.869,-4.812,8.984
2.228,6.407,-2.607,6.568
2.248,8.552,-2.640,3.182
2.267,10.760,-1.941,-0.427
2.287,11.576,-1.843,-4.048
2.306,10.056,-0.971,-6.186
2.325,7.894,1.515,-6.150
2.345,8.361,2.100,-3.961
2.364,10.302,1.259,-0.629
2.383,12.225,0.574,2.529
2.403,12.182,-0.385,7.655
2.422,11.579,0.270,9.975
2.442,12.572,0.946,7.458
2.461,12.757,0.910,3.194
2.480,11.169,1.163,2.505
2.500,9.306,0.823,4.664
2.519,8.064,0.064,6.668
2.538,6.160,-0.047,7.152
2.558,4.456,0.653,6.946
2.577,3.151,1.625,6.654
2.597,-2.626,2.255,11.093
2.616,-1.896,0.766,9.980
2.635,2.150,1.958,4.676
2.655,4.535,3.328,5.007
2.674,4.513,4.049,6.058
2.693,3.067,4.513,6.156
2.713,2.825,4.702,6.642
2.732,3.998,4.997,8.086
2.752,5.897,4.930,7.248
2.771,6.874,4.870,4.990
2.790,6.242,5.459,4.176
2.810,7.216,4.640,4.777
2.829,8.188,4.333,8.004
2.848,5.997,5.452,6.960
2.868,5.952,5.717,5.141
2.887,7.257,5.169,5.210
2.907,7.424,4.815,4.762
2.926,7.436,5.045,5.213
2.945,7.130,4.669,5.323
2.965,6.871,4.405,4.894
2.984,6.572,4.602,5.071
3.003,6.287,4.884,6.237
3.023,6.464,4.719,6.958
3.042,6.768,4.460,5.495
3.062,7.171,4.230,3.805
3.081,6.814,4.312,4.545
3.100,6.474,4.757,6.280
3.120,6.364,4.580,6.474
3.139,6.512,4.448,5.907
3.158,6.895,4.420,5.208
3.178,6.740,4.573,5.035
3.197,6.541,4.702,5.665
3.217,6.352,4.731,5.921
3.236,6.462,4.578,5.325
3.255,6.816,4.570,5.301
3.275,6.737,4.592,5.452
3.294,6.189,4.475,5.646
3.313,6.132,4.621,5.888
3.333,6.586,4.697,5.576
3.352,6.828,4.616,5.739
3.372,6.946,4.649,5.914
3.391,6.673,4.714,5.378
3.410,6.268,4.769,5.258
3.430,6.306,4.690,5.775
3.449,6.194,4.623,5.682
3.468,6.167,4.403,5.543
3.487,6.582,4.456,5.533
3.507,7.037,4.554,5.282
3.527,7.020,4.479,5.371
3.546,6.802,4.496,5.782
3.565,6.754,4.549,5.636
3.585,6.634,4.422,5.485
3.604,6.618,4.388,5.450
3.623,6.879,4.508,5.411
3.643,6.986,4.640,5.320
3.662,6.574,4.685,5.287
3.682,6.443,4.637,5.550
3.701,6.515,4.609,5.639
3.720,6.658,4.657,5.584
3.740,6.776,4.614,5.428
3.759,6.653,4.640,5.536
3.778,6.663,4.743,5.830
3.798,6.364,4.705,5.567
3.817,6.311,4.456,5.418
3.837,6.304,4.542,5.624
3.856,6.527,4.626,5.830
3.875,6.486,4.702,5.852
3.895,6.273,4.848,5.588
3.914,6.433,4.693,5.555
3.933,6.457,4.578,5.569
3.953,6.452,4.520,5.315
3.972,6.450,4.676,5.617
3.992,6.685,4.673,5.701
4.011,6.565,4.465,5.541
4.030,6.553,4.487,5.469
4.050,6.529,4.633,5.591
4.069,6.622,4.614,5.610
4.088,6.661,4.652,5.541
4.108,6.845,4.707,5.660
4.127,6.706,4.688,5.524
4.147,6.551,4.760,5.531
4.166,6.445,4.791,5.734
4.185,6.361,4.693,5.600
4.205,6.412,4.573,5.476
4.224,6.448,4.530,5.696
4.243,6.376,4.602,5.361
4.263,6.436,4.630,5.500
4.282,6.134,4.717,5.768
4.302,6.163,4.688,5.907
4.321,6.555,4.556,5.711
4.340,6.675,4.453,5.524
4.360,6.517,4.484,5.711
4.379,6.400,4.547,5.885
4.398,6.562,4.587,5.995
4.418,6.512,4.642,5.706
4.437,6.613,4.623,5.648
4.457,6.685,4.604,5.797
4.476,6.582,4.661,5.562
4.495,6.376,4.673,5.478
4.515,6.335,4.728,5.799
4.534,6.234,4.750,5.830
4.553,6.498,4.714,5.557
4.573,6.541,4.635,5.663
4.592,6.280,4.623,5.790
4.612,6.251,4.676,5.761
4.631,6.486,4.666,5.806
4.650,6.402,4.556,5.660
4.670,6.330,4.681,5.687
4.689,6.383,4.616,5.821
4.708,6.383,4.539,5.622
4.728,6.424,4.542,5.603
4.747,6.354,4.659,5.722
4.767,6.424,4.724,5.828
4.786,6.656,4.693,5.562
4.805,6.584,4.731,5.473
4.825,6.481,4.702,5.703
4.844,6.378,4.618,5.636
4.863,6.357,4.575,5.675
4.883,6.426,4.671,5.727
4.902,6.385,4.707,5.799
4.922,6.294,4.685,5.730
4.941,6.287,4.740,5.746
4.960,6.397,4.709,5.782
4.980,6.424,4.683,5.615
4.999,6.294,4.654,5.778
5.018,6.179,4.669,5.845
5.038,6.426,4.693,5.754
5.057,6.620,4.700,5.598
5.076,6.383,4.697,5.711
5.096,6.072,4.786,5.983
5.115,6.263,4.767,5.931
5.135,6.342,4.702,5.655
5.154,6.266,4.647,5.632
5.173,6.345,4.712,5.790
5.193,6.254,4.683,5.914
5.212,6.196,4.707,5.706
5.230,6.572,4.791,5.842
5.251,6.548,4.731,5.703
5.270,6.304,4.676,5.629
5.290,6.122,4.740,5.897
