timestamp,x,y,z
3.737,9.345,2.195,1.475
3.757,9.220,2.784,2.445
3.776,8.861,2.387,2.536
3.795,8.648,1.271,2.100
3.815,9.093,0.467,1.190
3.834,9.462,0.335,0.627
3.853,9.682,0.708,0.797
3.873,9.926,1.302,0.960
3.892,9.831,1.362,1.051
3.911,10.022,1.415,0.824
3.931,10.080,1.269,0.639
3.950,9.898,1.259,0.910
3.970,9.440,1.649,1.135
3.989,9.450,2.147,1.020
4.008,9.800,2.138,0.896
4.028,9.618,1.163,0.757
4.047,9.115,0.641,1.125
4.066,9.285,0.938,1.583
4.086,9.179,1.048,1.911
4.105,9.191,1.446,1.772
4.124,9.357,1.168,1.396
4.144,9.608,0.943,0.939
4.163,9.460,0.926,0.953
4.182,9.543,1.147,1.422
4.202,9.416,0.821,1.753
4.221,9.586,0.742,1.621
4.241,9.747,0.866,1.374
4.260,9.589,0.989,1.274
4.279,9.242,1.171,1.516
4.299,8.966,1.331,1.975
4.318,8.808,1.092,1.679
4.338,9.017,0.924,1.468
4.357,9.227,0.907,1.470
4.376,9.029,0.797,1.456
4.396,8.957,0.598,1.327
4.415,9.093,0.752,1.650
4.434,9.421,0.711,1.125
4.454,9.713,0.534,0.613
4.473,9.749,0.689,0.797
4.492,9.618,0.718,0.558
4.512,9.522,1.005,0.754
4.531,9.340,1.072,1.025
4.551,9.448,1.053,0.742
4.570,9.735,1.099,0.467
4.589,9.737,1.053,0.311
4.609,9.469,1.005,0.615
4.628,9.349,1.046,1.025
4.647,9.376,1.106,1.327
4.667,9.608,1.072,1.173
4.686,9.510,0.656,0.905
4.705,9.457,0.582,0.702
4.725,9.503,1.084,0.917
4.744,9.534,1.410,1.413
4.764,9.608,1.451,1.169
4.783,9.400,1.003,0.680
4.802,9.036,0.881,0.637
4.822,9.026,1.154,1.099
4.841,9.364,1.329,1.255
4.860,9.632,1.305,0.994
4.880,9.299,1.195,0.972
4.899,9.187,1.209,1.221
4.919,9.306,1.317,1.396
4.938,9.421,1.127,1.027
4.957,9.452,0.699,0.740
4.977,9.373,0.620,0.769
4.996,9.412,0.627,0.838
5.015,9.428,0.790,1.154
5.035,9.402,0.950,1.157
5.054,9.431,0.871,1.125
5.073,9.522,0.919,0.908
5.093,9.618,1.032,1.078
5.112,9.529,0.991,1.097
5.132,9.282,0.802,1.243
5.151,9.065,0.826,1.348
5.170,8.947,0.998,1.312
5.190,9.347,1.068,0.788
5.209,9.586,1.053,0.230
5.228,9.589,1.250,0.314
5.248,9.390,1.496,0.766
5.267,9.393,1.386,0.927
5.287,9.500,1.209,1.018
5.306,9.766,1.192,0.864
5.325,9.649,1.360,1.068
5.345,9.065,1.750,1.786
5.364,8.614,1.470,2.090
5.383,8.373,1.405,2.540
5.403,8.768,1.913,2.428
5.422,9.009,2.964,0.855
5.441,9.862,3.278,0.022
5.461,9.512,1.116,-0.712
5.480,8.914,-1.840,-1.909
5.500,9.570,-2.769,-1.153
5.519,10.381,-4.079,-1.206
5.538,10.314,-3.449,-1.143
5.558,9.598,-1.845,-0.241
5.577,9.546,0.246,0.161
5.596,9.337,0.500,-0.152
5.616,9.409,-0.260,0.797
5.635,9.393,0.843,0.333
5.654,9.948,1.870,-0.109
5.674,10.106,2.399,0.017
5.693,10.295,2.622,0.086
5.713,10.010,2.334,0.201
5.732,9.857,1.786,0.235
5.751,10.379,0.881,-0.396
5.771,10.082,-0.179,-0.909
5.790,9.701,0.337,0.022
5.809,9.232,0.184,-0.073
5.829,8.844,0.033,0.774
5.848,8.772,0.184,1.166
5.868,8.622,0.368,1.331
